,scaled_input_V1,scaled_input_V6,scaled_input_V10,scaled_input_V12,scaled_input_V13,scaled_input_V14,scaled_input_V15,scaled_input_target,origin_input_V1,origin_input_V6,origin_input_V10,origin_input_V12,origin_input_V13,origin_input_V14,origin_input_V15,origin_input_target,scaled_cf_V1,scaled_cf_V6,scaled_cf_V10,scaled_cf_V12,scaled_cf_V13,scaled_cf_V14,scaled_cf_V15,scaled_cf_target,origin_cf_V1,origin_cf_V6,origin_cf_V10,origin_cf_V12,origin_cf_V13,origin_cf_V14,origin_cf_V15,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.0398694665153235,0.5666666666666667,0.621505191,0.047619047619047616,0.0,0.0,Y,39.0,0.0,18.0,2413.197130698,3.0,-1.0,0.0,Y,0.009817123413085938,N,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.37366718,0.0398694665153235,0.5666666666666667,0.433842214,0.047619047619047616,0.0,0.0,Y,46.025038499999994,0.0,18.0,1685.440105892,3.0,-1.0,0.0,Y,0.00978994369506836,N,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.0398694665153235,0.8483087,0.05698813821557504,0.047619047619047616,0.5,0.0,Y,39.0,0.0,26.449261,224.0,3.0,420.5,0.0,Y,0.010502815246582031,N,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.3,0.1,0.0,Y,39.0,0.0,18.0,224.0,13.6,83.3,0.0,Y,0.01034402847290039,N,1.0,N
0,0.28,0.0398694665153235,0.5666666666666667,0.05698813821557504,0.047619047619047616,0.0,0.0,1.0,39.0,0.0,18.0,224.0,3.0,-1.0,0.0,1.0,0.28,0.0398694665153235,0.5666666666666667,0.382031528,0.047619047619047616,0.0,0.4,Y,39.0,0.0,18.0,1484.518265584,3.0,-1.0,23.200000000000003,Y,0.009997129440307617,N,1.0,N
0,0.16,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,1.0,30.0,423.9999999999998,16.0,298.0,4.0,-1.0,0.0,1.0,0.16,0.044882709042754446,0.5,0.823499451,0.07142857142857142,0.0,0.0,Y,30.0,423.9999999999998,16.0,3196.5308709779997,4.0,-1.0,0.0,Y,0.009675979614257812,N,1.0,N
0,0.16,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,1.0,30.0,423.9999999999998,16.0,298.0,4.0,-1.0,0.0,1.0,0.16,0.044882709042754446,0.1578906,0.07607013924703455,0.07142857142857142,0.0,0.6,Y,30.0,423.9999999999998,5.736718,298.0,4.0,-1.0,34.8,Y,0.008828878402709961,N,1.0,N
0,0.16,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,1.0,30.0,423.9999999999998,16.0,298.0,4.0,-1.0,0.0,1.0,0.85192993,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,Y,81.89474475,423.9999999999998,16.0,298.0,4.0,-1.0,0.0,Y,0.010785102844238281,N,1.0,N
0,0.16,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,1.0,30.0,423.9999999999998,16.0,298.0,4.0,-1.0,0.0,1.0,0.67499971,0.541587673,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,Y,68.62497825,42433.319031647996,16.0,298.0,4.0,-1.0,0.0,Y,0.009457826614379883,N,1.0,N
0,0.16,0.044882709042754446,0.5,0.07607013924703455,0.07142857142857142,0.0,0.0,1.0,30.0,423.9999999999998,16.0,298.0,4.0,-1.0,0.0,1.0,0.16,0.044882709042754446,0.5,0.202306264,0.07142857142857142,0.0,0.0,Y,30.0,423.9999999999998,16.0,787.543691792,4.0,-1.0,0.0,Y,0.010082006454467773,N,1.0,N
0,0.13333333333333333,0.042494324631101026,0.6333333333333333,0.0025786487880350697,0.09523809523809523,0.0,0.0,0.0,28.0,222.0000000000001,20.0,13.0,5.0,-1.0,0.0,0.0,0.94733815,0.042494324631101026,0.6333333333333333,0.265213419,0.09523809523809523,0.0,0.0,Y,89.05036125,222.0000000000001,20.0,1031.497638882,5.0,-1.0,0.0,Y,0.010036945343017578,Y,0.0,N
0,0.13333333333333333,0.042494324631101026,0.6333333333333333,0.0025786487880350697,0.09523809523809523,0.0,0.0,0.0,28.0,222.0000000000001,20.0,13.0,5.0,-1.0,0.0,0.0,0.13333333333333333,0.042494324631101026,0.6333333333333333,0.775396477,0.09523809523809523,0.0,0.0,Y,28.0,222.0000000000001,20.0,3009.9875378059996,5.0,-1.0,0.0,Y,0.009494781494140625,Y,0.0,N
0,0.13333333333333333,0.042494324631101026,0.6333333333333333,0.0025786487880350697,0.09523809523809523,0.0,0.0,0.0,28.0,222.0000000000001,20.0,13.0,5.0,-1.0,0.0,0.0,0.7373688,0.042494324631101026,0.6333333333333333,0.0025786487880350697,0.09523809523809523,0.0,0.0,Y,73.30266,222.0000000000001,20.0,13.0,5.0,-1.0,0.0,Y,0.01014399528503418,Y,0.0,N
0,0.13333333333333333,0.042494324631101026,0.6333333333333333,0.0025786487880350697,0.09523809523809523,0.0,0.0,0.0,28.0,222.0000000000001,20.0,13.0,5.0,-1.0,0.0,0.0,0.13333333333333333,0.837124698,0.6333333333333333,0.0025786487880350697,0.09523809523809523,0.8,0.0,Y,28.0,67428.658458048,20.0,13.0,5.0,673.4,0.0,Y,0.00973200798034668,Y,0.0,N
0,0.13333333333333333,0.042494324631101026,0.6333333333333333,0.0025786487880350697,0.09523809523809523,0.0,0.0,0.0,28.0,222.0000000000001,20.0,13.0,5.0,-1.0,0.0,0.0,0.13333333333333333,0.042494324631101026,0.6333333333333333,0.378844284,0.09523809523809523,0.9,0.0,Y,28.0,222.0000000000001,20.0,1472.1581333519998,5.0,757.6999999999999,0.0,Y,0.010026931762695312,Y,0.0,N
0,0.1466666666666667,0.04086265607264472,0.4,0.28313563692625066,0.023809523809523808,0.0,0.0,1.0,29.0,83.9999999999997,13.0,1101.0,2.0,-1.0,0.0,1.0,0.1466666666666667,0.04086265607264472,0.1566091,0.28313563692625066,0.023809523809523808,0.0,0.8,N,29.0,83.9999999999997,5.6982729999999995,1101.0,2.0,-1.0,46.400000000000006,N,0.009685039520263672,Y,1.0,Y
0,0.1466666666666667,0.04086265607264472,0.4,0.28313563692625066,0.023809523809523808,0.0,0.0,1.0,29.0,83.9999999999997,13.0,1101.0,2.0,-1.0,0.0,1.0,0.1466666666666667,0.04086265607264472,0.4,0.28313563692625066,0.8,0.9,0.0,N,29.0,83.9999999999997,13.0,1101.0,34.6,757.6999999999999,0.0,N,0.010322809219360352,Y,1.0,Y
0,0.1466666666666667,0.04086265607264472,0.4,0.28313563692625066,0.023809523809523808,0.0,0.0,1.0,29.0,83.9999999999997,13.0,1101.0,2.0,-1.0,0.0,1.0,0.1466666666666667,0.04086265607264472,0.1644048,0.28313563692625066,0.023809523809523808,0.0,0.0,N,29.0,83.9999999999997,5.932143999999999,1101.0,2.0,-1.0,0.0,N,0.009749889373779297,Y,1.0,Y
0,0.1466666666666667,0.04086265607264472,0.4,0.28313563692625066,0.023809523809523808,0.0,0.0,1.0,29.0,83.9999999999997,13.0,1101.0,2.0,-1.0,0.0,1.0,0.1466666666666667,0.04086265607264472,0.4,0.28313563692625066,0.8,0.8,0.0,N,29.0,83.9999999999997,13.0,1101.0,34.6,673.4,0.0,N,0.009679079055786133,Y,1.0,Y
0,0.1466666666666667,0.04086265607264472,0.4,0.28313563692625066,0.023809523809523808,0.0,0.0,1.0,29.0,83.9999999999997,13.0,1101.0,2.0,-1.0,0.0,1.0,0.1466666666666667,0.04086265607264472,0.4,0.077218181,0.023809523809523808,0.0,0.4,N,29.0,83.9999999999997,13.0,302.452105918,2.0,-1.0,23.200000000000003,N,0.009438037872314453,Y,1.0,Y
0,0.32000000000000006,0.04275444570563754,0.5,0.10314595152140278,0.0,0.0,0.0,0.0,42.0,244.00000000000009,16.0,403.0,1.0,-1.0,0.0,0.0,0.32000000000000006,0.04275444570563754,0.5,0.643137777,0.0,0.0,0.0,Y,42.0,244.00000000000009,16.0,2497.0882992059996,1.0,-1.0,0.0,Y,0.009361982345581055,Y,0.0,N
0,0.32000000000000006,0.04275444570563754,0.5,0.10314595152140278,0.0,0.0,0.0,0.0,42.0,244.00000000000009,16.0,403.0,1.0,-1.0,0.0,0.0,0.32000000000000006,0.518735917,0.5,0.49477662,0.0,0.0,0.0,Y,42.0,40500.608916191995,16.0,1921.74373236,1.0,-1.0,0.0,Y,0.009477853775024414,Y,0.0,N
0,0.32000000000000006,0.04275444570563754,0.5,0.10314595152140278,0.0,0.0,0.0,0.0,42.0,244.00000000000009,16.0,403.0,1.0,-1.0,0.0,0.0,0.62981547,0.04275444570563754,0.5,0.10314595152140278,0.3,0.0,0.0,Y,65.23616025,244.00000000000009,16.0,403.0,13.6,-1.0,0.0,Y,0.010400056838989258,Y,0.0,N
0,0.32000000000000006,0.04275444570563754,0.5,0.10314595152140278,0.0,0.0,0.0,0.0,42.0,244.00000000000009,16.0,403.0,1.0,-1.0,0.0,0.0,0.32000000000000006,0.04275444570563754,0.5,0.10314595152140278,0.0,0.9,0.0,Y,42.0,244.00000000000009,16.0,403.0,1.0,757.6999999999999,0.0,Y,0.010423898696899414,Y,0.0,N
0,0.32000000000000006,0.04275444570563754,0.5,0.10314595152140278,0.0,0.0,0.0,0.0,42.0,244.00000000000009,16.0,403.0,1.0,-1.0,0.0,0.0,0.32000000000000006,0.20802752,0.5,0.99440388,0.0,0.0,0.0,Y,42.0,14222.135531519998,16.0,3859.29824664,1.0,-1.0,0.0,Y,0.010671854019165039,Y,0.0,N
0,0.17333333333333337,0.07988081725312146,0.5,0.038679731820526045,0.0,0.12455516014234876,0.034482758620689655,1.0,31.000000000000004,3384.0000000000005,16.0,153.0,1.0,104.0,2.0,1.0,0.17333333333333337,0.07988081725312146,0.5,0.038679731820526045,0.4,0.12455516014234876,0.5,N,31.000000000000004,3384.0000000000005,16.0,153.0,17.800000000000004,104.0,29.0,N,0.010847091674804688,Y,1.0,Y
0,0.17333333333333337,0.07988081725312146,0.5,0.038679731820526045,0.0,0.12455516014234876,0.034482758620689655,1.0,31.000000000000004,3384.0000000000005,16.0,153.0,1.0,104.0,2.0,1.0,0.17333333333333337,0.07988081725312146,0.5,0.038679731820526045,0.6,0.12455516014234876,0.034482758620689655,N,31.000000000000004,3384.0000000000005,16.0,153.0,26.200000000000003,104.0,2.0,N,0.009799003601074219,Y,1.0,Y
0,0.17333333333333337,0.07988081725312146,0.5,0.038679731820526045,0.0,0.12455516014234876,0.034482758620689655,1.0,31.000000000000004,3384.0000000000005,16.0,153.0,1.0,104.0,2.0,1.0,0.17333333333333337,0.07988081725312146,0.5,0.038679731820526045,0.2,0.12455516014234876,0.034482758620689655,N,31.000000000000004,3384.0000000000005,16.0,153.0,9.4,104.0,2.0,N,0.009530067443847656,Y,1.0,Y
0,0.17333333333333337,0.07988081725312146,0.5,0.038679731820526045,0.0,0.12455516014234876,0.034482758620689655,1.0,31.000000000000004,3384.0000000000005,16.0,153.0,1.0,104.0,2.0,1.0,0.17333333333333337,0.07988081725312146,0.2812684,0.038679731820526045,1.0,0.12455516014234876,0.034482758620689655,N,31.000000000000004,3384.0000000000005,9.438051999999999,153.0,43.0,104.0,2.0,N,0.010213851928710938,Y,1.0,Y
0,0.17333333333333337,0.07988081725312146,0.5,0.038679731820526045,0.0,0.12455516014234876,0.034482758620689655,1.0,31.000000000000004,3384.0000000000005,16.0,153.0,1.0,104.0,2.0,1.0,0.17333333333333337,0.649619449,0.5,0.038679731820526045,0.0,0.3,0.034482758620689655,N,31.000000000000004,51570.214518623994,16.0,153.0,1.0,251.89999999999998,2.0,N,0.010089874267578125,Y,1.0,Y
0,0.4666666666666667,0.05617432841468029,0.1,0.016761217122227955,0.0,0.0,0.0,0.0,53.0,1379.0000000000002,4.0,68.0,1.0,-1.0,0.0,0.0,0.4666666666666667,0.05617432841468029,0.1,0.292771087,0.0,0.0,0.8,Y,53.0,1379.0000000000002,4.0,1138.3662753859999,1.0,-1.0,46.400000000000006,Y,0.010515213012695312,Y,0.0,N
0,0.4666666666666667,0.05617432841468029,0.1,0.016761217122227955,0.0,0.0,0.0,0.0,53.0,1379.0000000000002,4.0,68.0,1.0,-1.0,0.0,0.0,0.4666666666666667,0.05617432841468029,0.1,0.595998751,0.0,1.0,0.0,Y,53.0,1379.0000000000002,4.0,2314.2831563779996,1.0,842.0,0.0,Y,0.01069498062133789,Y,0.0,N
0,0.4666666666666667,0.05617432841468029,0.1,0.016761217122227955,0.0,0.0,0.0,0.0,53.0,1379.0000000000002,4.0,68.0,1.0,-1.0,0.0,0.0,0.4666666666666667,0.05617432841468029,0.1,0.016761217122227955,0.0,0.9,0.0,Y,53.0,1379.0000000000002,4.0,68.0,1.0,757.6999999999999,0.0,Y,0.010808944702148438,Y,0.0,N
0,0.4666666666666667,0.05617432841468029,0.1,0.016761217122227955,0.0,0.0,0.0,0.0,53.0,1379.0000000000002,4.0,68.0,1.0,-1.0,0.0,0.0,0.79622625,0.05617432841468029,0.1,0.228578188,0.0,0.0,0.0,Y,77.71696875,1379.0000000000002,4.0,889.426213064,1.0,-1.0,0.0,Y,0.010473966598510742,Y,0.0,N
0,0.4666666666666667,0.05617432841468029,0.1,0.016761217122227955,0.0,0.0,0.0,0.0,53.0,1379.0000000000002,4.0,68.0,1.0,-1.0,0.0,0.0,0.4666666666666667,0.007726853,0.1,0.016761217122227955,0.0,0.9,0.0,Y,53.0,-2718.493680672,4.0,68.0,1.0,757.6999999999999,0.0,Y,0.010645866394042969,Y,0.0,N
0,0.21333333333333335,0.03577847143397654,0.4,0.03429602888086643,0.07142857142857142,0.0,0.0,0.0,34.0,-346.0000000000002,13.0,136.0,4.0,-1.0,0.0,0.0,0.21333333333333335,0.584651498,0.4,0.03429602888086643,0.07142857142857142,0.0,0.0,Y,34.0,46075.485094848,13.0,136.0,4.0,-1.0,0.0,Y,0.010414838790893555,Y,0.0,N
0,0.21333333333333335,0.03577847143397654,0.4,0.03429602888086643,0.07142857142857142,0.0,0.0,0.0,34.0,-346.0000000000002,13.0,136.0,4.0,-1.0,0.0,0.0,0.21333333333333335,0.591514589,0.4,0.03429602888086643,0.07142857142857142,0.0,0.9,Y,34.0,46655.93787926399,13.0,136.0,4.0,-1.0,52.2,Y,0.01041102409362793,Y,0.0,N
0,0.21333333333333335,0.03577847143397654,0.4,0.03429602888086643,0.07142857142857142,0.0,0.0,0.0,34.0,-346.0000000000002,13.0,136.0,4.0,-1.0,0.0,0.0,0.21333333333333335,0.59017837,0.4,0.03429602888086643,0.07142857142857142,0.0,0.0,Y,34.0,46542.92582111999,13.0,136.0,4.0,-1.0,0.0,Y,0.010233163833618164,Y,0.0,N
0,0.21333333333333335,0.03577847143397654,0.4,0.03429602888086643,0.07142857142857142,0.0,0.0,0.0,34.0,-346.0000000000002,13.0,136.0,4.0,-1.0,0.0,0.0,0.84176754,0.03577847143397654,0.6333174,0.03429602888086643,0.07142857142857142,0.0,0.0,Y,81.1325655,-346.0000000000002,19.999522000000002,136.0,4.0,-1.0,0.0,Y,0.010017633438110352,Y,0.0,N
0,0.21333333333333335,0.03577847143397654,0.4,0.03429602888086643,0.07142857142857142,0.0,0.0,0.0,34.0,-346.0000000000002,13.0,136.0,4.0,-1.0,0.0,0.0,0.21333333333333335,0.265002024,0.4,0.03429602888086643,0.07142857142857142,0.0,0.0,Y,34.0,19040.811181824,13.0,136.0,4.0,-1.0,0.0,Y,0.01077890396118164,Y,0.0,N
0,0.2666666666666667,0.05734487325009459,0.3666666666666667,0.23800928313563693,0.07142857142857142,0.0,0.0,1.0,38.0,1477.9999999999995,12.0,926.0,4.0,-1.0,0.0,1.0,0.2666666666666667,0.087715254,0.3666666666666667,0.23800928313563693,0.8,0.0,0.0,N,38.0,4046.605322304,12.0,926.0,34.6,-1.0,0.0,N,0.010635137557983398,Y,1.0,Y
0,0.2666666666666667,0.05734487325009459,0.3666666666666667,0.23800928313563693,0.07142857142857142,0.0,0.0,1.0,38.0,1477.9999999999995,12.0,926.0,4.0,-1.0,0.0,1.0,0.00419348,0.05734487325009459,0.1793245,0.23800928313563693,0.07142857142857142,0.0,0.0,N,18.314511,1477.9999999999995,6.379735,926.0,4.0,-1.0,0.0,N,0.009669065475463867,Y,1.0,Y
0,0.2666666666666667,0.05734487325009459,0.3666666666666667,0.23800928313563693,0.07142857142857142,0.0,0.0,1.0,38.0,1477.9999999999995,12.0,926.0,4.0,-1.0,0.0,1.0,0.89136753,0.05734487325009459,0.3666666666666667,0.23800928313563693,0.07142857142857142,0.8,0.0,N,84.85256475,1477.9999999999995,12.0,926.0,4.0,673.4,0.0,N,0.00856924057006836,Y,1.0,Y
0,0.2666666666666667,0.05734487325009459,0.3666666666666667,0.23800928313563693,0.07142857142857142,0.0,0.0,1.0,38.0,1477.9999999999995,12.0,926.0,4.0,-1.0,0.0,1.0,0.68140359,0.05734487325009459,0.3666666666666667,0.23800928313563693,0.07142857142857142,0.0,0.0,N,69.10526924999999,1477.9999999999995,12.0,926.0,4.0,-1.0,0.0,N,0.010619163513183594,Y,1.0,Y
0,0.2666666666666667,0.05734487325009459,0.3666666666666667,0.23800928313563693,0.07142857142857142,0.0,0.0,1.0,38.0,1477.9999999999995,12.0,926.0,4.0,-1.0,0.0,1.0,0.2666666666666667,0.05734487325009459,0.6698849,0.23800928313563693,0.7,0.0,0.0,N,38.0,1477.9999999999995,21.096547,926.0,30.400000000000002,-1.0,0.0,N,0.01026296615600586,Y,1.0,Y
0,0.053333333333333316,0.04437429057888763,0.3666666666666667,0.05776173285198556,0.0,0.0,0.0,1.0,22.0,380.9999999999999,12.0,227.0,1.0,-1.0,0.0,1.0,0.50331953,0.04437429057888763,0.3666666666666667,0.05776173285198556,0.0,0.0,0.0,N,55.74896474999999,380.9999999999999,12.0,227.0,1.0,-1.0,0.0,N,0.009376049041748047,Y,1.0,Y
0,0.053333333333333316,0.04437429057888763,0.3666666666666667,0.05776173285198556,0.0,0.0,0.0,1.0,22.0,380.9999999999999,12.0,227.0,1.0,-1.0,0.0,1.0,0.053333333333333316,0.04437429057888763,0.3666666666666667,0.438090024,0.7,0.0,0.0,N,22.0,380.9999999999999,12.0,1701.913113072,30.400000000000002,-1.0,0.0,N,0.008900880813598633,Y,1.0,Y
0,0.053333333333333316,0.04437429057888763,0.3666666666666667,0.05776173285198556,0.0,0.0,0.0,1.0,22.0,380.9999999999999,12.0,227.0,1.0,-1.0,0.0,1.0,0.2314676,0.04437429057888763,0.3666666666666667,0.05776173285198556,0.0,0.0,0.0,N,35.36006999999999,380.9999999999999,12.0,227.0,1.0,-1.0,0.0,N,0.008829832077026367,Y,1.0,Y
0,0.053333333333333316,0.04437429057888763,0.3666666666666667,0.05776173285198556,0.0,0.0,0.0,1.0,22.0,380.9999999999999,12.0,227.0,1.0,-1.0,0.0,1.0,0.053333333333333316,0.492998793,0.3666666666666667,0.05776173285198556,0.0,0.6,0.0,N,22.0,38323.865916768,12.0,227.0,1.0,504.79999999999995,0.0,N,0.009815216064453125,Y,1.0,Y
0,0.053333333333333316,0.04437429057888763,0.3666666666666667,0.05776173285198556,0.0,0.0,0.0,1.0,22.0,380.9999999999999,12.0,227.0,1.0,-1.0,0.0,1.0,0.053333333333333316,0.04437429057888763,0.1623327,0.020542073,0.0,0.0,0.0,N,22.0,380.9999999999999,5.869981,82.662159094,1.0,-1.0,0.0,N,0.010921955108642578,Y,1.0,Y
0,0.33333333333333337,0.15895762391222096,0.3666666666666667,0.024497163486333164,0.0,0.09252669039145908,0.08620689655172414,0.0,43.0,10071.999999999998,12.0,98.0,1.0,77.0,5.0,0.0,0.33333333333333337,0.337892994,0.3666666666666667,0.024497163486333164,0.1,0.09252669039145908,0.08620689655172414,N,43.0,25205.637860544,12.0,98.0,5.2,77.0,5.0,N,0.010146856307983398,N,0.0,Y
0,0.33333333333333337,0.15895762391222096,0.3666666666666667,0.024497163486333164,0.0,0.09252669039145908,0.08620689655172414,0.0,43.0,10071.999999999998,12.0,98.0,1.0,77.0,5.0,0.0,0.33333333333333337,0.15895762391222096,0.3666666666666667,0.024497163486333164,0.9,0.09252669039145908,0.9,N,43.0,10071.999999999998,12.0,98.0,38.800000000000004,77.0,52.2,N,0.009768962860107422,N,0.0,Y
0,0.33333333333333337,0.15895762391222096,0.3666666666666667,0.024497163486333164,0.0,0.09252669039145908,0.08620689655172414,0.0,43.0,10071.999999999998,12.0,98.0,1.0,77.0,5.0,0.0,0.33333333333333337,0.15895762391222096,0.3666666666666667,0.024497163486333164,0.7,0.09252669039145908,0.08620689655172414,N,43.0,10071.999999999998,12.0,98.0,30.400000000000002,77.0,5.0,N,0.010161161422729492,N,0.0,Y
0,0.33333333333333337,0.15895762391222096,0.3666666666666667,0.024497163486333164,0.0,0.09252669039145908,0.08620689655172414,0.0,43.0,10071.999999999998,12.0,98.0,1.0,77.0,5.0,0.0,0.33333333333333337,0.15895762391222096,0.3666666666666667,0.024497163486333164,0.1,0.09252669039145908,0.08620689655172414,N,43.0,10071.999999999998,12.0,98.0,5.2,77.0,5.0,N,0.010923147201538086,N,0.0,Y
0,0.33333333333333337,0.15895762391222096,0.3666666666666667,0.024497163486333164,0.0,0.09252669039145908,0.08620689655172414,0.0,43.0,10071.999999999998,12.0,98.0,1.0,77.0,5.0,0.0,0.33333333333333337,0.15895762391222096,0.5907452,0.024497163486333164,0.7,0.09252669039145908,0.08620689655172414,N,43.0,10071.999999999998,18.722355999999998,98.0,30.400000000000002,77.0,5.0,N,0.010205984115600586,N,0.0,Y
0,0.8666666666666667,0.06310300794551646,0.4,0.25786487880350695,0.047619047619047616,0.0,0.0,1.0,83.0,1964.9999999999998,13.0,1002.9999999999999,3.0,-1.0,0.0,1.0,0.8666666666666667,0.06310300794551646,0.918207,0.25786487880350695,0.047619047619047616,0.0,0.9,N,83.0,1964.9999999999998,28.54621,1002.9999999999999,3.0,-1.0,52.2,N,0.009735345840454102,Y,1.0,Y
0,0.8666666666666667,0.06310300794551646,0.4,0.25786487880350695,0.047619047619047616,0.0,0.0,1.0,83.0,1964.9999999999998,13.0,1002.9999999999999,3.0,-1.0,0.0,1.0,0.8666666666666667,0.06310300794551646,0.4,0.25786487880350695,0.6,0.3,0.0,N,83.0,1964.9999999999998,13.0,1002.9999999999999,26.200000000000003,251.89999999999998,0.0,N,0.009101629257202148,Y,1.0,Y
