,scaled_input_date,scaled_input_period,scaled_input_nswprice,scaled_input_nswdemand,scaled_input_vicprice,scaled_input_vicdemand,scaled_input_transfer,scaled_input_target,origin_input_date,origin_input_period,origin_input_nswprice,origin_input_nswdemand,origin_input_vicprice,origin_input_vicdemand,origin_input_transfer,origin_input_target,scaled_cf_date,scaled_cf_period,scaled_cf_nswprice,scaled_cf_nswdemand,scaled_cf_vicprice,scaled_cf_vicdemand,scaled_cf_transfer,scaled_cf_target,origin_cf_date,origin_cf_period,origin_cf_nswprice,origin_cf_nswdemand,origin_cf_vicprice,origin_cf_vicdemand,origin_cf_transfer,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.014247,0.680851,0.04212380086590868,0.494942,0.003467,0.422915,0.43255550655695146,N,0.014247,0.680851,0.040591,0.494942,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.6265389919281006,N,N,N
0,0.014247,0.680851,0.04212380086590868,0.494942,0.003467,0.422915,0.43255550655695146,N,0.014247,0.680851,0.040591,0.494942,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.6158008575439453,N,N,N
0,0.014247,0.680851,0.04212380086590868,0.494942,0.003467,0.422915,0.43255550655695146,N,0.014247,0.680851,0.040591,0.494942,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.6412887573242188,N,N,N
0,0.014247,0.680851,0.04212380086590868,0.494942,0.003467,0.422915,0.43255550655695146,N,0.014247,0.680851,0.040591,0.494942,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.6384198665618896,N,N,N
0,0.437768,0.021277,0.04932068093797088,0.249926,0.003467,0.422915,0.43255550655695146,N,0.437768,0.021277,0.047526,0.249926,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.6149959564208984,N,N,N
0,0.437768,0.021277,0.04932068093797088,0.249926,0.003467,0.422915,0.43255550655695146,N,0.437768,0.021277,0.047526,0.249926,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.6200337409973145,N,N,N
0,0.437768,0.021277,0.04932068093797088,0.249926,0.003467,0.422915,0.43255550655695146,N,0.437768,0.021277,0.047526,0.249926,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.6373400688171387,N,N,N
0,0.437768,0.021277,0.04932068093797088,0.249926,0.003467,0.422915,0.43255550655695146,N,0.437768,0.021277,0.047526,0.249926,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.6329500675201416,N,N,N
0,0.437768,0.021277,0.04932068093797088,0.249926,0.003467,0.422915,0.43255550655695146,N,0.437768,0.021277,0.047526,0.249926,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.614088773727417,N,N,N
0,0.013716,0.744681,0.047482804282221465,0.50238,0.003467,0.422915,0.43255550655695146,N,0.013716,0.744681,0.045755,0.50238,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.6155192852020264,N,N,N
0,0.013716,0.744681,0.047482804282221465,0.50238,0.003467,0.422915,0.43255550655695146,N,0.013716,0.744681,0.045755,0.50238,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.614112138748169,N,N,N
0,0.013716,0.744681,0.047482804282221465,0.50238,0.003467,0.422915,0.43255550655695146,N,0.013716,0.744681,0.045755,0.50238,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.6192519664764404,N,N,N
0,0.013716,0.744681,0.047482804282221465,0.50238,0.003467,0.422915,0.43255550655695146,N,0.013716,0.744681,0.045755,0.50238,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.6153678894042969,N,N,N
0,0.013716,0.744681,0.047482804282221465,0.50238,0.003467,0.422915,0.43255550655695146,N,0.013716,0.744681,0.045755,0.50238,0.003467,0.422915,0.414912,N,,,,,,,,,,,,,,,,,0.6427042484283447,N,N,N
0,0.893677,0.425532,0.029785847415764847,0.505207,0.002023,0.60202,0.34567889650973554,N,0.893677,0.425532,0.028702,0.505207,0.002023,0.60202,0.331579,N,,,,,,,,,,,,,,,,,0.617560863494873,N,N,N
0,0.893677,0.425532,0.029785847415764847,0.505207,0.002023,0.60202,0.34567889650973554,N,0.893677,0.425532,0.028702,0.505207,0.002023,0.60202,0.331579,N,,,,,,,,,,,,,,,,,0.6164951324462891,N,N,N
0,0.893677,0.425532,0.029785847415764847,0.505207,0.002023,0.60202,0.34567889650973554,N,0.893677,0.425532,0.028702,0.505207,0.002023,0.60202,0.331579,N,,,,,,,,,,,,,,,,,0.6150729656219482,N,N,N
0,0.893677,0.425532,0.029785847415764847,0.505207,0.002023,0.60202,0.34567889650973554,N,0.893677,0.425532,0.028702,0.505207,0.002023,0.60202,0.331579,N,,,,,,,,,,,,,,,,,0.6179571151733398,N,N,N
0,0.893677,0.425532,0.029785847415764847,0.505207,0.002023,0.60202,0.34567889650973554,N,0.893677,0.425532,0.028702,0.505207,0.002023,0.60202,0.331579,N,,,,,,,,,,,,,,,,,0.6145482063293457,N,N,N
0,0.443122,1.0,0.057452584650253415,0.500744,0.003882,0.459606,0.541380363653044,Y,0.443122,1.0,0.055362,0.500744,0.003882,0.459606,0.519298,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3427660465240479,Y,Y,Y
0,0.443122,1.0,0.057452584650253415,0.500744,0.003882,0.459606,0.541380363653044,Y,0.443122,1.0,0.055362,0.500744,0.003882,0.459606,0.519298,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3396542072296143,Y,Y,Y
0,0.443122,1.0,0.057452584650253415,0.500744,0.003882,0.459606,0.541380363653044,Y,0.443122,1.0,0.055362,0.500744,0.003882,0.459606,0.519298,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.367779016494751,Y,Y,Y
0,0.443122,1.0,0.057452584650253415,0.500744,0.003882,0.459606,0.541380363653044,Y,0.443122,1.0,0.055362,0.500744,0.003882,0.459606,0.519298,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3640787601470947,Y,Y,Y
0,0.443122,1.0,0.057452584650253415,0.500744,0.003882,0.459606,0.541380363653044,Y,0.443122,1.0,0.055362,0.500744,0.003882,0.459606,0.519298,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3434288501739502,Y,Y,Y
0,0.907216,0.617021,0.03330593641424141,0.254686,0.002119,0.288452,0.6314585633400783,Y,0.907216,0.617021,0.032094,0.254686,0.002119,0.288452,0.605702,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.342808723449707,Y,N,Y
0,0.907216,0.617021,0.03330593641424141,0.254686,0.002119,0.288452,0.6314585633400783,Y,0.907216,0.617021,0.032094,0.254686,0.002119,0.288452,0.605702,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3420500755310059,Y,N,Y
0,0.907216,0.617021,0.03330593641424141,0.254686,0.002119,0.288452,0.6314585633400783,Y,0.907216,0.617021,0.032094,0.254686,0.002119,0.288452,0.605702,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.339284896850586,Y,N,Y
0,0.907216,0.617021,0.03330593641424141,0.254686,0.002119,0.288452,0.6314585633400783,Y,0.907216,0.617021,0.032094,0.254686,0.002119,0.288452,0.605702,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3415679931640625,Y,N,Y
0,0.907216,0.617021,0.03330593641424141,0.254686,0.002119,0.288452,0.6314585633400783,Y,0.907216,0.617021,0.032094,0.254686,0.002119,0.288452,0.605702,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.335460901260376,Y,N,Y
0,0.474492,0.404255,0.04935181380057533,0.458792,0.003218,0.313309,0.48605364200368834,N,0.474492,0.404255,0.047556,0.458792,0.003218,0.313309,0.466228,N,,,,,,,,,,,,,,,,,0.6137781143188477,N,N,N
0,0.474492,0.404255,0.04935181380057533,0.458792,0.003218,0.313309,0.48605364200368834,N,0.474492,0.404255,0.047556,0.458792,0.003218,0.313309,0.466228,N,,,,,,,,,,,,,,,,,0.6135969161987305,N,N,N
0,0.474492,0.404255,0.04935181380057533,0.458792,0.003218,0.313309,0.48605364200368834,N,0.474492,0.404255,0.047556,0.458792,0.003218,0.313309,0.466228,N,,,,,,,,,,,,,,,,,0.616631031036377,N,N,N
0,0.474492,0.404255,0.04935181380057533,0.458792,0.003218,0.313309,0.48605364200368834,N,0.474492,0.404255,0.047556,0.458792,0.003218,0.313309,0.466228,N,,,,,,,,,,,,,,,,,0.6297647953033447,N,N,N
0,0.474492,0.404255,0.04935181380057533,0.458792,0.003218,0.313309,0.48605364200368834,N,0.474492,0.404255,0.047556,0.458792,0.003218,0.313309,0.466228,N,,,,,,,,,,,,,,,,,0.6162459850311279,N,N,N
0,0.008672,0.489362,0.09627422655591669,0.590747,0.003467,0.422915,0.43255550655695146,Y,0.008672,0.489362,0.092771,0.590747,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3377411365509033,Y,Y,Y
0,0.008672,0.489362,0.09627422655591669,0.590747,0.003467,0.422915,0.43255550655695146,Y,0.008672,0.489362,0.092771,0.590747,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3380670547485352,Y,Y,Y
0,0.008672,0.489362,0.09627422655591669,0.590747,0.003467,0.422915,0.43255550655695146,Y,0.008672,0.489362,0.092771,0.590747,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3883068561553955,Y,Y,Y
0,0.008672,0.489362,0.09627422655591669,0.590747,0.003467,0.422915,0.43255550655695146,Y,0.008672,0.489362,0.092771,0.590747,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.363396167755127,Y,Y,Y
0,0.008672,0.489362,0.09627422655591669,0.590747,0.003467,0.422915,0.43255550655695146,Y,0.008672,0.489362,0.092771,0.590747,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3377079963684082,Y,Y,Y
0,0.429671,0.446809,0.11527876365176024,0.645641,0.003467,0.422915,0.43255550655695146,Y,0.429671,0.446809,0.111084,0.645641,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.354672908782959,Y,Y,Y
0,0.429671,0.446809,0.11527876365176024,0.645641,0.003467,0.422915,0.43255550655695146,Y,0.429671,0.446809,0.111084,0.645641,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3664429187774658,Y,Y,Y
0,0.429671,0.446809,0.11527876365176024,0.645641,0.003467,0.422915,0.43255550655695146,Y,0.429671,0.446809,0.111084,0.645641,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.343681812286377,Y,Y,Y
0,0.429671,0.446809,0.11527876365176024,0.645641,0.003467,0.422915,0.43255550655695146,Y,0.429671,0.446809,0.111084,0.645641,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3377151489257812,Y,Y,Y
0,0.429671,0.446809,0.11527876365176024,0.645641,0.003467,0.422915,0.43255550655695146,Y,0.429671,0.446809,0.111084,0.645641,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3612728118896484,Y,Y,Y
0,0.460732,0.106383,0.0327455448873613,0.261678,0.00216,0.26696,0.3470508574234448,N,0.460732,0.106383,0.031554,0.261678,0.00216,0.26696,0.332895,N,,,,,,,,,,,,,,,,,0.619236946105957,N,N,N
0,0.460732,0.106383,0.0327455448873613,0.261678,0.00216,0.26696,0.3470508574234448,N,0.460732,0.106383,0.031554,0.261678,0.00216,0.26696,0.332895,N,,,,,,,,,,,,,,,,,0.6167769432067871,N,N,N
0,0.460732,0.106383,0.0327455448873613,0.261678,0.00216,0.26696,0.3470508574234448,N,0.460732,0.106383,0.031554,0.261678,0.00216,0.26696,0.332895,N,,,,,,,,,,,,,,,,,0.6188502311706543,N,N,N
0,0.460732,0.106383,0.0327455448873613,0.261678,0.00216,0.26696,0.3470508574234448,N,0.460732,0.106383,0.031554,0.261678,0.00216,0.26696,0.332895,N,,,,,,,,,,,,,,,,,0.6148037910461426,N,N,N
0,0.460732,0.106383,0.0327455448873613,0.261678,0.00216,0.26696,0.3470508574234448,N,0.460732,0.106383,0.031554,0.261678,0.00216,0.26696,0.332895,N,,,,,,,,,,,,,,,,,0.616527795791626,N,N,N
0,0.902836,0.638298,0.07471368144024773,0.329813,0.004632,0.308907,0.8143567994945844,N,0.902836,0.638298,0.071995,0.329813,0.004632,0.308907,0.78114,N,,,,,,,,,,,,,,,,,0.6184031963348389,N,Y,N
0,0.902836,0.638298,0.07471368144024773,0.329813,0.004632,0.308907,0.8143567994945844,N,0.902836,0.638298,0.071995,0.329813,0.004632,0.308907,0.78114,N,,,,,,,,,,,,,,,,,0.6200006008148193,N,Y,N
0,0.902836,0.638298,0.07471368144024773,0.329813,0.004632,0.308907,0.8143567994945844,N,0.902836,0.638298,0.071995,0.329813,0.004632,0.308907,0.78114,N,,,,,,,,,,,,,,,,,0.6201961040496826,N,Y,N
0,0.902836,0.638298,0.07471368144024773,0.329813,0.004632,0.308907,0.8143567994945844,N,0.902836,0.638298,0.071995,0.329813,0.004632,0.308907,0.78114,N,,,,,,,,,,,,,,,,,0.619452953338623,N,Y,N
0,0.902836,0.638298,0.07471368144024773,0.329813,0.004632,0.308907,0.8143567994945844,N,0.902836,0.638298,0.071995,0.329813,0.004632,0.308907,0.78114,N,,,,,,,,,,,,,,,,,0.6646568775177002,N,Y,N
0,0.031061,0.425532,0.07736205028579968,0.501785,0.003467,0.422915,0.43255550655695146,Y,0.031061,0.425532,0.074547,0.501785,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.341338872909546,Y,Y,Y
0,0.031061,0.425532,0.07736205028579968,0.501785,0.003467,0.422915,0.43255550655695146,Y,0.031061,0.425532,0.074547,0.501785,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.334442138671875,Y,Y,Y
0,0.031061,0.425532,0.07736205028579968,0.501785,0.003467,0.422915,0.43255550655695146,Y,0.031061,0.425532,0.074547,0.501785,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3373191356658936,Y,Y,Y
0,0.031061,0.425532,0.07736205028579968,0.501785,0.003467,0.422915,0.43255550655695146,Y,0.031061,0.425532,0.074547,0.501785,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3381152153015137,Y,Y,Y
0,0.031061,0.425532,0.07736205028579968,0.501785,0.003467,0.422915,0.43255550655695146,Y,0.031061,0.425532,0.074547,0.501785,0.003467,0.422915,0.414912,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.4183030128479004,Y,Y,Y
0,0.443387,0.553191,0.04632985060376998,0.488545,0.003037,0.530813,0.4663916489698303,N,0.443387,0.553191,0.044644,0.488545,0.003037,0.530813,0.447368,N,,,,,,,,,,,,,,,,,0.6545388698577881,N,N,N
0,0.443387,0.553191,0.04632985060376998,0.488545,0.003037,0.530813,0.4663916489698303,N,0.443387,0.553191,0.044644,0.488545,0.003037,0.530813,0.447368,N,,,,,,,,,,,,,,,,,0.6282639503479004,N,N,N
0,0.443387,0.553191,0.04632985060376998,0.488545,0.003037,0.530813,0.4663916489698303,N,0.443387,0.553191,0.044644,0.488545,0.003037,0.530813,0.447368,N,,,,,,,,,,,,,,,,,0.6319258213043213,N,N,N
0,0.443387,0.553191,0.04632985060376998,0.488545,0.003037,0.530813,0.4663916489698303,N,0.443387,0.553191,0.044644,0.488545,0.003037,0.530813,0.447368,N,,,,,,,,,,,,,,,,,0.618394136428833,N,N,N
0,0.443387,0.553191,0.04632985060376998,0.488545,0.003037,0.530813,0.4663916489698303,N,0.443387,0.553191,0.044644,0.488545,0.003037,0.530813,0.447368,N,,,,,,,,,,,,,,,,,0.6175651550292969,N,N,N
0,0.912438,0.489362,0.04629871774116553,0.329069,0.002919,0.269549,0.7293087756499872,Y,0.912438,0.489362,0.044614,0.329069,0.002919,0.269549,0.699561,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3401811122894287,Y,Y,Y
0,0.912438,0.489362,0.04629871774116553,0.329069,0.002919,0.269549,0.7293087756499872,Y,0.912438,0.489362,0.044614,0.329069,0.002919,0.269549,0.699561,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.339381217956543,Y,Y,Y
0,0.912438,0.489362,0.04629871774116553,0.329069,0.002919,0.269549,0.7293087756499872,Y,0.912438,0.489362,0.044614,0.329069,0.002919,0.269549,0.699561,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3455510139465332,Y,Y,Y
0,0.912438,0.489362,0.04629871774116553,0.329069,0.002919,0.269549,0.7293087756499872,Y,0.912438,0.489362,0.044614,0.329069,0.002919,0.269549,0.699561,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3411059379577637,Y,Y,Y
0,0.912438,0.489362,0.04629871774116553,0.329069,0.002919,0.269549,0.7293087756499872,Y,0.912438,0.489362,0.044614,0.329069,0.002919,0.269549,0.699561,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N,1.0,1.0,0.963612,1.0,1.0,1.0,0.959211,N,1.3890280723571777,Y,Y,Y
0,0.876908,0.148936,0.029692448827951495,0.1626,0.001861,0.251165,0.6794688551319781,N,0.876908,0.148936,0.028612,0.1626,0.001861,0.251165,0.651754,N,,,,,,,,,,,,,,,,,0.6201479434967041,N,N,N
0,0.876908,0.148936,0.029692448827951495,0.1626,0.001861,0.251165,0.6794688551319781,N,0.876908,0.148936,0.028612,0.1626,0.001861,0.251165,0.651754,N,,,,,,,,,,,,,,,,,0.6158850193023682,N,N,N
0,0.876908,0.148936,0.029692448827951495,0.1626,0.001861,0.251165,0.6794688551319781,N,0.876908,0.148936,0.028612,0.1626,0.001861,0.251165,0.651754,N,,,,,,,,,,,,,,,,,0.6141109466552734,N,N,N
0,0.876908,0.148936,0.029692448827951495,0.1626,0.001861,0.251165,0.6794688551319781,N,0.876908,0.148936,0.028612,0.1626,0.001861,0.251165,0.651754,N,,,,,,,,,,,,,,,,,0.6163766384124756,N,N,N
0,0.876908,0.148936,0.029692448827951495,0.1626,0.001861,0.251165,0.6794688551319781,N,0.876908,0.148936,0.028612,0.1626,0.001861,0.251165,0.651754,N,,,,,,,,,,,,,,,,,0.6173670291900635,N,N,N
0,0.894429,0.12766,0.06137843862467466,0.318209,0.003828,0.401864,0.6968445941508177,N,0.894429,0.12766,0.059145,0.318209,0.003828,0.401864,0.668421,N,,,,,,,,,,,,,,,,,0.6171398162841797,N,N,N
0,0.894429,0.12766,0.06137843862467466,0.318209,0.003828,0.401864,0.6968445941508177,N,0.894429,0.12766,0.059145,0.318209,0.003828,0.401864,0.668421,N,,,,,,,,,,,,,,,,,0.6147449016571045,N,N,N
0,0.894429,0.12766,0.06137843862467466,0.318209,0.003828,0.401864,0.6968445941508177,N,0.894429,0.12766,0.059145,0.318209,0.003828,0.401864,0.668421,N,,,,,,,,,,,,,,,,,0.6145739555358887,N,N,N
0,0.894429,0.12766,0.06137843862467466,0.318209,0.003828,0.401864,0.6968445941508177,N,0.894429,0.12766,0.059145,0.318209,0.003828,0.401864,0.668421,N,,,,,,,,,,,,,,,,,0.6132569313049316,N,N,N
0,0.894429,0.12766,0.06137843862467466,0.318209,0.003828,0.401864,0.6968445941508177,N,0.894429,0.12766,0.059145,0.318209,0.003828,0.401864,0.668421,N,,,,,,,,,,,,,,,,,0.6145408153533936,N,N,N
0,0.868192,0.170213,0.026701618493750592,0.193841,0.001674,0.252978,0.8939180222078352,N,0.868192,0.170213,0.02573,0.193841,0.001674,0.252978,0.857456,N,,,,,,,,,,,,,,,,,0.6172323226928711,N,N,N
0,0.868192,0.170213,0.026701618493750592,0.193841,0.001674,0.252978,0.8939180222078352,N,0.868192,0.170213,0.02573,0.193841,0.001674,0.252978,0.857456,N,,,,,,,,,,,,,,,,,0.6161470413208008,N,N,N
0,0.868192,0.170213,0.026701618493750592,0.193841,0.001674,0.252978,0.8939180222078352,N,0.868192,0.170213,0.02573,0.193841,0.001674,0.252978,0.857456,N,,,,,,,,,,,,,,,,,0.6130576133728027,N,N,N
0,0.868192,0.170213,0.026701618493750592,0.193841,0.001674,0.252978,0.8939180222078352,N,0.868192,0.170213,0.02573,0.193841,0.001674,0.252978,0.857456,N,,,,,,,,,,,,,,,,,0.619696855545044,N,N,N
0,0.868192,0.170213,0.026701618493750592,0.193841,0.001674,0.252978,0.8939180222078352,N,0.868192,0.170213,0.02573,0.193841,0.001674,0.252978,0.857456,N,,,,,,,,,,,,,,,,,0.6139309406280518,N,N,N
0,0.474271,0.042553,0.025455266227485746,0.091044,0.001635,0.18203,0.7773201099653777,N,0.474271,0.042553,0.024529,0.091044,0.001635,0.18203,0.745614,N,,,,,,,,,,,,,,,,,0.6151282787322998,N,N,N
0,0.474271,0.042553,0.025455266227485746,0.091044,0.001635,0.18203,0.7773201099653777,N,0.474271,0.042553,0.024529,0.091044,0.001635,0.18203,0.745614,N,,,,,,,,,,,,,,,,,0.614281177520752,N,N,N
0,0.474271,0.042553,0.025455266227485746,0.091044,0.001635,0.18203,0.7773201099653777,N,0.474271,0.042553,0.024529,0.091044,0.001635,0.18203,0.745614,N,,,,,,,,,,,,,,,,,0.614450216293335,N,N,N
0,0.474271,0.042553,0.025455266227485746,0.091044,0.001635,0.18203,0.7773201099653777,N,0.474271,0.042553,0.024529,0.091044,0.001635,0.18203,0.745614,N,,,,,,,,,,,,,,,,,0.613645076751709,N,N,N
0,0.474271,0.042553,0.025455266227485746,0.091044,0.001635,0.18203,0.7773201099653777,N,0.474271,0.042553,0.024529,0.091044,0.001635,0.18203,0.745614,N,,,,,,,,,,,,,,,,,0.6163749694824219,N,N,N
