x1,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
70000.0,62,2.0,2.0,2.0,0.0,0.0,0.0,70457.0,73562.0,71818.0,70579.0,33946.0,34701.0,6454.0,0.0,3075.0,1214.0,1301.0,1626.0
270000.0,58,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,9211.0,8913.0,3255.0,9052.0,13615.0,14743.0,9012.0,3286.0,9097.0,13683.0,14774.0,14512.0
200000.0,22,0.0,0.0,0.0,0.0,0.0,2.0,205736.0,199379.0,132963.0,145115.0,153040.0,155636.0,7758.0,5001.0,15000.0,10800.0,5600.0,0.0
50000.0,29,2.0,2.0,2.0,2.0,0.0,0.0,48286.0,49286.0,50006.0,48846.0,45944.0,46925.0,2100.0,1800.0,0.0,1624.0,1700.0,3000.0
50000.0,47,2.0,2.0,2.0,2.0,2.0,2.0,43439.0,44769.0,43781.0,45021.0,28660.0,27807.0,2341.0,0.0,2554.0,0.0,1800.0,0.0
90000.0,28,2.0,2.0,0.0,0.0,0.0,2.0,65521.0,63869.0,65212.0,66627.0,70652.0,69397.0,0.0,2368.0,2500.0,5140.0,0.0,2600.0
60000.0,36,-1.0,2.0,-1.0,0.0,0.0,-1.0,2130.0,1940.0,7801.0,1308.0,3058.0,2190.0,0.0,7801.0,1158.0,1900.0,2190.0,2153.0
80000.0,51,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,-12.0,-12.0,-12.0,17691.0,4599.0,4134.0,0.0,0.0,17703.0,4599.0,4134.0,0.0
50000.0,22,0.0,0.0,0.0,0.0,-1.0,-1.0,6673.0,5054.0,2340.0,1990.0,1377.0,1080.0,1056.0,1000.0,40.0,1377.0,1080.0,382.0
230000.0,41,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,177.0,0.0,376.0,47992.0,3099.0,2389.0,0.0,376.0,48042.0,3099.0,0.0,0.0
30000.0,56,0.0,0.0,0.0,2.0,0.0,0.0,10232.0,11564.0,14099.0,13580.0,13657.0,16356.0,1510.0,3042.0,0.0,600.0,2942.0,600.0
80000.0,46,2.0,2.0,2.0,2.0,0.0,0.0,57477.0,58539.0,59722.0,58174.0,59204.0,61092.0,2600.0,2700.0,0.0,2600.0,3000.0,2500.0
500000.0,54,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480000.0,44,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,29112.0,43015.0,17223.0,10127.0,8416.0,14658.0,43111.0,17223.0,10135.0,8416.0,14658.0,27350.0
450000.0,37,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,51,0.0,0.0,0.0,0.0,0.0,0.0,5703.0,7596.0,8511.0,10361.0,11039.0,11107.0,2000.0,1200.0,2000.0,1000.0,400.0,1000.0
340000.0,30,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,8571.0,21012.0,10607.0,47258.0,35675.0,20691.0,21041.0,10607.0,47258.0,983.0,20691.0,23849.0
360000.0,45,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2369.0,1367.0,8570.0,5625.0,3684.0,2804.0,1367.0,8570.0,5625.0,0.0,2804.0,2473.0
30000.0,22,3.0,2.0,2.0,3.0,3.0,3.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,36,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,3877.0,11496.0,5935.0,295.0,1867.0,0.0,11496.0,1011.0,297.0,2923.0,0.0,0.0
50000.0,37,2.0,2.0,2.0,2.0,0.0,0.0,72034.0,75711.0,75322.0,71640.0,71114.0,67519.0,7300.0,3200.0,0.0,3000.0,5400.0,5000.0
150000.0,30,1.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1883.0,1883.0,0.0,0.0,0.0,1883.0,0.0,0.0
200000.0,47,0.0,0.0,0.0,0.0,0.0,0.0,193229.0,197253.0,158980.0,157837.0,127528.0,119550.0,9058.0,7260.0,7367.0,4303.0,4551.0,4411.0
320000.0,37,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,14536.0,2935.0,3019.0,4179.0,4256.0,2675.0,2949.0,3034.0,4200.0,4277.0,2688.0,3651.0
300000.0,58,1.0,2.0,2.0,2.0,2.0,2.0,158230.0,160242.0,156171.0,165556.0,169250.0,172804.0,6000.0,0.0,12000.0,6500.0,6500.0,6500.0
50000.0,48,2.0,0.0,0.0,0.0,0.0,0.0,79262.0,40931.0,40892.0,41612.0,18825.0,18019.0,3278.0,1880.0,1650.0,10000.0,1000.0,700.0
30000.0,40,-1.0,-1.0,2.0,2.0,2.0,2.0,142.0,215.0,139.0,19.0,19.0,79.0,355.0,120.0,0.0,0.0,60.0,60.0
150000.0,28,0.0,-1.0,-1.0,0.0,0.0,0.0,6121.0,4391.0,6269.0,8992.0,4314.0,11131.0,4391.0,6269.0,8914.0,4300.0,11100.0,52900.0
20000.0,33,2.0,0.0,0.0,0.0,0.0,0.0,19946.0,18694.0,17228.0,16923.0,10467.0,10526.0,1593.0,1340.0,1171.0,402.0,600.0,538.0
210000.0,32,0.0,0.0,0.0,0.0,0.0,0.0,46255.0,50486.0,54019.0,58091.0,61630.0,65576.0,5000.0,5000.0,5000.0,4500.0,5000.0,5000.0
20000.0,24,0.0,0.0,0.0,0.0,0.0,0.0,20933.0,22202.0,21867.0,21813.0,21228.0,21614.0,2700.0,1400.0,1400.0,800.0,1783.0,1000.0
200000.0,33,0.0,0.0,0.0,0.0,0.0,0.0,103876.0,66894.0,12475.0,14208.0,15270.0,14880.0,2034.0,3000.0,2083.0,10000.0,0.0,1286.0
180000.0,49,-1.0,-1.0,2.0,2.0,-2.0,-2.0,1092.0,1733.0,1405.0,-434.0,-434.0,-434.0,1733.0,0.0,0.0,0.0,0.0,0.0
30000.0,43,2.0,2.0,2.0,2.0,2.0,2.0,15246.0,17838.0,17272.0,18131.0,17711.0,19007.0,3141.0,0.0,1434.0,0.0,1581.0,1705.0
240000.0,35,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,2024.0,2007.0,21790.0,17102.0,13367.0,22659.0,2017.0,21817.0,1120.0,13434.0,22772.0,22820.0
360000.0,53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5583.0,495.0,1862.0,230.0,661.0,658.0,495.0,1862.0,230.0,661.0,658.0,532.0
380000.0,43,1.0,2.0,2.0,-2.0,-2.0,-2.0,8201.0,7882.0,-2.0,-2.0,-2.0,-2.0,39.0,0.0,0.0,0.0,0.0,0.0
360000.0,29,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,23,0.0,0.0,0.0,0.0,0.0,0.0,21249.0,20771.0,17626.0,10078.0,9654.0,9648.0,1649.0,1300.0,500.0,500.0,300.0,500.0
290000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,258360.0,263820.0,265115.0,264323.0,221070.0,219295.0,12025.0,10000.0,9883.0,7738.0,7813.0,10000.0
500000.0,39,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2514.0,810.0,8041.0,68595.0,72011.0,77931.0,810.0,8081.0,68595.0,72011.0,77931.0,3608.0
280000.0,29,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,10660.0,5123.0,8467.0,2510.0,591.0,14994.0,5123.0,8467.0,2510.0,591.0,14994.0,5000.0
50000.0,25,0.0,0.0,0.0,0.0,0.0,0.0,33831.0,34763.0,41674.0,15066.0,14066.0,17043.0,2000.0,10003.0,5001.0,10032.0,10001.0,10005.0
20000.0,22,0.0,0.0,0.0,0.0,2.0,2.0,12932.0,13940.0,14654.0,16712.0,16149.0,18112.0,1532.0,1246.0,2304.0,0.0,2390.0,634.0
50000.0,35,-1.0,-1.0,0.0,0.0,0.0,0.0,10458.0,37907.0,33604.0,25303.0,17841.0,6980.0,37907.0,1599.0,1200.0,0.0,0.0,3570.0
280000.0,39,0.0,0.0,0.0,0.0,0.0,0.0,123997.0,126272.0,126953.0,106551.0,99592.0,100607.0,5600.0,5400.0,5006.0,3250.0,3400.0,3500.0
150000.0,32,6.0,5.0,4.0,3.0,2.0,2.0,81341.0,79529.0,77757.0,75841.0,73678.0,77273.0,0.0,0.0,0.0,0.0,4874.0,1000.0
100000.0,45,3.0,2.0,2.0,2.0,-1.0,-1.0,94471.0,92058.0,97624.0,94316.0,2065.0,0.0,0.0,8806.0,0.0,2065.0,0.0,0.0
100000.0,52,1.0,2.0,2.0,2.0,2.0,2.0,13687.0,14007.0,14236.0,12924.0,12467.0,10950.0,1600.0,1500.0,0.0,700.0,0.0,1150.0
100000.0,36,2.0,2.0,2.0,2.0,2.0,2.0,78063.0,79346.0,77977.0,79071.0,76918.0,81713.0,3500.0,3300.0,3000.0,0.0,6500.0,3000.0
100000.0,28,0.0,0.0,0.0,2.0,0.0,0.0,10886.0,11697.0,14479.0,10775.0,10998.0,12655.0,1300.0,3005.0,0.0,700.0,2000.0,1500.0
50000.0,25,1.0,2.0,2.0,2.0,2.0,2.0,47054.0,48008.0,48913.0,49847.0,50840.0,49502.0,2000.0,2000.0,2000.0,1900.0,1900.0,1600.0
200000.0,30,2.0,2.0,2.0,2.0,2.0,2.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
410000.0,28,2.0,2.0,2.0,2.0,0.0,0.0,407490.0,415276.0,384242.0,343283.0,320407.0,328827.0,16195.0,15282.0,15164.0,12005.0,15000.0,10507.0
70000.0,30,0.0,0.0,0.0,0.0,0.0,0.0,19882.0,20611.0,21859.0,22445.0,22935.0,23404.0,1352.0,1600.0,949.0,1000.0,1000.0,1000.0
50000.0,26,0.0,0.0,-2.0,-2.0,-2.0,-2.0,4136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320000.0,28,1.0,2.0,2.0,0.0,0.0,0.0,23595.0,23906.0,22035.0,22015.0,21163.0,25806.0,2000.0,0.0,2007.0,1000.0,5000.0,2000.0
80000.0,42,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80000.0,25,2.0,2.0,-2.0,-2.0,-2.0,-2.0,79000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140000.0,36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,326.0,501.0,1251.0,0.0,2106.0,652.0,501.0,1251.0,0.0,2106.0,652.0,0.0
30000.0,23,1.0,2.0,0.0,0.0,0.0,0.0,30391.0,29144.0,30419.0,30097.0,25887.0,25707.0,0.0,2033.0,1420.0,0.0,92.0,0.0
170000.0,26,0.0,0.0,0.0,0.0,0.0,0.0,164408.0,153323.0,152429.0,154704.0,96724.0,73916.0,5700.0,7400.0,5600.0,4500.0,3000.0,3500.0
130000.0,35,0.0,0.0,0.0,-2.0,-2.0,-2.0,1923.0,1995.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
20000.0,31,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,0.0,150.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0
130000.0,34,0.0,0.0,2.0,0.0,0.0,0.0,124777.0,133265.0,129713.0,129883.0,122349.0,101415.0,12000.0,0.0,5100.0,4820.0,3844.0,4500.0
50000.0,32,0.0,0.0,0.0,0.0,0.0,0.0,18741.0,12724.0,13804.0,15331.0,15159.0,10188.0,1724.0,1804.0,2721.0,1159.0,1188.0,733.0
450000.0,42,0.0,0.0,0.0,0.0,0.0,0.0,7669.0,13267.0,18748.0,24711.0,33111.0,50885.0,7272.0,8764.0,9823.0,11123.0,20274.0,5374.0
30000.0,24,0.0,0.0,0.0,0.0,0.0,0.0,28495.0,29632.0,30629.0,29357.0,30143.0,30419.0,1900.0,1800.0,1045.0,1250.0,1100.0,1100.0
30000.0,26,3.0,2.0,2.0,0.0,0.0,0.0,30311.0,31213.0,30425.0,30062.0,30270.0,29176.0,1700.0,0.0,1310.0,908.0,915.0,1052.0
360000.0,54,0.0,-1.0,-1.0,0.0,0.0,-1.0,132387.0,11590.0,70460.0,67357.0,71713.0,27399.0,11606.0,70579.0,10022.0,20000.0,27399.0,71429.0
300000.0,29,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,49459.0,49281.0,50071.0,10104.0,9208.0,10075.0,2300.0,2000.0,1000.0,500.0,1000.0,500.0
130000.0,33,1.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,8495.0,6480.0,0.0,0.0,0.0,8495.0,0.0,0.0,0.0
180000.0,26,0.0,0.0,0.0,0.0,0.0,0.0,71702.0,66234.0,57253.0,53736.0,46213.0,39701.0,2950.0,2200.0,2000.0,5000.0,2000.0,2300.0
110000.0,35,1.0,2.0,0.0,0.0,0.0,0.0,112829.0,108073.0,110313.0,108986.0,48641.0,46982.0,0.0,6307.0,5093.0,2008.0,2010.0,3000.0
360000.0,44,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,63672.0,57299.0,59336.0,61349.0,63366.0,65155.0,2200.0,3000.0,3000.0,3000.0,3000.0,3500.0
130000.0,51,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,99.0,0.0,0.0,0.0,2353.0,0.0,0.0,0.0,0.0,2353.0,0.0,0.0
160000.0,30,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,2000.0,1000.0,1000.0,1000.0,12234.0,11960.0,1000.0,1000.0,1000.0,12234.0,1200.0,65157.0
210000.0,30,0.0,0.0,0.0,0.0,0.0,0.0,129890.0,135229.0,106382.0,79423.0,78981.0,81884.0,12112.0,4513.0,3400.0,5000.0,5000.0,10000.0
100000.0,33,0.0,0.0,0.0,0.0,-2.0,-2.0,83013.0,89589.0,92887.0,0.0,0.0,0.0,8000.0,5000.0,0.0,0.0,0.0,0.0
50000.0,23,0.0,0.0,0.0,0.0,0.0,0.0,29496.0,30504.0,30785.0,29405.0,26594.0,26732.0,1503.0,1493.0,1393.0,912.0,940.0,1000.0
70000.0,46,2.0,2.0,2.0,2.0,2.0,2.0,29258.0,31137.0,32855.0,33316.0,34137.0,33439.0,2352.0,2531.0,1300.0,1500.0,0.0,1400.0
80000.0,54,0.0,0.0,0.0,0.0,0.0,0.0,61454.0,61808.0,62290.0,29296.0,26210.0,17643.0,2545.0,2208.0,1336.0,2232.0,542.0,348.0
360000.0,27,0.0,0.0,0.0,0.0,0.0,0.0,375392.0,373004.0,371567.0,375352.0,316076.0,314588.0,13290.0,14012.0,20000.0,16000.0,16000.0,290000.0
30000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,25328.0,22520.0,21554.0,22280.0,18330.0,780.0,2000.0,2000.0,2000.0,1000.0,0.0,0.0
350000.0,44,3.0,2.0,2.0,2.0,2.0,2.0,314607.0,322032.0,327193.0,333278.0,340791.0,348006.0,14000.0,12000.0,13000.0,13000.0,13000.0,12200.0
30000.0,25,-1.0,-1.0,0.0,0.0,0.0,0.0,415.0,150.0,150.0,150.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0
180000.0,35,-1.0,-1.0,-1.0,-1.0,0.0,0.0,19369.0,7123.0,4569.0,29635.0,6489.0,0.0,7123.0,4569.0,36124.0,0.0,0.0,0.0
50000.0,28,0.0,0.0,0.0,0.0,0.0,0.0,47605.0,47553.0,47205.0,45686.0,43629.0,46909.0,2300.0,2000.0,2000.0,2000.0,4000.0,0.0
20000.0,48,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1473.0,0.0,0.0,0.0,0.0,1473.0,930.0
100000.0,26,2.0,2.0,2.0,2.0,-2.0,-2.0,89296.0,101755.0,90684.0,23000.0,25000.0,0.0,14002.0,560.0,0.0,2000.0,0.0,53528.0
200000.0,40,2.0,2.0,0.0,0.0,0.0,2.0,185696.0,181236.0,185410.0,189069.0,197736.0,183299.0,0.0,8600.0,8300.0,13257.0,917.0,7000.0
40000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,34521.0,35662.0,36918.0,37478.0,20650.0,0.0,2000.0,2000.0,1071.0,1500.0,0.0,0.0
30000.0,21,4.0,3.0,2.0,0.0,0.0,0.0,32179.0,31397.0,30358.0,29758.0,29758.0,23036.0,0.0,0.0,0.0,0.0,1000.0,0.0
80000.0,47,0.0,0.0,0.0,0.0,0.0,0.0,70062.0,19669.0,20696.0,21709.0,22348.0,22988.0,1321.0,1348.0,1361.0,1000.0,1000.0,2000.0
50000.0,24,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,390.0,390.0,390.0,390.0,780.0,390.0,390.0,390.0,390.0,780.0,0.0,390.0
30000.0,24,2.0,2.0,0.0,0.0,0.0,0.0,16035.0,15493.0,16197.0,16669.0,16865.0,17199.0,0.0,1270.0,742.0,613.0,615.0,646.0
250000.0,29,2.0,2.0,2.0,0.0,0.0,2.0,128413.0,124320.0,108995.0,84196.0,95286.0,93613.0,5300.0,0.0,3100.0,12500.0,0.0,2100.0
170000.0,26,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80000.0,48,-1.0,-1.0,-1.0,-2.0,-2.0,-1.0,1198.0,1150.0,0.0,0.0,0.0,7685.0,1150.0,0.0,0.0,0.0,7685.0,0.0
130000.0,37,1.0,-2.0,-1.0,0.0,0.0,0.0,-896.0,-896.0,2604.0,2604.0,1.0,1.0,0.0,3500.0,0.0,0.0,0.0,0.0
50000.0,47,0.0,0.0,0.0,0.0,0.0,0.0,19949.0,19356.0,19849.0,20301.0,17951.0,17254.0,2000.0,2000.0,2000.0,1000.0,1000.0,1000.0
180000.0,30,0.0,0.0,0.0,2.0,0.0,0.0,40735.0,36337.0,36882.0,34000.0,34798.0,35488.0,1581.0,4626.0,0.0,1500.0,1419.0,1400.0
200000.0,50,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-6676.0,5953.0,2870.0,390.0,1210.0,2551.0,16374.0,2392.0,500.0,1210.0,2551.0,0.0
80000.0,30,1.0,2.0,2.0,2.0,0.0,0.0,69942.0,68219.0,75688.0,73563.0,43255.0,35852.0,0.0,8600.0,0.0,1600.0,1300.0,1300.0
160000.0,34,2.0,2.0,2.0,2.0,2.0,2.0,73820.0,72341.0,76917.0,75370.0,81943.0,80203.0,0.0,5500.0,0.0,7500.0,0.0,2000.0
240000.0,37,0.0,-1.0,-1.0,0.0,-1.0,-1.0,1854.0,1346.0,3195.0,1932.0,7363.0,1546.0,1346.0,3195.0,0.0,7383.0,1546.0,4390.0
100000.0,37,2.0,2.0,0.0,0.0,2.0,2.0,38604.0,37688.0,38780.0,43592.0,44117.0,45165.0,0.0,2000.0,5800.0,1540.0,1900.0,1700.0
220000.0,34,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,17875.0,3431.0,-344.0,-344.0,-601.0,-601.0,3431.0,0.0,0.0,0.0,0.0,0.0
180000.0,41,0.0,0.0,0.0,0.0,0.0,0.0,141137.0,130282.0,109327.0,77752.0,66202.0,58557.0,5481.0,4399.0,3008.0,2150.0,2147.0,2120.0
20000.0,21,0.0,0.0,-1.0,0.0,0.0,0.0,19739.0,17875.0,19174.0,19158.0,18762.0,19223.0,1000.0,26299.0,673.0,680.0,772.0,851.0
30000.0,24,2.0,0.0,0.0,0.0,2.0,2.0,25851.0,26912.0,27535.0,29175.0,28625.0,30383.0,1779.0,1402.0,2042.0,0.0,2192.0,0.0
180000.0,34,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,3359.0,4060.0,-200.0,2000.0,0.0,19726.0,4060.0,0.0,2200.0,0.0,19726.0,0.0
50000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,34033.0,34622.0,19993.0,18852.0,18020.0,18537.0,1342.0,1500.0,700.0,651.0,1000.0,1000.0
20000.0,43,4.0,3.0,2.0,0.0,0.0,0.0,34213.0,30100.0,25871.0,21970.0,18669.0,19669.0,0.0,0.0,0.0,0.0,1000.0,53301.0
20000.0,26,1.0,2.0,2.0,2.0,2.0,2.0,11338.0,10870.0,12380.0,11884.0,12894.0,12540.0,0.0,2000.0,0.0,1203.0,0.0,1700.0
50000.0,23,3.0,2.0,2.0,2.0,0.0,0.0,22613.0,21957.0,24482.0,24693.0,25283.0,27367.0,0.0,3200.0,910.0,1000.0,2500.0,0.0
80000.0,27,0.0,0.0,-1.0,0.0,0.0,0.0,18094.0,6942.0,26855.0,23287.0,20885.0,17595.0,1034.0,27318.0,1407.0,429.0,417.0,200.0
70000.0,45,2.0,0.0,0.0,0.0,0.0,0.0,67505.0,61595.0,46920.0,47184.0,48058.0,48888.0,2600.0,2056.0,1700.0,2000.0,2000.0,2000.0
50000.0,27,0.0,0.0,0.0,0.0,0.0,-2.0,47830.0,47863.0,34725.0,15735.0,0.0,0.0,6143.0,2354.0,4147.0,0.0,0.0,0.0
150000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,80299.0,81963.0,84641.0,86330.0,88885.0,97402.0,3000.0,4000.0,4000.0,4000.0,10000.0,4000.0
130000.0,39,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,10896.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0
150000.0,39,0.0,0.0,0.0,0.0,0.0,-1.0,60115.0,48412.0,37033.0,25032.0,12500.0,12500.0,1662.0,1783.0,1282.0,250.0,12500.0,12500.0
100000.0,26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1508.0,6186.0,2208.0,1823.0,1516.0,3378.0,6186.0,2208.0,1823.0,1516.0,3378.0,3431.0
50000.0,27,0.0,0.0,0.0,-2.0,-2.0,-2.0,26380.0,26439.0,-200.0,-200.0,-200.0,-200.0,1000.0,0.0,0.0,0.0,0.0,0.0
170000.0,37,0.0,0.0,0.0,0.0,0.0,0.0,158920.0,164353.0,167455.0,99297.0,59888.0,44262.0,8000.0,7000.0,5000.0,5000.0,5000.0,20000.0
260000.0,34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6776.0,3198.0,2123.0,11774.0,6166.0,3583.0,3222.0,2125.0,11892.0,6192.0,3601.0,3403.0
250000.0,35,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,7379.0,42849.0,24502.0,25016.0,33754.0,4418.0,45000.0,25000.0,15167.0,80000.0,5000.0,6000.0
30000.0,27,0.0,0.0,2.0,0.0,0.0,0.0,27347.0,31402.0,30047.0,30869.0,29403.0,29831.0,5500.0,0.0,3000.0,998.0,3000.0,3000.0
20000.0,45,0.0,0.0,0.0,0.0,-1.0,-1.0,16392.0,16367.0,12426.0,11449.0,341.0,20875.0,2000.0,2426.0,1000.0,407.0,21769.0,793.0
50000.0,28,3.0,2.0,2.0,7.0,7.0,7.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
