MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
3.4679,18,3.8483935742971886,1.0602409638554218,2192.0,2.2008032128514055,33.73,-117.98
2.1538,44,4.368852459016393,1.0368852459016393,825.0,3.3811475409836067,37.73,-122.19
2.0227,20,7.552486187845304,1.569060773480663,429.0,2.3701657458563536,41.82,-120.48
4.2891,48,4.448979591836735,0.9727891156462585,835.0,2.8401360544217686,34.13,-118.23
1.1483,36,2.956451612903226,1.1096774193548387,1128.0,1.8193548387096774,33.77,-118.18
5.1602,16,4.280487804878049,1.0,674.0,1.6439024390243901,37.34,-122.03
1.319,16,6.404907975460123,1.6411042944785277,816.0,2.503067484662577,40.22,-124.0
2.065,26,10.583333333333334,2.0555555555555554,498.0,2.3055555555555554,39.52,-120.51
3.0089,44,4.738255033557047,1.1812080536912752,399.0,2.6778523489932886,34.27,-119.28
1.2375,52,3.2962962962962963,1.0572390572390573,975.0,3.282828282828283,32.71,-117.14
3.821,39,4.5353625783348255,1.1566696508504923,1915.0,1.7144136078782453,33.55,-117.79
4.5595,35,5.642361111111111,1.0486111111111112,1134.0,3.9375,33.99,-118.07
3.1513,10,6.096470588235294,1.143529411764706,1255.0,2.9529411764705884,33.71,-117.34
2.5,23,4.902127659574468,1.1617021276595745,1077.0,4.582978723404255,33.63,-116.2
2.875,30,4.421686746987952,1.1421686746987951,934.0,2.2506024096385544,32.76,-117.1
3.4506,10,5.356715141146279,1.0932420872540634,2954.0,2.5269461077844313,38.68,-121.22
3.8958,52,5.362989323843417,1.00355871886121,929.0,3.306049822064057,37.72,-122.44
1.625,38,4.052631578947368,1.0736842105263158,402.0,4.231578947368421,34.04,-118.17
3.2798,45,5.173387096774194,1.0201612903225807,1025.0,4.133064516129032,33.92,-118.2
4.1,27,5.522491349480969,1.027681660899654,1703.0,5.892733564013841,33.71,-117.88
1.5727,26,2.1515711645101665,1.2458410351201479,1685.0,3.11460258780037,34.05,-118.27
2.4375,30,5.165198237885463,1.092511013215859,1897.0,4.1784140969163,34.09,-117.73
5.2606,43,5.634615384615385,1.1121794871794872,954.0,3.0576923076923075,33.82,-118.2
6.6004,17,6.087649402390438,1.051792828685259,606.0,2.414342629482072,38.48,-122.6
2.1833,52,7.275862068965517,1.3846153846153846,1977.0,2.6220159151193636,40.35,-121.03
4.7308,35,5.666666666666667,0.971830985915493,601.0,2.8215962441314555,33.83,-118.37
5.0505,52,4.653846153846154,0.9881656804733728,725.0,2.1449704142011834,37.75,-122.44
5.9845,40,7.317343173431734,1.099630996309963,853.0,3.1476014760147604,34.22,-118.18
6.7578,20,6.211573236889692,1.0723327305605788,1293.0,2.338155515370705,37.34,-122.06
5.0175,36,5.610714285714286,1.1285714285714286,1372.0,2.45,37.34,-121.94
6.6319,16,6.863134657836644,0.9933774834437086,1433.0,3.163355408388521,33.04,-117.26
5.928,6,5.739922694643843,1.0574268360022088,4783.0,2.6410822749861955,33.65,-117.68
1.0568,16,7.8427672955974845,1.9811320754716981,433.0,2.7232704402515724,34.52,-116.73
5.7535,18,5.281012658227848,1.0202531645569621,3226.0,4.083544303797468,37.66,-122.47
1.3569,32,4.603340292275574,1.091858037578288,1772.0,3.69937369519833,36.32,-119.64
1.9583,47,5.906976744186046,1.255813953488372,384.0,4.465116279069767,34.06,-117.76
2.2132,34,4.858044164037855,1.0347003154574133,1037.0,3.271293375394322,34.13,-117.91
12.1387,23,8.261887344550109,1.0073152889539136,3840.0,2.809070958302853,37.36,-122.14
2.0538,34,4.233986928104575,1.05359477124183,2331.0,3.0470588235294116,34.04,-118.36
7.2371,10,9.53211009174312,1.5963302752293578,317.0,2.908256880733945,34.22,-117.15
3.625,25,5.405172413793103,1.0377155172413792,2133.0,2.2984913793103448,36.82,-119.78
3.4152,34,4.691358024691358,1.0599647266313934,1475.0,2.601410934744268,33.75,-117.83
5.5106,10,5.789976133651551,1.0167064439140812,966.0,2.305489260143198,34.6,-120.12
2.3859,36,4.075371549893843,1.0658174097664543,4711.0,5.001061571125265,34.05,-117.76
3.925,37,5.4672897196261685,1.0124610591900312,699.0,2.177570093457944,37.35,-121.96
9.5268,13,7.139275766016713,0.9902506963788301,2429.0,3.383008356545961,33.67,-118.07
3.3785,44,4.395833333333333,1.109375,1605.0,4.1796875,34.09,-118.18
6.3427,15,8.166666666666666,1.0757575757575757,287.0,4.348484848484849,33.71,-117.9
6.86,33,8.26027397260274,1.1917808219178083,808.0,3.689497716894977,37.75,-122.12
2.6648,39,5.598705501618123,1.0032362459546926,899.0,2.9093851132686086,36.4,-119.18
3.1927,21,3.6355871886121,1.0747330960854093,3288.0,2.3402135231316725,37.66,-122.44
4.1711,38,5.440116845180136,0.9698149951314509,2466.0,2.401168451801363,37.99,-122.57
1.9191,9,4.984615384615385,1.103846153846154,768.0,2.953846153846154,39.93,-122.2
5.3922,26,7.085858585858586,0.946969696969697,1617.0,4.083333333333333,37.64,-122.46
3.5388,32,5.031390134529148,1.0448430493273542,557.0,2.497757847533632,33.63,-117.91
3.0294,31,4.706161137440758,0.9881516587677726,1042.0,2.4691943127962084,36.52,-119.55
3.7315,20,7.368303571428571,1.7388392857142858,1085.0,2.421875,37.58,-118.74
9.6885,20,8.16842105263158,1.0921052631578947,1061.0,2.792105263157895,34.4,-119.79
5.22,18,5.967583497053045,1.037328094302554,2571.0,2.525540275049116,34.16,-118.84
4.5217,23,5.1867612293144205,1.0212765957446808,2526.0,2.9858156028368796,33.84,-117.84
2.9167,24,4.766718506998445,1.0567651632970452,1750.0,1.3608087091757388,37.87,-122.08
2.0639,36,4.62041884816754,1.1465968586387434,1008.0,2.6387434554973823,38.62,-121.43
3.9722,29,4.789795918367347,0.9469387755102041,1135.0,2.316326530612245,37.97,-122.32
3.1908,52,5.0,1.0141843971631206,879.0,3.117021276595745,37.71,-122.43
2.4595,36,4.343692870201097,0.9890310786106032,1505.0,2.7513711151736744,34.45,-119.28
3.2196,31,4.293159609120521,1.0390879478827362,2695.0,4.3892508143322475,34.18,-119.18
2.1179,18,4.107583774250441,1.0229276895943562,1538.0,2.7125220458553794,32.59,-117.11
3.1691,42,3.5300925925925926,1.0555555555555556,1688.0,3.9074074074074074,34.1,-118.24
3.3534,26,6.087096774193548,1.1548387096774193,1913.0,3.085483870967742,34.13,-117.24
1.6315,29,4.426491994177583,0.9941775836972343,2106.0,3.0655021834061134,39.26,-121.67
4.2404,28,6.144654088050315,1.0188679245283019,537.0,3.3773584905660377,34.44,-119.84
3.9038,35,4.535830618892508,1.0798045602605864,1631.0,2.6563517915309447,34.18,-118.41
4.0521,12,3.9623655913978495,0.978494623655914,1009.0,2.7123655913978495,32.93,-117.14
3.7083,43,5.166666666666667,0.9855072463768116,871.0,3.1557971014492754,33.83,-118.22
3.125,19,4.2,1.0621621621621622,1427.0,3.8567567567567567,34.07,-118.07
6.6272,19,7.138888888888889,0.9537037037037037,376.0,3.4814814814814814,32.66,-117.02
4.825,40,5.379647749510763,1.1350293542074363,1375.0,2.690802348336595,34.13,-118.22
2.9187,15,6.325714285714286,1.1714285714285715,1152.0,3.2914285714285714,33.67,-116.31
5.1048,37,5.3538461538461535,1.3076923076923077,673.0,1.7256410256410257,33.6,-117.91
3.0122,16,4.7981330221703615,1.0268378063010501,2821.0,3.29171528588098,33.93,-117.46
3.375,30,5.800865800865801,1.0562770562770563,631.0,2.7316017316017316,37.5,-120.83
2.1927,27,4.848806366047746,1.0654288240495138,2645.0,2.3386383731211318,34.01,-117.05
5.7211,23,6.46509009009009,1.1396396396396395,1843.0,2.0754504504504503,37.43,-122.21
1.275,41,5.8354430379746836,1.2784810126582278,382.0,4.8354430379746836,37.96,-121.27
2.5673,48,5.266187050359712,1.0719424460431655,486.0,3.4964028776978417,34.06,-117.33
4.9375,12,5.974921630094044,1.1003134796238245,802.0,2.5141065830721003,37.69,-121.82
4.0812,45,5.023076923076923,1.126923076923077,585.0,2.25,33.88,-117.93
11.075,38,7.204678362573099,1.04093567251462,410.0,2.3976608187134505,33.61,-117.91
3.9696,25,10.352941176470589,1.2058823529411764,99.0,2.911764705882353,34.01,-117.61
6.8773,18,6.570539419087137,0.991701244813278,1414.0,2.933609958506224,37.11,-121.75
2.8837,38,4.240641711229946,1.032085561497326,601.0,3.213903743315508,33.83,-118.21
3.5128,23,5.177777777777778,0.9506172839506173,911.0,2.2493827160493827,36.74,-119.69
9.5823,52,7.981751824817518,1.0364963503649636,733.0,2.6751824817518246,34.16,-118.24
3.0521,36,3.769547325102881,1.1090534979423867,934.0,1.9218106995884774,34.11,-118.27
5.1439,21,7.276243093922652,1.0349907918968693,1392.0,2.56353591160221,33.43,-117.6
4.337,26,5.994263862332696,1.0019120458891013,1385.0,2.6481835564053537,37.37,-118.45
4.4135,32,5.403846153846154,0.9560439560439561,1144.0,3.142857142857143,37.98,-122.33
3.4083,34,4.7282229965156795,1.0801393728222997,1042.0,3.6306620209059233,33.98,-118.1
4.4125,38,6.014285714285714,0.9942857142857143,956.0,2.7314285714285713,33.96,-118.12
3.6563,33,5.223021582733813,0.9640287769784173,1274.0,4.58273381294964,34.05,-117.97
5.3177,40,7.075949367088608,1.0474683544303798,767.0,2.4272151898734178,32.69,-117.17
3.9688,41,5.259786476868327,0.9715302491103203,916.0,3.2597864768683276,33.98,-118.07
4.8304,25,6.46455223880597,1.0559701492537314,1722.0,3.212686567164179,34.12,-117.84
3.125,46,3.142857142857143,1.5714285714285714,32.0,4.571428571428571,33.76,-118.27
4.38,40,5.8164794007490634,0.947565543071161,724.0,2.7116104868913857,37.68,-122.12
4.1333,13,6.383606557377049,1.0437158469945356,2455.0,2.6830601092896176,34.53,-117.25
6.8939,17,7.131944444444445,1.0104166666666667,836.0,2.9027777777777777,33.61,-117.98
4.1731,26,5.1545741324921135,0.9936908517350158,909.0,2.867507886435331,38.37,-122.8
4.7813,35,6.470162748643761,1.0524412296564196,1568.0,2.8354430379746836,32.79,-117.14
4.1026,25,3.5496828752642706,0.9936575052854123,1314.0,2.778012684989429,33.65,-117.92
1.448,37,4.327433628318584,1.0265486725663717,1316.0,3.882005899705015,34.06,-117.19
4.4094,52,5.158227848101266,1.0332278481012658,1594.0,2.5221518987341773,37.76,-122.48
7.8476,52,7.908284023668639,1.032544378698225,876.0,2.591715976331361,37.73,-122.46
2.6161,30,6.833333333333333,1.597938144329897,1387.0,2.3831615120274914,38.49,-123.04
2.7,32,5.563380281690141,1.0633802816901408,380.0,2.676056338028169,39.44,-123.73
2.2027,32,3.2301255230125525,1.0711297071129706,1981.0,2.0721757322175733,33.88,-118.13
2.6322,10,4.9916142557651995,0.9517819706498952,1323.0,2.7735849056603774,33.73,-117.16
5.0524,17,6.879003558718861,1.092526690391459,2630.0,3.1198102016607354,32.87,-116.86
1.9531,29,4.190972222222222,1.0451388888888888,804.0,2.7916666666666665,32.84,-115.57
3.0694,6,5.791666666666667,1.2407407407407407,544.0,2.5185185185185186,33.46,-116.76
2.5953,15,7.053497942386831,1.0102880658436213,2303.0,4.738683127572016,32.81,-117.11
1.5417,51,2.7005988023952097,0.9580838323353293,650.0,1.9461077844311376,34.14,-118.26
4.0074,30,5.823439878234399,1.051750380517504,1656.0,2.5205479452054793,34.46,-119.26
3.5551,30,4.712737127371274,0.9728997289972899,1914.0,5.186991869918699,33.71,-117.88
3.7054,28,4.1200923787528865,1.0161662817551964,1255.0,2.8983833718244805,33.87,-117.97
2.6818,8,4.649673202614379,1.1633986928104576,2251.0,2.942483660130719,34.09,-117.63
2.3929,52,4.4714285714285715,1.0678571428571428,844.0,3.0142857142857142,37.8,-122.23
2.9688,52,4.230547550432276,1.0461095100864553,870.0,2.5072046109510087,37.77,-122.28
4.875,33,5.630597014925373,1.1305970149253732,748.0,2.791044776119403,37.44,-122.12
15.0001,48,9.72983870967742,1.0524193548387097,770.0,3.1048387096774195,34.08,-118.42
1.3417,33,4.421800947867299,1.037914691943128,838.0,3.971563981042654,34.12,-117.33
5.592,35,6.700374531835206,1.0936329588014981,897.0,3.359550561797753,34.21,-118.41
3.7,35,4.50997150997151,0.9230769230769231,1481.0,4.219373219373219,34.25,-118.44
2.9133,4,5.376395534290271,1.2328548644338118,1481.0,2.3620414673046253,33.18,-117.27
3.6335,8,5.059440559440559,1.0524475524475525,1566.0,2.737762237762238,38.26,-122.02
3.8935,27,4.8406113537117905,1.1353711790393013,806.0,1.759825327510917,33.98,-118.46
3.0944,37,4.923728813559322,0.9830508474576272,1328.0,3.751412429378531,33.95,-118.08
2.1496,16,5.398176291793313,1.0699088145896656,1801.0,2.737082066869301,40.47,-122.43
4.025,52,5.708333333333333,1.0833333333333333,65.0,2.7083333333333335,34.08,-118.24
5.2923,5,4.363380281690141,1.064788732394366,735.0,2.0704225352112675,33.7,-117.8
3.4844,46,4.876777251184834,0.8578199052132701,567.0,2.6872037914691944,37.74,-122.16
4.0909,16,5.278350515463917,0.961340206185567,1052.0,2.711340206185567,36.33,-119.66
6.3314,27,6.490998363338789,0.9443535188216039,1657.0,2.7119476268412437,38.01,-122.55
4.7557,7,6.874717832957111,1.0395033860045146,2916.0,3.291196388261851,38.41,-121.38
2.7083,16,10.512820512820513,2.4153846153846152,588.0,3.0153846153846153,40.93,-122.81
5.6501,4,6.162349968414403,1.104232469993683,4662.0,2.9450410612760582,33.97,-117.74
5.8596,50,6.742627345844504,1.0697050938337802,970.0,2.6005361930294906,37.84,-122.23
7.0844,11,7.83585313174946,1.0129589632829374,1488.0,3.2138228941684663,34.14,-117.66
2.6607,19,2.872340425531915,0.851063829787234,1349.0,3.189125295508274,34.41,-119.7
2.8056,32,3.512019230769231,1.0144230769230769,1494.0,3.5913461538461537,36.91,-121.75
2.5812,36,2.97008547008547,0.9786324786324786,874.0,1.8675213675213675,34.09,-118.36
1.5147,44,4.701587301587302,1.0444444444444445,999.0,3.1714285714285713,33.95,-118.26
2.1625,18,5.488135593220339,1.1728813559322033,904.0,3.064406779661017,39.42,-123.35
2.6051,45,3.9614512471655328,1.0975056689342404,1680.0,3.8095238095238093,34.09,-118.23
3.5673,17,5.453731343283582,1.0388059701492538,766.0,2.2865671641791043,34.65,-118.23
4.375,25,6.566666666666666,1.0507936507936508,1905.0,3.0238095238095237,32.75,-116.98
7.8772,52,8.282548476454293,1.0498614958448753,947.0,2.623268698060942,37.83,-122.23
3.6875,39,4.436018957345971,0.919431279620853,691.0,3.2748815165876777,33.98,-118.09
3.0227,16,4.5152542372881355,1.2474576271186442,1534.0,5.2,33.87,-117.87
3.176,14,5.949671772428884,1.0984682713347922,1497.0,3.2757111597374178,35.59,-119.35
6.0928,35,6.058479532163743,0.9298245614035088,908.0,2.654970760233918,34.17,-118.57
1.4911,18,6.215859030837004,1.4537444933920705,494.0,2.1762114537444934,40.75,-122.31
2.1187,3,3.3947939262472886,1.0065075921908895,769.0,1.668112798264642,37.66,-121.89
3.0429,27,4.933184855233853,0.9799554565701559,1987.0,4.425389755011136,34.04,-117.74
3.5347,23,5.430952380952381,0.9714285714285714,1164.0,2.7714285714285714,40.56,-122.38
4.7663,38,5.566037735849057,1.0150943396226415,827.0,3.120754716981132,33.9,-118.13
1.7228,36,4.962264150943396,1.0424528301886793,712.0,3.358490566037736,37.79,-121.22
2.7451,42,4.295285359801489,1.0794044665012408,866.0,2.1488833746898264,33.73,-118.3
2.4219,46,3.5641025641025643,0.9333333333333333,601.0,3.082051282051282,32.75,-117.11
5.5,16,6.8991031390134525,1.0426008968609866,1575.0,3.531390134529148,37.99,-121.8
1.8641,39,4.547861507128309,1.1466395112016294,2031.0,4.136456211812627,36.75,-119.76
2.2031,36,4.170068027210885,1.129251700680272,425.0,2.891156462585034,38.57,-121.51
0.8804,36,2.713235294117647,1.0808823529411764,145.0,1.0661764705882353,34.06,-118.31
2.1532,28,4.301136363636363,1.0909090909090908,540.0,1.5340909090909092,32.75,-117.17
4.5417,22,5.561101549053356,0.9449225473321858,1739.0,2.9931153184165233,34.66,-120.44
3.7941,37,4.771543086172345,1.1523046092184368,1235.0,2.4749498997995993,34.16,-118.33
3.0598,13,4.310055865921788,1.0698324022346368,776.0,2.1675977653631286,34.04,-117.67
8.4355,3,7.0,1.1063829787234043,2330.0,2.609182530795073,32.96,-117.21
8.9083,15,6.947712418300654,1.0130718954248366,905.0,2.957516339869281,37.54,-122.27
3.5227,19,5.40122199592668,1.0590631364562118,1421.0,2.894093686354379,32.61,-116.79
2.186,10,4.353515625,1.048828125,982.0,1.91796875,39.23,-121.06
10.7058,52,8.433898305084746,0.9525423728813559,805.0,2.7288135593220337,37.79,-122.49
3.375,9,5.654468085106383,1.1608510638297873,7235.0,3.078723404255319,33.67,-117.38
1.8355,34,5.1030303030303035,1.1272727272727272,635.0,3.8484848484848486,39.36,-121.69
1.9668,30,3.206115515288788,0.9762174405436014,3649.0,4.132502831257078,33.93,-118.21
4.8409,29,5.105809128630705,1.1099585062240664,1236.0,2.5643153526970957,33.91,-118.35
3.4219,35,4.597765363128492,0.9720670391061452,2151.0,4.005586592178771,33.92,-118.04
3.0833,24,6.42,1.108,1966.0,7.864,38.34,-121.41
3.1319,27,5.477157360406092,1.1269035532994924,625.0,3.1725888324873095,39.97,-122.14
3.0871,42,4.381987577639752,0.9751552795031055,1432.0,4.447204968944099,33.92,-118.2
3.3188,32,6.420704845814978,1.0837004405286343,1292.0,2.845814977973568,38.66,-121.3
2.2364,28,2.6420581655480984,1.0615212527964206,2759.0,3.086129753914989,34.07,-118.31
1.2475,52,4.075,1.14,1162.0,2.905,37.82,-122.27
2.3333,18,4.586991869918699,1.021138211382114,1636.0,2.6601626016260163,39.39,-123.34
8.2374,30,7.904761904761905,1.08008658008658,978.0,2.116883116883117,32.85,-117.26
4.7569,19,5.701812191103789,1.044481054365733,2790.0,4.596375617792422,36.96,-121.75
6.4328,24,6.333333333333333,0.968503937007874,1237.0,3.2467191601049867,37.23,-121.81
2.7933,51,5.560919540229885,1.1149425287356323,1078.0,2.47816091954023,37.12,-122.12
3.5305,30,5.926724137931035,1.0258620689655173,1296.0,2.793103448275862,40.2,-122.19
2.8631,20,4.401209677419355,1.0766129032258065,999.0,2.0141129032258065,32.79,-117.09
4.625,48,5.152631578947369,1.0157894736842106,1098.0,2.889473684210526,33.75,-118.3
1.681,31,3.9197080291970803,1.1070559610705597,786.0,1.9124087591240877,37.94,-122.34
4.3021,8,5.927083333333333,1.0104166666666667,312.0,3.25,34.18,-116.02
2.1667,37,3.2721518987341773,1.0569620253164558,2173.0,4.584388185654008,34.02,-118.26
2.9208,28,5.415094339622642,1.099056603773585,521.0,2.457547169811321,36.04,-118.92
13.2986,17,7.2995283018867925,1.0424528301886793,1173.0,2.766509433962264,37.35,-122.2
0.7054,43,2.2291666666666665,0.9166666666666666,107.0,2.2291666666666665,33.12,-117.08
3.2197,17,6.53781512605042,0.984873949579832,2791.0,4.690756302521009,32.8,-117.11
3.1087,24,4.735015772870662,1.0157728706624605,1495.0,2.358044164037855,33.82,-118.0
6.979,17,6.7057057057057055,0.960960960960961,2166.0,3.2522522522522523,33.67,-117.97
3.7266,16,4.702564102564103,1.0025641025641026,994.0,2.5487179487179485,38.47,-122.73
2.0643,37,3.7511210762331837,0.9955156950672646,1477.0,3.311659192825112,34.42,-119.67
4.1141,36,6.955719557195572,1.132841328413284,853.0,3.1476014760147604,37.64,-122.09
3.1818,36,6.510067114093959,1.0570469798657718,850.0,2.8523489932885906,35.29,-120.65
2.2991,44,4.209302325581396,1.0852713178294573,1893.0,4.891472868217054,34.03,-118.18
1.3906,38,5.403846153846154,1.0576923076923077,151.0,2.9038461538461537,34.06,-117.12
6.0266,8,6.4662756598240465,1.0205278592375366,777.0,2.278592375366569,32.83,-117.04
4.4597,29,5.61578947368421,1.1228070175438596,1722.0,3.0210526315789474,37.14,-122.11
2.8643,42,4.8273972602739725,1.0904109589041096,1526.0,4.1808219178082195,34.13,-117.92
