ParticleID_0,ParticleID_1,ParticleID_2,ParticleID_3,ParticleID_4,ParticleID_5,ParticleID_6,ParticleID_7,ParticleID_8,ParticleID_9,ParticleID_10,ParticleID_11,ParticleID_12,ParticleID_13,ParticleID_14,ParticleID_15,ParticleID_16,ParticleID_17,ParticleID_18,ParticleID_19,ParticleID_20,ParticleID_21,ParticleID_22,ParticleID_23,ParticleID_24,ParticleID_25,ParticleID_26,ParticleID_27,ParticleID_28,ParticleID_29,ParticleID_30,ParticleID_31,ParticleID_32,ParticleID_33,ParticleID_34,ParticleID_35,ParticleID_36,ParticleID_37,ParticleID_38,ParticleID_39,ParticleID_40,ParticleID_41,ParticleID_42,ParticleID_43,ParticleID_44,ParticleID_45,ParticleID_46,ParticleID_47,ParticleID_48,ParticleID_49
4.91085,0.502609,154.655,0.31567399999999995,0.032998599999999996,0.136508,0.596057,0.767211,3.502,0.109607,4.2586900000000005,143.542,0.513108,0.734066,1.90455,862.763,0.348427,20.6146,0.243902,1.28664,-1.59829,0.311334,49.2259,3.16052,0.48645,-0.257689,156.9,1.7876599999999998,0.10875599999999999,-0.34143,7.7496100000000006,1.28928,1.8759400000000002,352.465,0.0312756,0.326338,-0.069073,-1.9479400000000002,1.09961,0.09921060000000001,194.528,-67.4501,-0.29820399999999997,3.98138,0.0,0.24689499999999998,-0.368884,7.95498,1.4873100000000001,0.283056
5.49592,1.28237,43.307,0.22052399999999997,0.00892857,0.277607,1.1354600000000001,0.79324,3.5972800000000005,0.205325,4.344930000000001,237.979,-0.741301,0.193655,2.28575,852.586,0.41011000000000003,9.96711,0.408929,1.12722,1.01255,0.35,64.2349,9.864130000000001,0.48888100000000007,0.963767,60.474,1.67363,0.12013499999999999,0.567114,7.47899,1.4555200000000001,0.547185,318.404,0.0871036,0.32459499999999997,-0.5933609999999999,-3.58284,1.2673,0.0816326,135.391,33.8793,-0.20754,3.5712,0.0,0.0557715,0.724445,2.9887,5.47644,0.283105
3.47986,1.70576,105.19200000000001,0.298133,0.002079,0.134304,0.643746,0.8639870000000001,3.40545,0.191725,4.24153,203.019,0.656419,0.269305,2.20108,854.018,0.32626700000000003,12.4823,0.241164,0.9606629999999999,0.0872694,0.309771,53.1181,4.0201400000000005,0.461107,-0.511425,118.656,1.36826,0.231096,-0.836785,6.58415,0.96535,0.8959889999999999,435.244,0.0757091,0.322939,0.7495689999999999,-2.64007,1.19584,0.06890779999999999,109.046,-35.6832,1.85287,5.8797,0.0,0.167223,0.126223,1.63147,1.3086799999999998,0.193125
4.3907300000000005,2.5333099999999997,34.9271,0.25404699999999997,0.0,0.151382,0.943575,0.755522,3.51027,0.21434699999999998,4.49921,284.579,-0.655241,0.202417,1.44021,407.58099999999996,0.227436,4.98369,0.277916,1.0777700000000001,1.25011,0.220844,31.3184,6.827039999999999,0.484149,-0.216077,7.055439999999999,1.42782,0.136554,0.07355239999999999,4.67972,1.62703,0.224198,198.018,0.0686842,0.377862,0.541148,-4.12271,1.0187700000000002,0.08509320000000001,136.173,-10.3206,1.1150799999999998,4.44804,0.0,0.0675577,-0.0326935,2.6070599999999997,1.9445299999999999,0.31466900000000003
2.9051400000000003,0.5720109999999999,9.95903,0.222012,0.0214106,0.46198999999999996,1.2067700000000001,0.8675379999999999,3.4486800000000004,0.219088,4.50295,310.832,0.9120809999999999,0.284105,2.61045,1626.31,1.0386600000000001,8.21556,0.28841300000000003,0.854773,0.607371,0.285894,150.535,5.54721,0.484897,-0.609118,23.9864,1.26579,0.140948,-0.038951599999999996,5.14481,1.38497,0.23105900000000001,270.254,0.09190880000000001,0.347823,1.59965,-5.2377,1.23166,0.0713964,145.662,-8.209489999999999,0.374216,6.10124,0.00251889,0.106001,-0.0572604,0.932746,-0.041348699999999995,0.277733
3.1061799999999997,0.198601,181.25799999999998,0.235175,0.0327731,0.397989,1.43024,0.932176,2.99934,0.20410699999999998,4.06203,248.886,0.956242,0.239571,4.2533,3279.3,2.13804,6.15634,0.18571400000000002,1.1044100000000001,0.991024,0.4,326.255,3.61335,0.497032,0.2482,24.3632,1.3935600000000001,0.13634100000000002,0.159669,6.89772,1.40183,0.20542,250.415,0.11677799999999999,0.29786999999999997,1.0636,-5.61682,1.5013100000000001,0.08442589999999998,196.638,26.2684,-0.49017799999999995,2.45838,0.0,0.166935,-0.0758272,1.07297,-0.0584332,0.25032
5.83894,0.8497170000000001,97.3532,0.30955,0.00141443,0.18470999999999999,0.405982,0.797796,3.29233,0.109425,3.8590699999999996,151.07,0.8772260000000001,0.263486,2.29019,1046.62,0.40236900000000003,21.3611,0.23762399999999997,0.77591,0.0125601,0.340877,110.537,3.04502,0.39547899999999997,-0.384714,173.138,1.69445,0.166241,0.062898,9.1231,1.0727,1.17028,368.31699999999995,0.0254637,0.273163,-0.23726399999999997,-2.84163,1.19749,0.135959,173.66,-26.154,0.3007,4.43315,0.0,0.23342100000000002,0.18523199999999998,5.41087,2.25215,0.24949000000000002
6.246,1.5076399999999999,61.4479,0.288392,0.00860585,0.18495899999999998,0.7074819999999999,0.716962,3.6251900000000004,0.13253,4.639959999999999,305.368,0.477868,0.569141,1.6351799999999999,696.585,0.257554,11.3718,0.266781,1.20654,-1.69544,0.27710799999999997,53.1447,3.16665,0.390027,-1.82361,63.9409,1.70252,0.148788,-0.048333600000000004,8.853489999999999,1.10984,0.83396,185.97299999999998,0.023594099999999996,0.346103,-0.30275799999999997,-3.14662,1.15355,0.108771,170.422,-28.5555,0.28166199999999997,10.9207,0.0,0.209754,-0.29376199999999997,4.42299,2.49848,0.21100300000000002
4.494,0.951276,5.37619,0.194091,0.023511,0.389361,1.4729299999999999,0.8716389999999999,3.28061,0.215942,4.21889,125.941,0.60352,0.275434,2.68645,945.63,0.488108,6.734319999999999,0.214734,1.44412,0.865502,0.308777,135.599,3.5523,0.49001300000000003,0.246768,91.2499,1.53334,0.113225,0.34338,6.4455,1.62656,0.669786,413.843,0.0662176,0.29007,0.607306,-3.6682300000000003,1.2539,0.0955546,175.326,67.5845,-0.19984200000000002,2.9697,0.0,0.15265499999999999,-0.142157,2.45167,1.10069,0.210675
4.53293,0.985072,106.546,0.339944,0.0,0.11420999999999999,0.661343,0.832843,3.0236,0.153972,3.6044300000000002,122.63,0.929566,0.182844,2.25672,825.959,0.28728400000000004,3.18305,0.196774,0.245852,1.224,0.295161,56.6779,4.09045,0.465394,-0.115782,193.55599999999998,1.8687900000000002,0.17818499999999998,-0.0594683,9.392719999999999,1.1905299999999999,1.09028,463.26599999999996,0.0317779,0.258921,-0.5724640000000001,-2.55445,1.5981299999999998,0.09454349999999999,183.82299999999998,-23.4587,0.14566500000000002,2.43013,0.0,0.230879,0.558802,4.94641,1.5495299999999999,0.24313
5.10059,1.62185,142.781,0.280408,0.00199601,0.13711099999999998,0.925075,0.792258,3.45131,0.144296,4.447690000000001,203.1,0.2589,0.511858,1.9528900000000002,638.596,0.24958200000000003,28.7058,0.231537,1.71111,-1.43385,0.285429,40.1101,2.63948,0.46941499999999997,-0.158301,165.78599999999997,1.7128400000000001,0.12179000000000001,0.09867739999999998,8.38997,1.02509,2.1429,267.135,0.058766599999999995,0.342903,0.0479029,-1.9117,1.41469,0.127887,189.322,-30.0953,-0.00940447,3.91537,0.0,0.24067800000000003,-0.44429799999999997,5.31189,2.00508,0.192704
4.34901,1.94577,173.864,0.261253,0.00285714,0.07228480000000001,0.807966,0.8515389999999999,3.31914,0.31619400000000003,4.274290000000001,9.50067,0.0602605,0.10960299999999999,3.30065,759.15,0.23464899999999997,77.8958,0.262857,0.0463623,0.024481299999999998,0.34571399999999997,41.6942,5.82829,0.354429,0.42297299999999993,170.42,1.8635099999999998,0.34074299999999996,0.187442,5.81032,0.894222,1.33094,471.94199999999995,0.0790439,0.2491,-0.730462,-2.5985400000000003,1.33311,0.0818845,127.288,-45.3983,0.257687,2.87491,0.0,0.12721,-0.191057,1.86843,0.409876,0.161623
6.16054,1.51738,155.097,0.297451,0.00529101,0.0987993,1.0195100000000001,0.720413,3.5954699999999997,0.197944,4.382680000000001,196.35299999999998,0.396429,0.795896,1.7769400000000002,728.545,0.255291,12.0568,0.23809499999999997,0.44976700000000003,-3.83578,0.329806,56.7418,2.13083,0.427005,-1.6460700000000001,2.70702,1.56005,0.16941199999999998,-0.455779,8.89525,0.8093359999999999,1.8977,261.29400000000004,0.041070300000000004,0.284265,0.00581261,-2.05571,1.4551,0.12039000000000001,183.762,-60.6918,-0.145741,8.311739999999999,0.047619,0.274796,-1.3721700000000001,4.04024,1.90345,0.21524899999999997
4.04636,1.30105,111.243,0.304998,0.00496689,0.12800999999999998,1.22318,0.821026,3.30513,0.199983,4.39505,269.695,0.5171399999999999,0.20136600000000002,2.06981,879.67,0.42620399999999997,11.4329,0.279801,1.08225,-0.169818,0.28642399999999996,51.9319,5.4301699999999995,0.44431499999999996,-0.137745,27.9916,1.60738,0.174555,-0.000834385,7.086469999999999,1.22307,0.756269,271.403,0.0588726,0.31599,-0.026811400000000003,-3.73366,1.5538299999999998,0.0633225,155.702,-23.795,-0.134502,4.06801,0.0,0.127501,0.22454000000000002,2.0918200000000002,2.10348,0.253159
3.8613199999999996,0.631725,17.8427,0.23408600000000002,0.00136799,0.348099,1.34099,0.9057930000000001,3.17227,0.204527,4.16182,101.074,0.8956120000000001,0.166697,3.22641,1590.62,0.819001,17.2168,0.23119,0.953514,-0.355864,0.355677,196.388,3.63564,0.498242,0.16080999999999998,22.4785,1.36934,0.201429,0.15316,6.33346,1.33797,0.444733,445.43800000000005,0.136169,0.30352199999999996,0.47430500000000003,-3.6547699999999996,1.33136,0.104577,123.454,-12.9939,0.708619,3.3860900000000003,0.0,0.18483,0.116434,1.2912700000000001,0.8650180000000001,0.214346
3.7906199999999997,0.551,100.74,0.305044,0.017341,0.154203,1.12361,0.8579030000000001,3.09258,0.16781400000000002,4.16472,76.4276,0.878244,0.449279,2.80105,1406.13,0.692839,20.3826,0.227746,1.20397,0.42403599999999997,0.33872800000000003,93.8976,3.50575,0.473371,0.156649,15.1851,1.45624,0.147858,0.261822,7.1215399999999995,1.30051,0.5285569999999999,382.349,0.059360699999999995,0.279149,0.515397,-3.87645,1.3858,0.0867096,156.971,-21.5451,0.339398,2.59294,0.0,0.207281,0.244387,2.98654,0.491551,0.29393400000000003
2.56797,0.944893,22.6048,0.294598,0.016,0.385049,0.753822,0.868081,3.66431,0.228739,4.38445,198.983,0.585188,0.286181,2.60033,1164.95,0.619239,10.7624,0.38,0.374896,0.658976,0.262,78.9395,5.63711,0.48120799999999997,-0.209787,125.58,1.1647,0.282615,-0.739678,4.86247,0.9136719999999999,0.545791,403.86199999999997,0.0994972,0.265351,1.4989700000000001,-3.96675,1.3017,0.0615373,100.09200000000001,-44.9856,0.820717,10.0356,0.0,0.10446,0.11465,0.77496,0.0161307,0.22148400000000001
4.6403099999999995,1.05131,109.469,0.25901,0.0,0.230831,0.798324,0.849059,3.23443,0.2001,4.00628,-0.690125,0.46472700000000006,0.028352699999999998,2.38853,828.818,0.420604,10.7329,0.278418,0.557908,1.32152,0.344316,75.6092,4.081519999999999,0.455283,0.53423,9.48568,1.55176,0.14104,0.301154,5.86626,1.50099,0.459193,463.131,0.114724,0.330874,0.014108500000000001,-4.18277,1.21197,0.0690581,130.384,6.05532,1.4528299999999998,4.025980000000001,0.0,0.159734,0.400215,2.50317,2.14662,0.27774699999999997
5.19254,1.78465,152.6,0.201827,0.00502513,0.119327,0.996491,0.8915360000000001,3.374,0.104735,4.34585,12.0159,-0.0689456,0.5812970000000001,2.49781,664.4169999999999,0.250782,91.1867,0.21105500000000002,1.14466,-1.58651,0.291457,75.2946,1.51383,0.368529,-0.722765,219.68400000000003,1.5626,0.11048,-0.46172399999999997,6.4332199999999995,0.723882,2.8389900000000003,496.635,0.0356279,0.222277,-0.5703199999999999,-1.2090299999999998,1.57588,0.164987,167.90400000000002,0.028472000000000004,-0.212704,4.7367300000000006,0.0,0.269646,-0.824061,2.64131,1.20446,0.184504
2.7957,1.28809,108.743,0.330277,0.00276243,0.142528,0.960651,0.902575,3.64017,0.25205500000000003,4.20044,114.365,0.9740120000000001,0.05889930000000001,2.4586,806.42,0.506418,20.0853,0.345304,0.420692,1.18279,0.356354,31.423,6.54555,0.498536,1.58081,38.4578,1.3118100000000001,0.259246,-0.7961020000000001,4.70252,0.712592,0.769303,427.093,0.11263800000000002,0.28567600000000004,0.884732,-3.18056,1.14173,0.0397624,90.9091,-41.6843,0.343738,5.7054800000000006,0.0,0.0695659,0.377384,1.06372,0.240479,0.24851199999999998
5.64622,1.40466,154.343,0.508382,0.00263158,0.0038468,0.599633,0.7656930000000001,3.60375,0.146797,4.29891,35.5353,-0.7068810000000001,0.000816289,1.61038,476.673,0.16228499999999998,30.4265,0.468421,0.9703280000000001,2.44105,0.3,20.0379,3.46717,0.46447,2.66835,47.8166,1.85811,0.233906,-0.850706,8.56214,0.831622,0.8125829999999999,390.586,0.07603589999999999,0.32161999999999996,-0.802453,-2.7330200000000002,1.0596700000000001,0.0465417,107.77600000000001,-35.5892,0.582128,6.5540899999999995,0.0,0.07565419999999999,1.07121,4.99066,5.080430000000001,0.298618
7.346610000000001,1.93291,93.1184,0.32898499999999997,0.0337349,0.0608528,0.668901,0.822926,3.4646,0.18469000000000002,3.8609699999999996,162.17,-0.114633,0.052295299999999996,2.41141,622.143,0.179333,111.794,0.257831,0.056164,0.8155180000000001,0.404819,11.0541,2.93348,0.283993,0.379048,123.09700000000001,2.21199,0.20505900000000002,0.41347799999999996,11.714,0.5398609999999999,2.1168,438.341,0.014452000000000001,0.30442199999999997,-0.42827200000000004,-2.01093,1.44963,0.0381903,156.80700000000002,-10.5941,0.21393,3.16925,0.0,0.142986,-0.251734,3.5226699999999997,2.85481,0.224583
6.65713,2.40119,52.2377,0.35586799999999996,0.004662,0.141651,0.655908,0.804237,3.39813,0.138647,4.23635,231.06599999999997,0.303576,0.295823,1.7057099999999998,499.772,0.17440999999999998,34.0051,0.235431,0.5237609999999999,-0.314347,0.314685,30.5255,2.20368,0.293607,0.43475,130.863,1.86591,0.186122,-0.21860500000000002,10.7688,0.542998,1.46879,318.16900000000004,0.034691,0.28564,-0.22691799999999998,-2.03373,1.26778,0.08632510000000002,182.22400000000002,-52.4021,-0.21203400000000003,6.045730000000001,0.0,0.24128000000000002,0.183282,4.63962,2.6708,0.17265
3.63093,2.39663,26.0411,0.21665700000000002,0.0,0.23888099999999998,1.09827,0.854567,3.4686199999999996,0.258241,4.50852,217.646,0.933409,0.421224,1.84722,476.583,0.276649,4.5727400000000005,0.318182,0.473725,0.234127,0.260606,19.0784,7.28245,0.473497,-0.071562,9.440560000000001,1.32407,0.20756599999999997,-0.898279,3.6728300000000003,1.40622,0.48876000000000003,382.401,0.124197,0.321986,0.6861970000000001,-4.12076,1.16699,0.04275109999999999,106.73,-28.1508,1.6530900000000002,6.8356699999999995,0.0,0.059634900000000005,0.0966084,1.29931,-0.153158,0.31419
3.5130199999999996,1.1092899999999999,335.246,0.235999,0.0225734,0.120001,1.55015,0.9003190000000001,3.45475,0.222313,4.38133,-0.9593510000000001,0.9912569999999999,0.485597,2.8414599999999997,1011.56,0.544396,42.4876,0.268623,1.32077,-0.411711,0.3386,110.061,2.74188,0.495354,0.648094,93.6738,1.1495600000000001,0.135377,-0.830528,4.0602,0.9857090000000001,2.74972,489.024,0.07782639999999999,0.385019,2.6481,-0.959316,0.8774780000000001,0.09263539999999999,102.36399999999999,-32.0269,0.9483379999999999,5.38957,0.0,0.192892,-0.262436,1.25178,2.5434,0.162745
5.366569999999999,1.2602,135.10299999999998,0.278202,0.0169205,0.109609,1.29944,0.8560180000000001,3.4470400000000003,0.168466,4.23021,173.109,0.901492,0.0403159,2.1230700000000002,853.472,0.379499,19.455,0.24703899999999998,1.0840299999999998,0.801016,0.318105,84.6033,4.95711,0.42930100000000004,0.120769,121.399,1.7050299999999998,0.159638,-0.20314300000000002,9.198160000000001,1.34479,1.15066,392.05800000000005,0.07541460000000001,0.319175,0.598294,-2.83882,1.25063,0.0804457,131.579,-4.28506,0.532126,3.3512,0.0,0.15985,0.191435,1.19349,0.120833,0.22367800000000002
3.5838099999999997,0.28952,69.5902,0.258332,0.024021400000000002,0.374312,1.19258,0.919974,3.04881,0.17937,4.16102,130.488,0.967454,0.27560999999999997,3.6233400000000002,2337.05,1.38822,23.3035,0.18149500000000002,1.03067,1.24993,0.31850500000000004,212.732,3.2814400000000004,0.48121099999999994,0.046958099999999996,14.8155,1.45389,0.131894,0.22177600000000003,6.84662,1.32616,0.24416999999999997,370.006,0.0806759,0.268396,0.8039270000000001,-4.81653,1.46858,0.0807475,203.49599999999998,50.2478,-0.588587,1.86507,0.0,0.185348,-0.325928,1.8844,-0.142851,0.24289499999999997
4.42518,0.620689,27.1814,0.22750700000000001,0.0265152,0.298295,1.63057,0.890343,3.47254,0.193964,4.4221,99.9391,0.8750049999999999,0.29987199999999997,2.52346,1254.16,0.739614,17.3048,0.280303,1.7113900000000002,1.9243,0.275253,149.106,3.82893,0.49234300000000003,0.29379299999999997,21.9662,1.34199,0.12303800000000001,0.0963314,4.88264,1.45987,0.343873,406.184,0.112506,0.24935300000000002,1.00862,-4.81766,1.30644,0.0783587,179.36,93.7643,-0.853849,5.02083,0.0,0.127762,-0.662959,1.24705,1.55233,0.178374
6.54252,2.8656900000000003,34.2348,0.303162,0.016077200000000003,0.161114,1.41991,0.754901,4.03,0.217259,4.83721,355.911,-0.0442778,0.0,1.6517,345.205,0.188296,38.5575,0.40836,0.2958,-1.50912,0.221865,11.7849,29.1077,0.305136,0.593934,34.0279,1.66241,0.116409,-0.438805,6.58355,0.259966,1.23365,200.835,0.0433315,0.415851,0.282538,-2.42827,1.12486,0.041157900000000004,155.53799999999998,-29.9845,0.291252,3.69971,0.0,0.00641869,0.601492,5.89418,11.9724,0.284456
3.48234,1.63716,141.68,0.256442,0.0,0.00667854,0.9358879999999999,0.832513,3.55533,0.196297,4.43194,303.579,0.9833120000000001,0.43685799999999997,1.853,674.4910000000001,0.318135,9.86519,0.321185,0.831717,0.108991,0.266515,30.9556,4.11641,0.471832,-1.12236,6.17657,1.36805,0.109146,-1.10299,6.78299,1.22943,1.45461,310.406,0.0776846,0.464692,1.4876200000000002,-2.36105,0.759047,0.06377949999999999,106.935,-30.06,3.16467,8.38415,0.0,0.136571,0.214101,0.9168350000000001,0.0254074,0.217371
3.51059,0.2482,94.3666,0.23949099999999998,0.021495300000000002,0.29832800000000004,1.4137,0.94335,2.9263,0.19274000000000002,4.07075,30.7029,0.974683,0.185969,4.63473,2762.3,1.77708,32.6329,0.193458,0.9809459999999999,0.297694,0.374766,270.363,3.3081,0.49928100000000003,0.22664,0.0,1.47891,0.134992,0.388879,6.300730000000001,1.33844,0.80292,449.87,0.11210099999999999,0.283846,0.505305,-3.5689900000000003,1.30386,0.09527419999999999,167.699,15.1889,0.353311,1.62358,0.0,0.20310899999999998,-0.0676459,1.4862600000000001,-0.15852,0.260181
5.43444,1.23021,148.205,0.300165,0.00518135,0.148558,1.07044,0.8663799999999999,3.46308,0.197826,4.17451,147.961,0.9128809999999999,0.0320442,1.99785,753.19,0.449191,9.43276,0.33505999999999997,1.4277,1.4638799999999998,0.322971,54.3703,6.52031,0.47029799999999994,0.952994,130.035,1.8719299999999999,0.156905,0.047191699999999996,7.13495,1.1738600000000001,0.324126,319.243,0.055455700000000004,0.277242,-0.39673,-4.39858,1.14848,0.0569085,130.063,18.3865,0.671668,3.1168400000000003,0.0,0.0666118,0.505155,1.47787,1.46268,0.335293
5.57279,1.41652,140.34,0.425599,0.0,0.0,0.543397,0.726713,3.5588800000000003,0.106682,3.94145,298.111,0.827522,0.22085100000000002,1.42327,451.175,0.0350554,2.52926,0.204938,-0.524891,6.75621,0.281481,25.0951,3.22587,0.472864,-3.2488599999999996,72.5132,2.5819400000000003,0.31105900000000003,2.2387900000000003,17.586,0.41713199999999995,1.92048,366.81199999999995,0.0,0.16006800000000002,-0.639502,-1.6740599999999999,4.00593,0.0854972,173.56400000000002,-242.31900000000002,4.44761,6.61275,0.16296300000000002,0.325335,-4.55665,5.82833,4.4877,0.0931953
4.53521,0.87787,26.1363,0.232316,0.00155521,0.297058,0.917508,0.883453,3.25553,0.20583600000000002,4.26146,70.2856,0.39621999999999996,0.262845,2.84234,1108.51,0.49568,29.2065,0.22084,0.666864,0.228127,0.326594,132.764,3.22612,0.48911099999999996,-0.0624278,116.6,1.71491,0.153876,0.141202,7.986039999999999,1.28377,1.10412,461.494,0.113898,0.28328400000000004,-0.074433,-2.68417,1.37114,0.11666300000000002,146.034,2.85554,1.00613,3.8652599999999997,0.00155521,0.199809,0.384554,2.73585,1.59083,0.238538
