MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
1.3527,30,2.2475247524752477,0.7425742574257426,169.0,1.6732673267326732,35.39,-119.02
4.5167,24,5.977667493796526,1.15136476426799,1006.0,2.496277915632754,38.54,-122.62
3.695,40,4.593548387096774,0.9612903225806452,533.0,3.4387096774193546,34.22,-118.39
2.8345,31,3.8949152542372882,1.1279661016949152,2048.0,1.735593220338983,37.82,-122.26
7.5,35,6.374545454545455,1.0763636363636364,615.0,2.2363636363636363,33.88,-118.4
5.8819,18,6.355338223308883,0.9462102689486552,3710.0,3.0236348818255907,34.13,-117.78
2.5,15,4.581967213114754,1.1055327868852458,1837.0,1.882172131147541,37.99,-121.33
4.3429,9,6.17828418230563,1.0697050938337802,2582.0,3.46112600536193,33.26,-117.26
3.75,37,5.715189873417722,1.0,444.0,2.810126582278481,33.94,-118.0
3.1439,9,5.542196531791907,1.0277456647398844,2162.0,2.4994219653179193,40.62,-122.4
1.3611,18,4.79578947368421,1.1010526315789473,1185.0,2.4947368421052634,39.45,-121.55
2.6654,38,3.951541850220264,1.118942731277533,2188.0,4.819383259911894,33.94,-118.35
5.6902,5,6.266900790166813,1.077260755048288,2623.0,2.302897278314311,38.69,-121.17
1.8438,29,3.2056962025316458,1.240506329113924,1083.0,3.4272151898734178,33.78,-118.19
4.25,44,3.8004926108374386,1.1403940886699508,652.0,1.6059113300492611,33.76,-118.13
2.8446,18,5.131212723658051,0.9920477137176938,1375.0,2.7335984095427435,40.72,-124.14
1.7564,19,5.577720207253886,1.1865284974093264,1317.0,3.411917098445596,36.06,-118.99
3.9028,52,7.4728260869565215,1.75,287.0,1.559782608695652,37.81,-122.45
5.1061,26,6.714765100671141,1.0134228187919463,836.0,2.8053691275167787,33.78,-118.03
3.1719,43,5.36376404494382,0.9943820224719101,1505.0,2.1137640449438204,33.95,-118.32
2.8,23,3.8995756718528995,1.0381895332390383,1811.0,2.5615275813295617,33.8,-117.94
3.363,17,5.644539614561028,1.046680942184154,7235.0,3.0985010706638114,38.49,-121.42
3.5161,24,4.501440922190202,1.2708933717579252,696.0,2.005763688760807,33.63,-117.92
4.4357,23,6.155339805825243,1.033009708737864,1446.0,2.8077669902912623,37.55,-122.04
2.2,20,4.303317535545023,0.976303317535545,481.0,2.279620853080569,39.75,-121.59
1.6452,35,3.7738589211618256,1.0352697095435686,1666.0,3.4564315352697097,34.03,-118.36
7.2211,30,6.413157894736842,0.9184210526315789,1005.0,2.6447368421052633,36.73,-119.69
3.2702,24,4.955882352941177,0.9705882352941176,2048.0,4.302521008403361,38.48,-121.47
2.4827,6,4.622371740958789,1.1555929352396972,2502.0,2.1042893187552565,38.36,-122.69
3.6619,17,4.885875706214689,0.9649717514124294,1656.0,1.8711864406779661,37.4,-122.0
5.4273,44,5.712,0.9546666666666667,846.0,2.256,37.33,-121.93
9.5271,16,8.459251101321586,1.0418502202643172,2777.0,3.0583700440528636,37.84,-122.0
4.3911,21,5.976027397260274,0.910958904109589,837.0,2.8664383561643834,36.35,-119.65
4.7325,19,5.940186915887851,1.02803738317757,2954.0,2.7607476635514017,36.99,-121.93
3.4464,33,4.968085106382978,1.0602836879432624,915.0,3.24468085106383,37.45,-121.06
2.7656,31,5.404166666666667,1.0791666666666666,765.0,3.1875,38.9,-121.28
2.6719,35,4.455026455026455,1.0634920634920635,763.0,4.037037037037037,33.88,-118.23
3.7167,43,5.418103448275862,1.0,735.0,3.168103448275862,33.99,-118.32
6.1575,38,7.171974522292993,1.035031847133758,777.0,2.4745222929936306,36.8,-119.81
2.6842,11,5.746730083234245,1.1224732461355529,2336.0,2.7776456599286563,39.13,-121.65
4.5625,35,6.0,1.0,706.0,2.824,33.96,-118.13
3.3958,39,5.0062111801242235,1.062111801242236,912.0,2.8322981366459627,37.77,-122.17
4.1484,19,4.655352480417754,1.08355091383812,1025.0,2.6762402088772848,33.74,-117.96
2.9286,51,5.353233830845771,1.0248756218905473,495.0,2.462686567164179,36.98,-122.04
3.038,31,3.46843853820598,0.946843853820598,762.0,2.53156146179402,36.6,-121.86
4.9306,52,6.184426229508197,0.9221311475409836,674.0,2.762295081967213,37.82,-122.24
2.9567,52,4.05344295991778,1.1017471736896198,1913.0,1.9660842754367933,37.77,-122.43
2.4167,45,4.462025316455696,1.1244725738396624,1530.0,3.2278481012658227,37.79,-122.21
5.8733,17,5.852331606217617,0.9922279792746114,1378.0,3.569948186528497,33.86,-118.08
8.19,20,8.240170031880977,1.0371944739638683,3094.0,3.287991498405951,37.23,-121.89
3.015,50,3.280334728033473,1.0481171548117154,764.0,1.598326359832636,33.99,-118.47
5.7695,3,4.8262626262626265,1.0575757575757576,2522.0,2.5474747474747477,37.38,-121.89
3.4559,44,5.884765625,1.099609375,1353.0,2.642578125,38.1,-122.22
4.5,36,5.071698113207547,0.9735849056603774,782.0,2.950943396226415,37.69,-122.49
3.3098,30,5.742957746478873,1.0,788.0,2.7746478873239435,38.32,-122.49
4.9286,25,6.735537190082645,1.0137741046831956,983.0,2.7079889807162534,34.63,-120.45
4.2296,35,4.598790322580645,1.0201612903225807,1005.0,2.026209677419355,32.8,-117.25
3.4861,30,5.1337325349301395,1.0399201596806387,1564.0,3.121756487025948,33.94,-118.03
2.475,43,3.8666666666666667,0.9666666666666667,416.0,3.466666666666667,34.06,-118.17
2.125,52,3.5919117647058822,1.0625,412.0,1.5147058823529411,34.43,-119.7
4.7891,20,5.493827160493828,1.1934156378600822,717.0,2.950617283950617,36.43,-121.62
4.1387,24,4.647619047619048,0.9942857142857143,4516.0,4.300952380952381,33.91,-118.06
1.4514,38,5.78,1.205,877.0,4.385,33.97,-117.37
5.062,32,7.106761565836299,1.1281138790035588,866.0,3.0818505338078293,34.87,-120.41
5.2551,13,6.071428571428571,0.9894179894179894,1284.0,3.3968253968253967,34.04,-117.67
3.4306,35,4.966292134831461,1.0187265917602997,933.0,3.49438202247191,33.99,-118.1
2.5156,43,4.829351535836177,1.1877133105802047,569.0,1.9419795221843004,37.68,-122.09
4.6806,36,6.716012084592145,1.0906344410876132,942.0,2.8459214501510575,34.03,-117.19
2.6959,21,3.757617728531856,1.0124653739612188,1952.0,2.703601108033241,33.78,-117.86
6.3639,10,6.658385093167702,1.0890269151138716,1539.0,3.186335403726708,35.41,-118.94
4.475,36,5.45273631840796,1.0149253731343284,569.0,2.8308457711442787,33.91,-118.14
2.5909,36,4.81858407079646,1.0619469026548674,623.0,2.756637168141593,32.83,-117.2
3.125,44,4.11328125,0.98046875,941.0,3.67578125,34.08,-118.15
1.2171,33,5.084033613445378,1.2100840336134453,850.0,3.5714285714285716,34.11,-117.26
2.7048,8,4.228404099560762,0.9692532942898975,2441.0,3.5739385065885796,32.59,-117.08
15.0001,43,5.6875,0.75,58.0,3.625,37.46,-121.87
3.0091,41,5.648837209302326,1.0558139534883721,1188.0,2.7627906976744185,32.97,-115.54
3.1349,29,4.321937321937322,1.0427350427350428,1776.0,2.52991452991453,34.27,-118.33
2.0893,21,4.836734693877551,0.9673469387755103,960.0,3.9183673469387754,37.93,-121.24
5.8864,13,5.23943661971831,0.971830985915493,800.0,2.2535211267605635,33.96,-118.43
5.3017,15,7.495305164319249,1.0985915492957747,1303.0,3.0586854460093895,38.33,-122.33
4.0,38,5.1658536585365855,1.0634146341463415,561.0,2.7365853658536587,33.86,-118.33
2.8942,26,4.718181818181818,1.0393939393939393,1948.0,2.9515151515151516,32.73,-117.09
3.4612,36,4.80241935483871,1.0725806451612903,718.0,2.8951612903225805,34.22,-118.44
3.0862,35,4.6978967495219885,1.0554493307839388,1159.0,2.216061185468451,34.05,-118.37
5.9716,19,6.680805938494167,0.9936373276776246,3671.0,3.8928950159066806,34.02,-117.86
2.9244,32,5.332819722650231,1.024653312788906,1507.0,2.3220338983050848,36.8,-119.77
8.0599,31,6.365248226950355,0.9964539007092199,872.0,3.0921985815602837,37.35,-122.06
2.6458,41,4.710743801652892,1.115702479338843,466.0,3.8512396694214877,33.93,-118.27
2.4196,26,8.518248175182482,2.7007299270072993,253.0,1.8467153284671534,37.68,-122.08
2.6607,16,6.151468315301391,1.054095826893354,3174.0,4.905718701700154,32.82,-117.11
6.8219,16,6.678832116788321,1.0875912408759123,1429.0,3.4768856447688563,33.69,-117.8
4.09,44,4.719424460431655,1.0035971223021583,668.0,2.402877697841727,34.27,-119.27
2.4,52,5.490566037735849,1.2358490566037736,241.0,2.2735849056603774,38.25,-122.04
4.3083,33,5.643652561247216,1.1024498886414253,996.0,2.2182628062360803,37.96,-122.54
3.7303,32,4.315789473684211,1.0526315789473684,1376.0,2.5864661654135337,33.78,-117.95
2.1304,25,5.448559670781893,1.1550068587105624,2863.0,3.927297668038409,36.72,-119.74
1.7377,33,3.9759450171821307,1.0721649484536082,1714.0,2.9450171821305844,34.03,-118.33
5.4197,24,5.923497267759563,1.0191256830601092,934.0,2.551912568306011,34.45,-119.83
4.2917,52,6.329545454545454,0.9602272727272727,486.0,2.7613636363636362,34.0,-118.33
8.798,10,8.187074829931973,1.0935374149659864,1808.0,3.074829931972789,33.63,-117.64
3.7895,29,5.323529411764706,1.0661764705882353,1377.0,3.375,37.63,-122.1
3.2833,38,5.560165975103734,1.2365145228215768,766.0,3.1784232365145226,37.95,-122.34
2.6667,20,5.594936708860759,1.2953586497890295,563.0,2.3755274261603376,38.39,-120.56
7.5925,39,7.150462962962963,0.9976851851851852,1175.0,2.7199074074074074,32.72,-117.24
3.5833,16,6.887179487179488,1.235897435897436,732.0,3.753846153846154,37.73,-120.76
2.8728,8,3.7091503267973858,1.0468409586056644,1742.0,1.89760348583878,32.91,-117.12
2.1838,40,4.977088948787062,1.0390835579514826,2102.0,2.8328840970350404,37.3,-120.47
2.2946,18,6.100271002710027,1.3821138211382114,1032.0,2.796747967479675,39.17,-123.54
1.5329,39,4.263285024154589,1.0,1056.0,2.550724637681159,37.98,-121.25
3.9375,51,5.231805929919138,1.0188679245283019,1012.0,2.7277628032345014,34.14,-118.2
8.9955,39,6.976228209191759,0.9793977812995246,1616.0,2.561014263074485,37.44,-122.19
3.4306,49,4.886792452830188,1.0415094339622641,765.0,2.8867924528301887,34.03,-118.34
3.7583,33,5.627906976744186,1.106312292358804,1689.0,5.6112956810631225,34.07,-117.79
3.7368,37,5.281914893617022,0.9875886524822695,1285.0,2.278368794326241,32.76,-117.04
1.123,33,3.7364066193853427,1.1040189125295508,3530.0,4.1725768321513,36.75,-119.79
2.303,27,4.284023668639053,1.1952662721893492,978.0,2.893491124260355,34.43,-119.73
1.8462,25,4.545045045045045,1.1081081081081081,994.0,4.4774774774774775,35.95,-119.04
5.1315,17,5.460176991150442,1.0147492625368733,764.0,2.253687315634218,33.89,-117.97
4.4732,36,5.7701492537313435,1.017910447761194,958.0,2.8597014925373134,33.96,-118.13
4.4545,24,4.497607655502392,0.9688995215311005,967.0,2.313397129186603,33.76,-117.98
10.7582,25,8.715,1.06,604.0,3.02,37.25,-121.99
2.4643,35,3.892514395393474,1.0633397312859885,2252.0,4.322456813819578,34.23,-119.12
2.2208,15,7.362948960302457,1.4782608695652173,900.0,1.7013232514177694,33.68,-116.42
4.665,11,15.272727272727273,2.43030303030303,397.0,2.4060606060606062,39.35,-120.27
3.5139,14,5.569832402234637,0.9720670391061452,1729.0,3.2197392923649906,34.04,-117.35
4.1417,38,4.954802259887006,1.07909604519774,928.0,2.621468926553672,37.74,-122.41
6.0497,14,7.1386666666666665,0.9813333333333333,1288.0,3.4346666666666668,38.0,-121.9
2.7069,18,5.065918653576437,1.0336605890603086,1864.0,2.6143057503506313,32.84,-116.9
2.1458,40,5.562111801242236,1.1149068322981366,679.0,2.108695652173913,37.64,-120.98
3.1677,39,4.228937728937729,0.9633699633699634,870.0,1.5934065934065933,34.07,-118.37
2.4922,23,4.764705882352941,1.0417457305502846,1052.0,1.9962049335863377,38.52,-122.78
2.3824,14,3.9296675191815855,1.088235294117647,2000.0,2.557544757033248,32.75,-117.07
3.0114,42,3.673521850899743,1.1208226221079691,1537.0,3.9511568123393315,33.99,-118.19
7.266,52,7.436619718309859,1.0309859154929577,973.0,2.740845070422535,37.89,-122.27
2.9293,52,4.084905660377358,1.0943396226415094,1067.0,2.013207547169811,37.78,-122.46
2.3889,44,4.933806146572104,1.0567375886524824,1270.0,3.0023640661938535,34.1,-117.37
1.6186,17,4.320441988950276,1.0939226519337018,713.0,1.9696132596685083,36.19,-119.1
1.439,17,3.797752808988764,1.0426966292134832,833.0,1.8719101123595505,38.4,-122.71
2.6071,16,5.775067750677507,1.1490514905149052,989.0,2.6802168021680215,37.38,-119.72
3.5156,39,5.954545454545454,1.0,288.0,2.1818181818181817,37.72,-122.14
2.2788,47,3.7745664739884393,1.130057803468208,1499.0,4.332369942196531,34.04,-118.21
3.9091,19,3.557377049180328,0.9442622950819672,1009.0,3.3081967213114756,37.4,-122.1
2.575,39,3.591203104786546,1.0866752910737387,2546.0,3.2936610608020698,34.16,-118.14
8.1844,22,7.817073170731708,1.0463414634146342,1083.0,2.6414634146341465,32.81,-117.23
4.0071,37,5.063339731285988,1.0479846449136276,1789.0,3.433781190019194,37.72,-122.42
5.1669,44,5.220883534136546,1.0120481927710843,695.0,2.791164658634538,33.89,-118.32
5.2497,4,5.536013400335008,1.0787269681742044,1693.0,2.835845896147404,33.66,-117.58
4.0467,8,6.05985401459854,1.0664233576642337,5155.0,3.7627737226277373,33.9,-117.22
2.3804,37,6.238970588235294,1.2279411764705883,740.0,2.7205882352941178,34.64,-120.46
2.3598,23,5.461928934010152,1.0964467005076142,724.0,3.6751269035532994,39.08,-121.54
3.1613,36,4.208728652751423,1.064516129032258,1789.0,3.3946869070208727,33.79,-118.27
4.569,40,6.064171122994653,0.983957219251337,452.0,2.4171122994652405,34.16,-118.43
2.6759,17,4.631205673758865,1.0319148936170213,832.0,1.475177304964539,33.61,-117.73
3.3214,47,4.912878787878788,1.106060606060606,704.0,2.6666666666666665,33.96,-118.32
1.2132,23,8.714285714285714,2.4615384615384617,338.0,1.8571428571428572,33.35,-115.73
5.5051,31,5.345549738219895,1.0,495.0,2.5916230366492146,34.11,-118.23
9.6986,6,7.737523105360443,0.9519408502772643,1794.0,3.3160813308687613,33.58,-117.66
5.6485,26,7.629787234042553,1.0382978723404255,653.0,2.7787234042553193,38.57,-121.36
3.5208,19,4.743781094527363,0.9825870646766169,2219.0,2.759950248756219,37.69,-121.02
3.2788,39,4.412751677852349,1.0268456375838926,1257.0,4.218120805369128,33.98,-118.21
2.8125,30,5.922818791946309,1.0402684563758389,746.0,2.5033557046979866,36.35,-119.64
5.2134,13,7.564102564102564,1.0897435897435896,1055.0,3.3814102564102564,36.36,-119.64
5.2374,26,5.2405063291139244,0.9430379746835443,508.0,3.2151898734177213,34.45,-118.53
2.3804,40,3.8720238095238093,1.0178571428571428,954.0,2.8392857142857144,33.86,-118.17
4.1875,16,4.22457627118644,1.0360169491525424,1173.0,2.485169491525424,37.4,-122.11
3.139,25,4.240480961923848,1.0788243152972612,4188.0,2.7975951903807617,33.87,-118.01
2.6724,28,4.131656804733728,1.044378698224852,1825.0,2.6997041420118344,32.59,-117.12
3.6118,34,5.459363957597173,1.047703180212014,1588.0,2.8056537102473498,38.0,-121.79
4.0987,35,4.434782608695652,0.967391304347826,887.0,3.213768115942029,34.09,-118.07
4.4712,52,4.490909090909091,1.0303030303030303,277.0,1.6787878787878787,37.8,-122.42
3.3937,52,4.095724907063197,1.1078066914498141,2280.0,2.1189591078066914,37.76,-122.42
5.5,46,5.443956043956044,1.0065934065934066,1034.0,2.2725274725274724,34.1,-117.72
2.125,44,4.29426433915212,1.139650872817955,2177.0,5.428927680798005,33.98,-118.27
3.5536,19,5.742599742599743,1.0656370656370657,2229.0,2.8687258687258685,40.36,-120.71
2.9583,50,5.380281690140845,1.1173708920187793,579.0,2.7183098591549295,33.98,-118.06
4.9821,21,4.4875675675675675,1.1005405405405406,2054.0,2.2205405405405405,33.87,-118.38
1.4702,41,4.564285714285714,1.1,839.0,2.9964285714285714,38.54,-121.45
5.1171,36,6.6454545454545455,1.059090909090909,664.0,3.018181818181818,33.83,-118.11
3.575,44,5.138297872340425,1.0319148936170213,676.0,2.397163120567376,37.33,-121.93
4.506,26,5.500676589986468,1.0027063599458728,1960.0,2.6522327469553453,33.74,-117.99
5.5456,50,5.678571428571429,1.0993788819875776,1725.0,2.6785714285714284,34.14,-118.22
2.625,20,5.953229398663697,1.0066815144766148,1394.0,3.10467706013363,36.27,-119.57
2.3971,17,4.654867256637168,1.0553097345132743,1476.0,1.6327433628318584,37.28,-121.85
7.9892,37,6.052757793764988,0.9544364508393285,999.0,2.3956834532374103,37.91,-122.53
2.1776,42,4.233160621761658,1.005181347150259,391.0,2.0259067357512954,36.63,-121.91
2.7708,33,4.316037735849057,1.0613207547169812,826.0,3.8962264150943398,33.91,-118.19
1.6654,15,4.90625,1.115625,1645.0,2.5703125,41.78,-124.19
3.0638,29,4.701421800947867,1.0458135860979463,2452.0,3.873617693522907,34.07,-117.77
2.9459,32,4.656934306569343,1.051094890510949,2161.0,3.9434306569343067,34.12,-117.92
3.2765,18,6.326271186440678,1.2648305084745763,1355.0,2.8707627118644066,34.45,-117.79
4.2137,34,4.917710196779964,0.964221824686941,2330.0,4.168157423971378,34.17,-119.17
1.8839,32,11.572519083969466,2.2061068702290076,304.0,2.3206106870229006,39.66,-120.48
2.3056,29,4.903726708074534,1.0900621118012421,1056.0,3.279503105590062,33.95,-118.27
5.2811,36,6.217252396166134,1.0862619808306708,828.0,2.6453674121405752,37.7,-122.49
2.1944,26,4.523897058823529,1.0330882352941178,971.0,1.7849264705882353,33.77,-118.08
4.0,32,5.5,1.033112582781457,1201.0,3.9768211920529803,33.92,-117.95
2.2687,34,3.642857142857143,1.1387755102040817,804.0,1.6408163265306122,32.75,-117.16
4.6534,24,6.596685082872928,0.988950276243094,1187.0,3.2790055248618786,38.25,-122.62
5.5184,35,5.624624624624625,1.054054054054054,945.0,2.8378378378378377,37.56,-122.3
2.7303,51,4.972014925373134,1.0708955223880596,1258.0,2.3470149253731343,37.83,-122.27
7.8601,16,7.922190201729107,1.0504322766570606,2051.0,2.9553314121037464,37.15,-121.61
2.6767,15,4.512448132780083,1.170124481327801,1194.0,2.4771784232365146,36.81,-119.72
4.4286,35,5.830708661417323,1.0905511811023623,747.0,2.940944881889764,37.62,-122.54
2.3444,30,3.18348623853211,1.0513761467889908,2237.0,4.104587155963303,33.98,-118.18
5.021,23,5.4485981308411215,0.9906542056074766,1574.0,2.4517133956386292,33.75,-117.81
1.5057,42,4.314655172413793,1.0517241379310345,1505.0,3.2435344827586206,32.7,-117.1
3.4906,40,5.6826923076923075,1.0528846153846154,968.0,2.326923076923077,34.14,-117.28
3.7043,12,6.387037037037037,1.1074074074074074,1502.0,2.7814814814814817,34.49,-117.89
2.5147,11,22.133587786259543,5.82824427480916,713.0,2.7213740458015265,34.24,-116.82
5.3124,52,5.348648648648648,0.9702702702702702,648.0,1.7513513513513514,37.79,-122.44
2.6667,50,4.746268656716418,1.0796019900497513,546.0,2.716417910447761,37.79,-122.19
3.4074,16,5.960251046025105,1.0585774058577406,1508.0,3.1548117154811717,36.8,-119.84
2.5947,29,3.217815741305674,0.9914582062233069,6234.0,3.8035387431360586,37.34,-121.86
1.9234,43,4.8210227272727275,1.0994318181818181,1181.0,3.3551136363636362,34.08,-117.31
3.3431,20,6.383720930232558,1.172093023255814,1421.0,3.3046511627906976,39.32,-123.11
4.0602,44,4.811287477954145,1.0317460317460319,1227.0,2.164021164021164,34.1,-118.28
4.7083,34,5.926691729323308,1.0545112781954886,1679.0,3.156015037593985,33.76,-117.86
2.1383,30,4.997549019607843,1.0866013071895424,2768.0,2.261437908496732,36.78,-119.76
4.5568,33,6.1370786516853935,1.0247191011235954,1263.0,2.838202247191011,32.8,-117.13
6.1323,32,6.28951048951049,1.020979020979021,1846.0,2.581818181818182,37.59,-122.39
11.216,36,8.443835616438356,1.2465753424657535,771.0,2.1123287671232878,33.61,-117.91
7.2812,34,7.135652173913043,1.031304347826087,3141.0,2.7313043478260868,34.22,-118.27
2.087,21,3.622516556291391,1.0838852097130243,1526.0,3.368653421633554,34.02,-118.29
5.222,42,5.8474576271186445,1.0527306967984935,1253.0,2.35969868173258,34.05,-118.39
3.8018,18,3.8017241379310347,1.139655172413793,874.0,1.506896551724138,32.8,-117.24
3.445,8,4.784123910939012,1.1355275895450145,3012.0,2.9157792836398837,34.27,-119.2
5.0159,6,6.5582329317269075,1.038152610441767,4583.0,3.06760374832664,38.68,-121.15
0.4999,29,2.3732718894009217,1.055299539170507,2690.0,12.396313364055299,34.02,-118.28
2.5045,15,4.103932584269663,1.1657303370786516,924.0,2.595505617977528,36.74,-119.78
3.1827,21,6.241935483870968,1.5161290322580645,724.0,3.89247311827957,33.88,-115.58
3.505,28,4.410755148741419,1.0549199084668193,2517.0,2.879862700228833,34.06,-118.15
3.755,15,5.363076923076923,0.9538461538461539,1011.0,3.1107692307692307,36.81,-119.85
2.3472,52,3.812807881773399,1.0295566502463054,813.0,4.004926108374384,34.03,-118.2
2.983,45,5.633064516129032,1.0201612903225807,555.0,2.2379032258064515,37.72,-122.14
4.7515,18,5.260416666666667,1.0873397435897436,3079.0,2.4671474358974357,33.71,-118.01
1.6382,36,4.027397260273973,1.0582191780821917,1267.0,4.339041095890411,34.0,-118.25
4.5909,35,5.545945945945946,1.054054054054054,753.0,4.07027027027027,34.23,-118.41
6.1004,35,5.8687258687258685,1.0038610038610039,1374.0,2.6525096525096523,37.51,-122.29
4.2969,16,5.607638888888889,1.0052083333333333,1825.0,3.1684027777777777,32.91,-117.13
2.45,17,8.973684210526315,1.855263157894737,338.0,2.223684210526316,38.69,-119.78
2.6389,45,5.497175141242938,1.0338983050847457,500.0,2.824858757062147,35.07,-119.45
5.7858,9,5.498316498316498,0.9932659932659933,928.0,3.1245791245791246,33.68,-117.79
7.5594,18,5.232456140350878,1.0219298245614035,475.0,2.0833333333333335,33.71,-118.39
2.5726,41,3.8424015009380863,1.127579737335835,852.0,1.598499061913696,33.77,-118.18
4.0726,38,4.666666666666667,0.9760191846522782,975.0,2.338129496402878,37.54,-122.31
3.6667,40,4.299003322259137,1.0232558139534884,1177.0,3.910299003322259,37.66,-122.41
2.5363,44,4.408376963350785,1.0104712041884816,1423.0,2.4834205933682374,33.97,-118.33
4.9464,12,6.135593220338983,0.9943502824858758,1013.0,2.861581920903955,36.3,-119.33
2.8784,36,3.7278797996661104,1.010016694490818,1934.0,3.2287145242070117,34.18,-118.36
5.9277,38,6.356502242152466,1.0022421524663676,1148.0,2.5739910313901344,37.44,-122.13
1.5288,14,5.187285223367698,1.104810996563574,1639.0,2.816151202749141,34.41,-117.31
3.0208,12,6.1,1.211111111111111,209.0,2.3222222222222224,33.94,-116.71
2.5536,23,5.48,1.2114285714285715,425.0,2.4285714285714284,40.81,-124.11
2.3036,35,4.62051282051282,1.176923076923077,1009.0,2.5871794871794873,37.79,-122.2
7.6348,4,6.534079348931841,1.0600203458799593,2607.0,2.6520854526958293,32.98,-117.24
3.6186,52,4.472329472329473,1.0386100386100385,1518.0,1.9536679536679538,37.77,-122.44
3.5878,31,4.497375328083989,1.0354330708661417,4131.0,2.7106299212598426,34.14,-118.02
5.419,6,6.692551505546751,1.0649762282091917,1747.0,2.768621236133122,38.73,-121.28
3.1462,19,2.7653061224489797,1.119047619047619,2079.0,1.4142857142857144,37.78,-122.42
5.0838,20,6.116037735849057,1.0075471698113208,3526.0,3.3264150943396227,37.54,-122.06
1.4648,28,6.330708661417323,1.610236220472441,567.0,2.232283464566929,32.64,-116.2
3.5655,52,4.094462540716612,1.1042345276872965,1575.0,1.710097719869707,37.76,-122.43
2.4728,18,5.3494055482166445,1.1030383091149274,4476.0,2.956406869220608,36.74,-119.71
1.554,32,4.181168057210965,1.0929678188319427,2794.0,3.3301549463647198,33.96,-118.29
4.7222,20,5.164456233421751,1.013262599469496,3273.0,2.8938992042440317,34.04,-118.08
2.5781,47,5.170731707317073,1.0682926829268293,496.0,2.419512195121951,37.97,-120.38
2.9327,42,4.7270531400966185,0.9396135265700483,985.0,2.3792270531400965,34.18,-118.39
3.1304,16,3.7909356725146197,1.1608187134502923,1235.0,1.8055555555555556,32.8,-117.19
1.7716,29,4.131616595135909,1.0772532188841202,2949.0,4.218884120171674,35.24,-118.91
4.8405,17,6.032679738562091,1.130718954248366,5467.0,2.748617395676219,37.43,-122.43
1.056,24,4.462068965517242,1.1126436781609195,1277.0,2.935632183908046,35.36,-119.01
1.7778,38,3.3792486583184256,1.0107334525939178,2087.0,3.7334525939177103,33.95,-118.21
1.516,28,4.4032786885245905,1.0819672131147542,1331.0,4.363934426229508,36.59,-119.44
2.7014,33,4.076576576576577,0.9234234234234234,989.0,4.454954954954955,32.6,-117.06
4.5833,36,5.627450980392157,1.0374331550802138,1842.0,3.283422459893048,33.77,-117.93
2.6667,49,4.2,0.9285714285714286,737.0,3.5095238095238095,37.79,-122.2
3.6369,16,5.271186440677966,1.0254237288135593,696.0,2.9491525423728815,38.33,-122.7
