MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
4.675,35,6.235294117647059,1.0252100840336134,664.0,2.7899159663865545,37.24,-121.94
2.0557,34,2.2633996937212864,1.0336906584992342,1976.0,3.0260336906584993,34.09,-118.32
2.537,24,4.637305699481865,1.1761658031088082,1137.0,2.9455958549222796,37.75,-122.16
5.844,26,6.334876543209877,0.9830246913580247,2072.0,3.197530864197531,33.82,-118.04
3.1667,41,3.3878504672897196,1.1168224299065421,582.0,2.7196261682242993,34.42,-119.7
4.4085,52,4.68561872909699,1.060200668896321,2023.0,1.6914715719063544,37.77,-122.44
3.1941,28,4.762406015037594,1.1082706766917294,1248.0,1.8766917293233083,34.02,-118.42
0.9705,42,3.8,1.06,411.0,4.11,33.94,-118.24
3.9464,37,4.928735632183908,1.025287356321839,860.0,1.9770114942528736,34.16,-118.31
2.3304,26,1.8247191011235955,1.1393258426966293,628.0,1.4112359550561797,37.78,-122.42
2.2,28,3.719360568383659,1.0390763765541742,1556.0,2.763765541740675,33.11,-117.08
3.6538,25,5.2224576271186445,1.2394067796610169,906.0,1.9194915254237288,33.6,-117.9
1.3444,47,3.793307086614173,1.1043307086614174,1349.0,2.655511811023622,34.03,-118.34
7.5286,24,6.627118644067797,1.0529661016949152,1406.0,2.9788135593220337,34.06,-117.85
1.1742,25,3.4881266490765173,1.0211081794195251,794.0,2.094986807387863,40.86,-124.09
6.7042,18,6.197241379310345,1.0482758620689656,1784.0,2.460689655172414,37.53,-122.33
6.4781,37,5.585657370517929,1.0119521912350598,722.0,2.8764940239043826,33.88,-118.32
6.1306,16,7.194954128440367,1.0596330275229358,1384.0,3.1743119266055047,34.18,-118.96
4.1012,17,8.084057971014493,1.8782608695652174,849.0,2.4608695652173913,32.98,-117.31
6.1949,5,6.273835920177383,1.0321507760532151,2565.0,2.843680709534368,33.01,-117.08
8.9616,47,7.061371841155235,1.0,724.0,2.6137184115523464,34.04,-118.48
2.851,18,3.5619335347432024,0.9788519637462235,1296.0,3.915407854984894,34.09,-117.95
2.7917,47,5.436842105263158,1.1105263157894736,1156.0,3.042105263157895,33.97,-118.31
5.184,35,6.041753653444676,0.9749478079331941,1420.0,2.964509394572025,34.06,-117.92
4.6957,13,6.189751801441153,1.088871096877502,2543.0,2.0360288230584467,38.42,-122.61
4.0426,15,6.884803921568627,1.1029411764705883,1267.0,3.105392156862745,39.23,-121.0
3.4028,32,3.075892857142857,1.0982142857142858,1202.0,2.6830357142857144,33.84,-117.95
2.4141,28,4.327169274537695,1.0369843527738265,1964.0,2.793741109530583,32.8,-116.94
13.8093,7,6.517241379310345,0.896551724137931,84.0,2.896551724137931,37.31,-122.11
5.0756,52,5.4010507880910685,1.042031523642732,1324.0,2.318739054290718,37.58,-122.36
3.2674,28,4.8782791185729275,1.0251836306400839,2606.0,2.734522560335782,37.92,-122.32
4.875,5,5.7315175097276265,0.8871595330739299,842.0,3.2762645914396886,34.08,-117.17
1.6303,14,4.380653266331659,1.1168341708542713,2352.0,2.9547738693467336,35.65,-120.69
5.0203,47,5.591397849462366,1.053763440860215,1149.0,2.470967741935484,37.43,-122.15
4.375,33,5.439897698209719,1.0588235294117647,1056.0,2.70076726342711,34.18,-118.44
3.6696,15,5.141903171953255,1.0300500834724542,1446.0,2.4140233722871454,38.4,-122.84
1.4366,18,4.5588793922127255,1.1400759734093067,4002.0,1.9002849002849003,33.75,-116.99
2.2202,22,4.557017543859649,0.9451754385964912,1336.0,2.9298245614035086,36.05,-119.02
2.2596,40,3.6346604215456675,0.9812646370023419,1919.0,4.494145199063232,34.01,-118.16
1.995,8,3.4344422700587085,1.0371819960861057,1687.0,3.3013698630136985,33.37,-117.25
3.0426,9,4.548,1.1536,3773.0,3.0184,33.13,-117.09
3.3289,37,4.934984520123839,0.9938080495356038,1003.0,3.1052631578947367,33.94,-118.15
3.8958,6,4.267015706806283,1.0296684118673647,1189.0,2.075043630017452,37.63,-122.02
3.5909,38,4.2630662020905925,1.10801393728223,1312.0,2.2857142857142856,34.02,-118.39
5.6958,15,6.057840616966581,0.9884318766066839,2519.0,3.2377892030848328,37.23,-121.77
5.2299,36,5.603535353535354,0.9924242424242424,1042.0,2.6313131313131315,33.82,-118.09
3.6625,35,4.8986175115207375,1.044546850998464,1882.0,2.890937019969278,33.9,-118.32
1.4178,42,3.0417582417582416,1.0065934065934066,1825.0,4.010989010989011,34.02,-118.14
2.3462,42,3.75,1.0101626016260163,2191.0,4.453252032520325,34.01,-118.18
4.8036,45,5.344748858447488,1.052511415525114,1092.0,2.493150684931507,37.75,-122.49
5.0679,30,6.18849840255591,0.9424920127795527,695.0,2.220447284345048,34.27,-119.22
1.6607,18,5.125,0.9375,104.0,3.25,37.37,-120.67
2.6923,49,3.8093023255813954,1.0604651162790697,1500.0,3.488372093023256,34.09,-118.23
3.1429,32,5.989510489510489,1.1223776223776223,891.0,3.1153846153846154,33.11,-117.09
3.3636,37,4.29242819843342,1.031331592689295,959.0,2.503916449086162,34.13,-118.24
2.5595,18,5.44206008583691,1.1072961373390557,1196.0,2.5665236051502145,36.8,-119.86
10.7372,18,9.016112789526687,1.081570996978852,3011.0,3.0322255790533736,37.86,-122.0
2.3125,38,4.959322033898305,0.9966101694915255,692.0,2.3457627118644067,35.34,-119.02
2.5523,36,3.9307692307692306,1.0217948717948717,3097.0,3.9705128205128206,34.09,-118.17
2.286,38,3.5962732919254656,0.9596273291925466,1051.0,3.2639751552795033,34.11,-118.19
5.1733,28,6.519630484988452,1.0993071593533488,1189.0,2.7459584295612007,33.19,-117.35
2.7857,20,5.11018711018711,1.0207900207900207,1227.0,2.550935550935551,37.79,-120.98
3.3368,16,4.946428571428571,1.0615079365079365,1370.0,2.7182539682539684,37.68,-120.97
3.038,33,5.504249291784703,1.246458923512748,1526.0,4.3229461756373935,34.14,-117.95
7.8031,18,7.1535087719298245,1.0,599.0,2.6271929824561404,38.58,-121.34
4.6304,39,5.038961038961039,0.8614718614718615,619.0,2.6796536796536796,37.32,-121.95
3.3375,32,5.245098039215686,1.026143790849673,986.0,3.2222222222222223,33.85,-117.9
15.0001,15,8.062043795620438,1.0036496350364963,735.0,2.6824817518248176,33.62,-117.87
1.7462,29,4.681159420289855,0.9758454106280193,1487.0,3.5917874396135265,36.2,-119.35
3.1711,39,5.683982683982684,1.3246753246753247,575.0,2.4891774891774894,38.01,-122.11
3.0875,31,5.680890538033395,1.1057513914656771,1263.0,2.3432282003710574,32.77,-117.09
1.7427,32,4.757575757575758,1.0171277997364954,2060.0,2.7140974967061924,40.69,-122.36
2.0,25,4.0,1.126530612244898,896.0,3.657142857142857,34.65,-120.45
2.1691,31,5.322115384615385,1.0384615384615385,1326.0,3.1875,36.68,-119.8
4.6705,19,6.3225030084235865,1.075812274368231,2155.0,2.593261131167268,35.36,-119.07
4.8125,18,5.992405063291139,1.0177215189873419,1021.0,2.5848101265822785,32.81,-116.83
2.9762,19,5.541850220264317,1.0837004405286343,545.0,2.4008810572687223,33.51,-117.67
3.2125,46,5.0087463556851315,1.0029154518950438,756.0,2.204081632653061,34.17,-118.34
3.9722,52,4.71608040201005,1.0728643216080402,712.0,1.7889447236180904,37.76,-122.39
4.0057,38,5.366935483870968,1.0040322580645162,1132.0,2.282258064516129,32.78,-117.2
2.1471,26,4.52924791086351,1.0445682451253482,1580.0,4.401114206128134,34.38,-119.86
3.775,19,5.537906137184115,1.075812274368231,912.0,1.6462093862815885,33.13,-117.21
5.3767,29,5.829032258064516,1.0419354838709678,1234.0,3.9806451612903224,34.22,-118.42
8.0239,49,5.669811320754717,0.8962264150943396,228.0,2.150943396226415,34.04,-118.41
3.1543,29,4.933949801849406,1.0673712021136064,1873.0,2.474240422721268,36.61,-121.92
2.3438,42,2.886977886977887,1.0515970515970516,1593.0,3.914004914004914,34.07,-118.27
3.2917,30,5.608,1.048,356.0,2.848,33.87,-117.58
4.125,36,5.178571428571429,0.8642857142857143,335.0,2.392857142857143,37.66,-122.42
3.0536,35,5.318435754189944,0.994413407821229,480.0,2.6815642458100557,40.62,-124.18
4.6648,10,5.395209580838324,0.9760479041916168,698.0,4.179640718562874,32.69,-117.03
7.7876,13,7.696287025448477,1.0321234876929495,7775.0,3.243637880684189,34.08,-117.81
3.25,52,4.324561403508772,1.0719298245614035,1433.0,2.5140350877192983,34.13,-118.21
3.5302,52,5.586056644880174,1.093681917211329,1092.0,2.3790849673202614,37.76,-122.49
1.8158,33,5.690721649484536,1.2371134020618557,347.0,3.577319587628866,34.75,-117.14
4.015,30,5.017142857142857,1.0409523809523809,4480.0,4.266666666666667,33.75,-117.94
2.2222,10,5.942857142857143,1.5714285714285714,436.0,6.228571428571429,34.62,-119.06
6.9405,17,7.166666666666667,1.0096153846153846,992.0,3.1794871794871793,36.88,-119.71
4.0,35,4.938095238095238,0.9857142857142858,552.0,2.6285714285714286,37.71,-122.12
5.7704,17,5.744974874371859,1.1771356783919598,1619.0,2.0339195979899496,33.72,-118.06
3.6516,20,5.757225433526012,1.0491329479768785,889.0,2.569364161849711,38.67,-121.29
4.6406,45,5.270029673590504,1.0474777448071217,1180.0,3.5014836795252227,33.9,-118.07
3.6467,21,4.64200477326969,1.026252983293556,1335.0,3.1861575178997614,32.61,-117.09
8.1039,32,6.716374269005848,1.0146198830409356,871.0,2.546783625730994,37.52,-122.3
2.1731,29,5.086956521739131,1.0031055900621118,942.0,2.9254658385093166,36.29,-119.12
1.4375,17,2.4814814814814814,1.0797720797720798,955.0,2.7207977207977208,32.75,-117.1
4.8226,18,6.589703588143526,0.9859594383775351,1907.0,2.9750390015600625,38.66,-121.78
3.9519,15,6.907496012759171,1.1148325358851674,2046.0,3.263157894736842,32.64,-116.99
2.809,20,4.305135951661631,1.1132930513595165,1855.0,2.802114803625378,33.9,-118.15
4.8618,22,5.018963337547408,1.1011378002528445,1588.0,2.0075853350189634,34.05,-118.44
4.8382,45,5.4944444444444445,0.9666666666666667,504.0,2.8,37.51,-122.25
5.6306,5,5.958393113342898,1.0315638450502151,2435.0,3.4935437589670015,37.33,-121.76
2.6101,27,3.9214195183776934,1.097591888466413,1364.0,1.7287705956907478,37.71,-122.14
1.3373,18,2.745920745920746,1.020979020979021,1377.0,3.2097902097902096,32.79,-115.56
2.1198,21,5.404109589041096,0.9657534246575342,406.0,2.780821917808219,40.17,-120.37
5.6493,40,6.74438202247191,1.0758426966292134,894.0,2.5112359550561796,37.59,-122.41
1.5931,18,3.9296536796536796,0.9880952380952381,3565.0,3.8582251082251084,32.68,-115.5
3.3368,11,5.923969072164948,1.0077319587628866,2534.0,3.265463917525773,34.43,-117.26
1.8438,17,5.322784810126582,1.0506329113924051,887.0,2.8069620253164556,40.39,-122.29
4.2614,52,5.520958083832335,0.9940119760479041,769.0,2.302395209580838,37.88,-122.28
3.275,48,4.5,1.08984375,1273.0,2.486328125,37.76,-122.48
3.3182,24,5.88911704312115,1.0821355236139631,1284.0,2.6365503080082138,38.63,-121.29
4.125,36,5.748971193415638,1.1893004115226338,661.0,2.720164609053498,37.09,-122.12
6.7496,36,5.411616161616162,1.095959595959596,751.0,1.8964646464646464,34.05,-118.48
4.6349,31,6.052795031055901,1.0683229813664596,986.0,3.062111801242236,37.54,-121.97
2.8021,47,3.7656903765690375,1.1422594142259415,921.0,1.9267782426778242,34.09,-118.35
5.4544,26,6.550819672131148,0.9868852459016394,874.0,2.865573770491803,32.81,-117.02
4.5062,20,4.336134453781512,0.9621848739495799,658.0,2.764705882352941,37.39,-121.96
3.343,22,4.285714285714286,1.216117216117216,1382.0,2.531135531135531,33.89,-117.87
4.1793,35,5.497164461247637,1.1247637051039698,1068.0,2.01890359168242,32.82,-117.27
15.0001,32,8.84504132231405,1.0351239669421488,1318.0,2.7231404958677685,37.44,-122.22
6.7206,26,6.889980353634577,1.005893909626719,1712.0,3.3634577603143416,37.62,-122.45
2.6033,22,4.055194805194805,1.0876623376623376,699.0,2.2694805194805197,38.34,-122.71
9.3694,51,8.300970873786408,1.0744336569579287,870.0,2.8155339805825244,37.55,-122.33
4.0703,37,5.16010498687664,0.9133858267716536,875.0,2.2965879265091864,38.23,-122.63
4.0714,19,61.8125,11.0,112.0,2.3333333333333335,39.01,-120.06
4.6186,32,5.031390134529148,1.0119581464872944,2857.0,4.270553064275037,34.18,-119.19
1.2716,19,3.4779026217228464,1.0704119850187266,4638.0,3.4741573033707867,36.81,-119.76
10.1154,5,8.093425605536332,1.0784313725490196,2427.0,2.7993079584775087,33.65,-118.05
2.4653,38,4.130681818181818,0.9829545454545454,559.0,3.1761363636363638,36.21,-119.1
3.0625,25,5.1035598705501615,1.0032362459546926,844.0,2.7313915857605178,35.41,-119.04
2.9167,35,5.284839203675345,1.0918836140888208,1550.0,2.3736600306278715,35.62,-120.69
3.7388,17,5.0026431718061675,0.9832599118942731,3182.0,2.80352422907489,38.35,-121.97
4.7437,52,5.420195439739413,1.0635179153094463,1260.0,2.0521172638436482,37.74,-122.43
2.095,52,3.821138211382114,0.9349593495934959,434.0,3.5284552845528454,34.06,-118.21
2.6019,31,3.829145728643216,0.9623115577889447,1257.0,3.158291457286432,34.42,-119.72
5.6605,17,6.064056939501779,0.9359430604982206,781.0,2.7793594306049823,33.16,-117.31
4.065,6,6.347670250896058,1.050179211469534,935.0,3.3512544802867383,33.82,-117.08
2.1513,43,4.407166123778501,1.0863192182410424,1531.0,2.493485342019544,32.73,-117.13
2.1759,20,4.105405405405405,1.0162162162162163,1681.0,4.543243243243243,36.85,-120.45
4.3571,41,5.73224043715847,1.0819672131147542,428.0,2.33879781420765,36.63,-121.93
3.2833,44,2.0330188679245285,0.9198113207547169,682.0,3.2169811320754715,37.66,-122.41
5.6876,17,6.348265895953757,1.0245664739884393,2292.0,3.3121387283236996,37.27,-121.86
2.2269,17,5.020435967302452,1.055858310626703,1714.0,2.335149863760218,38.74,-120.83
4.0039,35,4.929042904290429,0.9917491749174917,1561.0,2.575907590759076,33.94,-118.14
8.2435,27,6.656652360515022,1.090128755364807,816.0,3.5021459227467813,34.14,-118.16
2.7179,35,4.876344086021505,0.9865591397849462,1076.0,2.89247311827957,38.66,-121.43
3.6736,23,5.556574923547401,0.9877675840978594,1371.0,4.192660550458716,32.57,-117.09
5.1496,27,5.224299065420561,1.125233644859813,1073.0,2.005607476635514,34.15,-118.42
4.4,31,4.665816326530612,1.1683673469387754,719.0,1.8341836734693877,34.01,-118.48
6.5841,14,7.271375464684015,1.0483271375464684,671.0,2.4944237918215615,33.93,-117.83
2.3,30,5.015444015444015,1.106177606177606,2170.0,4.1891891891891895,34.01,-117.69
2.8657,14,5.850574712643678,1.0306513409961686,665.0,2.5478927203065136,39.86,-121.59
2.6098,52,4.5989010989010985,1.075091575091575,1660.0,3.04029304029304,34.02,-118.32
3.8214,24,5.733668341708543,1.0628140703517588,1167.0,2.9321608040201004,37.69,-120.75
2.2808,12,3.4936608557844693,1.1101426307448494,3068.0,2.4310618066561016,33.77,-118.17
1.0625,20,4.546511627906977,1.0116279069767442,523.0,2.0271317829457365,39.75,-121.62
4.1359,17,4.607344632768362,1.0635593220338984,1879.0,2.653954802259887,34.22,-118.57
3.2037,33,3.8896434634974533,1.0084889643463497,3232.0,5.487266553480476,33.73,-117.88
1.3269,18,4.012195121951219,1.048780487804878,1221.0,2.978048780487805,32.69,-117.09
3.0341,11,4.854469854469855,1.0467775467775469,2430.0,2.525987525987526,38.43,-122.74
3.25,36,4.211136890951276,0.988399071925754,1280.0,2.9698375870069604,37.68,-122.07
6.0862,9,6.379166666666666,1.0083333333333333,850.0,3.5416666666666665,32.97,-117.11
5.1033,15,6.367713004484305,1.1150971599402093,1701.0,2.5426008968609866,34.17,-118.88
2.3958,33,4.941309255079007,1.1218961625282167,1459.0,3.293453724604966,34.6,-118.12
3.6895,29,5.475,0.990909090909091,1142.0,2.5954545454545452,36.32,-119.32
1.6534,44,4.487804878048781,1.0278745644599303,723.0,2.519163763066202,36.96,-120.06
2.3062,34,4.4148148148148145,1.1185185185185185,2073.0,3.838888888888889,34.17,-118.14
2.6104,37,3.7071428571428573,1.1071428571428572,1838.0,1.8755102040816327,37.82,-122.26
1.5625,17,2.9915254237288136,0.9491525423728814,359.0,3.042372881355932,33.19,-117.38
3.0377,47,4.590415913200723,1.1491862567811935,3348.0,3.027124773960217,34.1,-118.21
1.6522,37,4.897435897435898,1.0073260073260073,767.0,2.8095238095238093,35.31,-119.0
5.4663,25,7.498806682577565,1.0644391408114557,1286.0,3.0692124105011933,33.12,-117.03
1.8814,43,3.8662207357859533,0.9732441471571907,1074.0,3.591973244147157,33.95,-118.27
3.875,23,50.83783783783784,10.27027027027027,64.0,1.7297297297297298,37.12,-119.34
4.1364,24,23.54736842105263,5.168421052631579,264.0,2.778947368421053,39.27,-120.04
1.5594,52,2.8368794326241136,1.1099290780141844,1337.0,4.74113475177305,32.71,-117.14
0.536,4,14.0,3.3333333333333335,9.0,3.0,34.14,-116.76
15.0001,13,7.842900302114804,0.9939577039274925,1865.0,2.8172205438066467,33.62,-117.85
6.0441,35,6.633507853403142,1.130890052356021,521.0,2.7277486910994764,33.88,-118.39
7.2118,13,6.524752475247524,1.0297029702970297,1137.0,2.8143564356435644,33.68,-117.79
2.9107,28,4.083333333333333,0.9814814814814815,504.0,4.666666666666667,34.07,-117.98
3.1406,41,5.691780821917808,1.0205479452054795,443.0,3.0342465753424657,36.37,-119.78
2.6226,40,4.071216617210682,1.0504451038575668,2747.0,4.07566765578635,34.09,-118.18
3.7031,25,5.163755458515284,1.0283842794759825,1197.0,2.61353711790393,33.75,-117.81
2.5556,42,5.3004587155963305,1.0068807339449541,1347.0,3.0894495412844036,36.57,-119.6
4.7143,17,6.466666666666667,1.0646464646464646,1244.0,2.5131313131313133,38.46,-122.68
3.6437,17,5.158730158730159,1.0738440303657695,2092.0,1.4437543133195307,37.85,-122.06
3.3295,39,4.346508563899868,1.0948616600790513,1649.0,2.1725955204216074,34.06,-118.39
2.2589,19,7.601063829787234,1.553191489361702,585.0,3.1117021276595747,38.94,-119.96
5.1616,29,5.518024032042724,0.9933244325767691,2023.0,2.7009345794392523,37.54,-122.0
5.5126,36,5.9647495361781075,0.9814471243042672,1710.0,3.1725417439703154,34.23,-118.56
3.6937,33,6.563318777292577,1.2314410480349345,652.0,2.8471615720524017,38.64,-121.39
4.7361,41,5.352078239608802,1.0122249388753055,1063.0,2.5990220048899757,37.66,-122.42
3.6827,34,5.197508896797153,1.1405693950177935,1541.0,2.7419928825622777,34.12,-118.08
4.1856,19,6.09546539379475,1.0572792362768497,1301.0,3.1050119331742243,36.08,-119.06
2.9422,32,4.931608133086876,1.1256931608133087,1512.0,2.7948243992606283,34.1,-118.03
5.5196,46,5.400568181818182,0.8380681818181818,833.0,2.366477272727273,37.94,-122.32
2.0074,40,5.394805194805195,1.12987012987013,1454.0,3.7766233766233768,38.55,-121.46
2.5687,25,5.1245901639344265,1.0295081967213116,737.0,2.416393442622951,38.46,-122.88
3.1851,31,4.357605177993528,1.0695792880258899,1598.0,2.585760517799353,33.83,-118.3
6.0532,12,5.97153024911032,0.8576512455516014,765.0,2.7224199288256226,35.6,-117.68
4.5417,36,6.203187250996016,1.0756972111553784,697.0,2.7768924302788847,33.84,-118.1
4.2207,22,5.563944530046225,1.0261941448382126,1869.0,2.879815100154083,33.91,-117.48
3.3608,5,5.00972590627763,1.0415561450044208,3139.0,2.775419982316534,38.47,-121.44
4.2132,37,4.964285714285714,0.9910714285714286,771.0,3.4419642857142856,33.9,-118.09
3.6856,33,5.950718685831622,1.0328542094455853,1374.0,2.8213552361396306,34.13,-117.25
3.0,38,5.175609756097561,0.9609756097560975,843.0,2.05609756097561,35.38,-119.03
3.12,52,4.797527047913447,1.061823802163833,1157.0,1.7882534775888717,37.84,-122.25
3.6875,42,5.637254901960785,1.053921568627451,708.0,3.4705882352941178,33.89,-118.09
2.25,32,4.851612903225806,1.0258064516129033,524.0,3.3806451612903228,36.11,-119.59
6.767,52,6.454268292682927,1.076219512195122,734.0,2.2378048780487805,37.45,-122.15
2.2625,17,4.9800399201596806,1.0459081836327346,1292.0,2.5788423153692617,35.11,-120.6
