lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo
10014.0,306.0,99.0,179.0,179.0,179.0,163.0598,253.0005,48.0416,121.3425,130.7765,159.0,159.0,278.0,2622.0,0.1875,0.191,0.0106,4,2
5938.0,176.0,139.0,80.0,80.0,119.0,74.049,324.5385,75.9276,18.5068,23.4787,80.0,80.0,0.0,0.0,0.2331,0.3566,0.0104,8,3
10604.0,325.0,0.0,80.0,179.0,159.0,0.0,244.8183,0.0,180.8183,83.3802,179.0,89.5,0.0,0.0,0.2227,0.1852,0.0653,1,1
161.0,5.0,397.0,99.0,99.0,99.0,80.0765,295.1085,75.0067,40.1123,42.5265,99.0,99.0,0.0,0.0,0.132,0.1855,0.0088,10,2
9289.0,289.0,119.0,99.0,99.0,100.0,105.5047,128.7187,196.023,83.7929,22.2991,597.0,199.0,0.0,1989.0,0.1557,0.2842,0.0288,7,1
6531.0,194.0,80.0,80.0,80.0,99.0,138.0154,61.5731,113.3711,78.6527,64.3292,80.0,80.0,0.0,0.0,0.1401,0.212,0.0081,4,1
1739.0,54.0,239.0,80.0,80.0,139.0,88.8623,132.0947,103.5857,57.0811,56.3494,80.0,80.0,0.0,0.0,0.2544,0.3933,0.0132,9,1
3116.0,95.0,179.0,219.0,219.0,80.0,421.4748,127.548,348.2815,69.1466,69.7155,219.0,219.0,0.0,20.0,0.6921,0.4576,0.0398,1,4
8414.0,265.0,0.0,100.0,219.0,139.0,0.0,87.2353,0.0,82.1523,86.2235,219.0,109.5,0.0,0.0,0.0677,0.0902,0.0459,4,3
1688.0,52.0,99.0,99.0,179.0,199.0,142.0088,236.244,228.7291,88.806,81.7267,179.0,179.0,5566.0,298.0,0.0766,0.1696,0.0157,1,1
9884.0,304.0,99.0,119.0,119.0,139.0,1430.1508,150.1308,298.2633,1165.0718,116.0269,199.0,199.0,0.0,796.0,0.1435,0.0775,0.0161,9,3
653.0,21.0,179.0,199.0,199.0,139.0,241.042,119.105,153.7335,103.0049,109.5046,278.0,278.0,139.0,755.0,0.0311,0.0971,0.0258,2,3
7972.0,248.0,100.0,119.0,238.0,139.0,265.8745,81.2527,294.6591,42.003,57.1183,238.0,119.0,139.0,0.0,0.0163,0.2298,0.0325,4,2
5939.0,176.0,80.0,119.0,119.0,139.0,324.5385,476.5231,242.825,90.4268,96.199,119.0,119.0,0.0,0.0,0.3136,0.3566,0.0155,8,6
4562.0,142.0,179.0,179.0,179.0,258.0,149.6011,249.3657,97.7394,65.4714,68.7314,179.0,179.0,0.0,179.0,0.0997,-0.0118,0.0129,1,2
1554.0,47.0,159.0,199.0,199.0,99.0,93.7083,398.6142,66.4078,38.6588,65.2093,199.0,199.0,913.0,119.0,0.0861,0.2081,0.0246,5,4
7030.0,213.0,99.0,139.0,139.0,278.0,163.6956,82.8387,191.8802,54.0786,62.6777,139.0,139.0,0.0,0.0,-0.0847,0.3253,0.0283,7,1
9432.0,292.0,139.0,99.0,99.0,139.0,83.8824,234.5021,136.4881,61.5833,57.7603,99.0,99.0,0.0,0.0,0.1286,0.1771,0.0199,6,1
7821.0,240.0,219.0,179.0,279.0,219.0,571.7049,243.4184,706.785,132.9069,126.8562,179.0,89.5,715.0,916.0,0.1181,-0.0204,0.0171,4,1
4820.0,148.0,80.0,159.0,159.0,119.0,590.4744,173.5065,673.0899,79.6947,74.4866,159.0,159.0,0.0,0.0,0.2051,0.2776,0.0091,9,1
6767.0,203.0,159.0,99.0,99.0,80.0,362.1995,112.8051,405.7709,47.5421,50.2195,99.0,99.0,260.0,99.0,0.0984,0.0909,0.0102,3,2
1115.0,34.0,0.0,99.0,99.0,139.0,0.0,254.0049,0.0,88.6002,82.4621,99.0,99.0,0.0,0.0,0.0288,0.3018,0.0128,3,2
9957.0,306.0,199.0,278.0,278.0,139.0,91.3154,200.2255,163.1502,75.738,77.0584,278.0,278.0,0.0,1870.0,0.1755,0.2,0.0186,2,1
8006.0,249.0,0.0,99.0,99.0,219.0,110.2905,102.06,26.4197,90.2552,96.5194,179.0,179.0,398.0,179.0,0.0498,0.2638,0.0322,1,2
4254.0,134.0,139.0,80.0,80.0,179.0,383.4795,192.5649,529.7027,140.5036,120.5985,80.0,80.0,0.0,0.0,0.2625,0.314,0.0041,8,3
5134.0,155.0,179.0,219.0,219.0,119.0,97.0,144.17,75.7166,64.5174,83.4701,219.0,219.0,0.0,0.0,0.0693,0.3358,0.0197,7,5
8731.0,277.0,139.0,139.0,139.0,219.0,667.1469,645.3836,506.08,163.0276,157.7569,139.0,139.0,0.0,0.0,0.1643,0.1758,0.0147,3,6
7225.0,221.0,99.0,119.0,119.0,99.0,112.6998,219.8846,105.5462,31.5357,43.909,119.0,119.0,0.0,0.0,0.0951,0.1771,0.0269,5,1
9655.0,297.0,139.0,139.0,139.0,139.0,299.6769,264.3449,312.2467,33.5149,15.6525,139.0,139.0,0.0,0.0,0.0816,0.2996,0.027,9,3
10725.0,329.0,139.0,179.0,179.0,119.0,457.7109,163.7758,495.8246,39.9061,52.5856,179.0,179.0,0.0,0.0,0.2015,0.3065,0.0315,8,1
6517.0,193.0,99.0,99.0,198.0,99.0,593.6449,210.2617,654.1598,64.3933,51.8773,198.0,99.0,0.0,0.0,0.0994,0.5514,0.0837,10,1
5106.0,155.0,139.0,278.0,278.0,119.0,74.0068,91.9157,106.5317,52.6165,54.171,278.0,278.0,1252.0,378.0,0.1798,0.1093,0.0251,3,1
9600.0,296.0,159.0,179.0,179.0,159.0,143.0079,109.11,245.1306,110.7362,99.505,199.0,199.0,0.0,577.0,0.0386,0.0621,0.0223,2,1
6625.0,197.0,159.0,179.0,179.0,99.0,160.0578,355.4128,150.0033,26.0768,33.8009,179.0,179.0,0.0,0.0,0.0881,0.2091,0.0336,10,3
501.0,15.0,139.0,239.0,239.0,219.0,219.4767,96.9459,205.1195,71.9757,153.7636,497.0,248.5,974.0,0.0,0.0608,0.0608,0.0526,5,2
9654.0,297.0,80.0,139.0,139.0,139.0,363.1425,299.6769,268.3654,107.5883,95.3415,139.0,139.0,0.0,0.0,0.1761,0.2996,0.027,8,6
2689.0,81.0,199.0,259.0,259.0,139.0,158.2024,343.2739,186.1881,2.6926,52.1464,180.0,90.0,0.0,180.0,0.9595,0.345,0.0192,4,4
777.0,23.0,99.0,99.0,99.0,219.0,76.4232,179.3551,73.2462,21.5523,4.9244,99.0,99.0,0.0,0.0,0.1026,0.1396,0.0153,6,3
9512.0,293.0,119.0,139.0,278.0,298.0,314.5894,71.7252,381.084,70.3438,61.565,99.0,99.0,854.0,2860.0,0.0921,0.2401,0.0069,2,3
10164.0,310.0,99.0,139.0,338.0,99.0,148.6178,374.7212,51.0392,100.3195,149.3067,338.0,169.0,0.0,0.0,0.3097,0.4172,0.0435,2,7
8472.0,267.0,179.0,179.0,179.0,179.0,168.8379,137.5082,175.1913,23.585,40.9207,179.0,179.0,0.0,0.0,0.2162,0.2242,0.0356,4,1
3953.0,127.0,278.0,139.0,139.0,219.0,240.1755,75.6108,261.895,51.6624,61.711,139.0,139.0,80.0,0.0,0.2141,0.4466,0.0184,8,2
3083.0,93.0,179.0,159.0,159.0,379.0,224.5089,113.1106,222.036,6.7082,20.1804,239.0,239.0,379.0,478.0,0.1941,2.9916,0.0181,6,2
2899.0,88.0,179.0,458.0,857.0,60.0,303.5927,97.0696,176.1193,125.6344,214.2154,857.0,428.5,0.0,0.0,0.8252,0.3257,0.1332,3,5
680.0,22.0,179.0,298.0,298.0,199.0,233.2349,541.0501,232.9571,29.0043,38.5032,298.0,298.0,99.0,1113.0,0.0581,0.1466,0.0179,1,5
9213.0,288.0,119.0,80.0,80.0,99.0,108.4078,106.6501,154.9355,49.5707,55.1453,80.0,80.0,0.0,80.0,0.2302,0.2407,0.0115,9,1
5039.0,153.0,219.0,179.0,179.0,179.0,117.3084,135.1758,80.4114,37.855,36.0555,179.0,179.0,0.0,0.0,0.3621,0.5746,0.0149,9,5
7388.0,226.0,119.0,139.0,139.0,179.0,157.9193,618.8184,134.3726,51.5388,32.1753,139.0,139.0,318.0,0.0,-0.0762,-0.0562,0.017,4,7
3531.0,109.0,100.0,119.0,119.0,398.0,294.5505,243.5262,282.8569,11.0114,10.9659,119.0,119.0,0.0,0.0,0.5365,0.105,0.0298,5,6
5427.0,163.0,179.0,139.0,139.0,80.0,104.2029,196.8712,18.9737,92.2198,89.3588,139.0,139.0,0.0,0.0,0.1467,0.6357,0.0151,7,2
6169.0,182.0,219.0,179.0,338.0,298.0,100.8179,294.5819,44.2832,59.7746,125.4611,338.0,169.0,298.0,0.0,0.0736,0.0231,0.0419,1,4
7319.0,224.0,318.0,259.0,259.0,139.0,150.49,483.5838,214.2825,70.7549,69.0959,219.0,219.0,0.0,219.0,0.0713,0.4978,0.0326,8,1
4478.0,138.0,258.0,239.0,239.0,278.0,72.8011,258.774,109.9864,71.7948,86.7006,239.0,239.0,0.0,0.0,0.2712,0.2712,0.0296,1,1
13.0,1.0,298.0,179.0,179.0,318.0,84.7127,196.3288,99.0051,75.4801,81.0015,179.0,179.0,0.0,0.0,0.1965,0.34,0.0234,3,1
8564.0,271.0,179.0,139.0,139.0,159.0,73.0616,75.0417,92.9139,48.9311,50.0849,139.0,139.0,0.0,0.0,0.3122,0.3302,0.0246,7,1
3629.0,112.0,139.0,100.0,100.0,179.0,324.0062,402.4665,230.6708,95.1236,106.4202,100.0,100.0,0.0,0.0,-0.0595,0.614,0.0309,7,3
5453.0,164.0,417.0,119.0,119.0,179.0,344.0124,173.598,367.9674,45.853,46.5672,119.0,119.0,0.0,0.0,0.1622,0.1457,0.0101,4,2
9109.0,286.0,437.0,179.0,179.0,100.0,550.6399,191.5529,631.4697,80.0062,74.1367,179.0,179.0,0.0,636.0,0.1087,0.0837,0.0198,4,1
5217.0,157.0,80.0,99.0,99.0,80.0,184.4587,174.1558,167.3559,65.4866,36.2112,99.0,99.0,0.0,0.0,0.3188,0.2313,0.0102,8,7
9857.0,304.0,139.0,99.0,99.0,239.0,181.6762,431.1812,175.2627,19.906,18.1177,99.0,99.0,338.0,0.0,0.122,0.1815,0.008,3,5
6149.0,181.0,378.0,219.0,219.0,179.0,239.2749,172.8381,306.0408,58.5854,51.8652,219.0,219.0,0.0,0.0,0.0081,0.1211,0.0257,6,1
4240.0,134.0,179.0,139.0,139.0,179.0,283.4806,208.1952,122.5887,151.0033,146.113,139.0,139.0,0.0,975.0,0.0435,0.0295,0.0072,6,2
2940.0,90.0,0.0,498.0,498.0,219.0,0.0,105.0762,0.0,103.1855,71.6415,498.0,498.0,0.0,0.0,-0.4403,0.5647,0.1033,1,1
8368.0,262.0,199.0,80.0,80.0,139.0,51.6188,287.6891,26.9258,33.9006,28.8531,80.0,80.0,0.0,0.0,0.3012,0.5452,0.0341,1,4
4052.0,130.0,199.0,258.0,258.0,219.0,696.7944,417.0432,838.1849,140.788,132.8345,258.0,258.0,0.0,0.0,0.3241,0.0136,0.0238,9,1
2463.0,77.0,120.0,20.0,20.0,139.0,1406.9333,1118.9992,561.4,1080.4764,1081.5611,20.0,20.0,0.0,0.0,-1.226,0.447,0.0018,7,2
6389.0,189.0,139.0,80.0,379.0,80.0,411.5368,164.6003,437.7785,29.9666,116.5097,379.0,126.3333,0.0,0.0,0.075,0.1765,0.0686,2,1
8942.0,282.0,0.0,139.0,139.0,179.0,0.0,302.7974,0.0,28.8487,28.5351,139.0,139.0,0.0,0.0,0.0557,0.1757,0.02,1,2
8690.0,276.0,159.0,100.0,100.0,179.0,261.1915,334.6211,214.1495,57.4543,63.0079,100.0,100.0,0.0,0.0,0.0918,0.1533,0.0175,1,4
2169.0,70.0,20.0,279.0,279.0,120.0,393.749,72.7496,309.8596,91.5492,84.8322,279.0,279.0,0.0,279.0,0.2899,0.3729,0.0226,3,5
7599.0,234.0,238.0,219.0,358.0,199.0,154.5291,146.96,131.0,26.7255,36.6742,358.0,179.0,0.0,0.0,0.4056,0.2236,0.1029,2,3
7900.0,244.0,159.0,80.0,80.0,239.0,114.0537,325.9149,91.5915,26.4622,27.3907,80.0,80.0,0.0,0.0,0.3218,0.3273,0.0359,2,4
6998.0,212.0,99.0,119.0,119.0,179.0,109.6141,190.2978,63.9766,55.9151,64.531,119.0,119.0,0.0,119.0,-0.0127,0.2253,0.0172,5,3
10723.0,329.0,139.0,238.0,238.0,139.0,129.3957,304.0695,273.3093,191.9753,179.5007,238.0,238.0,0.0,0.0,0.177,0.3065,0.0419,7,1
5445.0,164.0,199.0,139.0,139.0,139.0,719.9905,79.0,785.9421,71.2215,59.6343,139.0,139.0,139.0,0.0,0.0057,0.1787,0.0118,2,2
10119.0,309.0,199.0,259.0,398.0,159.0,91.0179,185.7344,157.8005,69.6419,151.1837,398.0,199.0,0.0,0.0,0.0482,0.1632,0.0472,2,1
4342.0,135.0,258.0,298.0,298.0,139.0,243.837,339.4971,194.4351,52.1536,58.1055,298.0,298.0,139.0,596.0,0.089,0.153,0.0184,2,4
3763.0,120.0,0.0,99.0,99.0,80.0,0.0,317.6212,0.0,89.1403,100.5012,99.0,99.0,0.0,0.0,0.2028,0.4858,0.0311,5,1
8019.0,249.0,219.0,139.0,139.0,139.0,93.6336,120.6172,69.3542,39.0512,34.0037,139.0,139.0,0.0,0.0,0.2813,0.1643,0.025,7,1
2334.0,74.0,20.0,379.0,379.0,199.0,110.3653,69.7173,218.4353,112.9889,94.8855,379.0,379.0,0.0,379.0,0.5577,0.1557,0.0321,2,1
1044.0,31.0,278.0,119.0,119.0,99.0,155.7153,142.486,229.5387,76.0428,77.0146,159.0,159.0,0.0,0.0,0.1359,0.2389,0.0136,7,1
9753.0,301.0,139.0,99.0,99.0,99.0,350.6426,215.2539,251.575,97.9617,96.1041,99.0,99.0,0.0,0.0,0.085,0.115,0.0114,1,7
4573.0,142.0,139.0,259.0,259.0,219.0,182.3417,218.7521,227.2708,61.792,64.8787,259.0,259.0,0.0,0.0,-0.0998,0.0552,0.0186,6,1
6947.0,210.0,99.0,80.0,80.0,139.0,855.5298,522.6502,931.9426,80.8223,100.9715,99.0,99.0,0.0,179.0,0.1058,0.2873,0.0265,5,1
9272.0,289.0,159.0,99.0,99.0,298.0,265.4628,281.1485,196.5731,72.5017,78.1313,99.0,99.0,358.0,1270.0,0.1642,0.1792,0.0048,2,3
6830.0,204.0,139.0,139.0,139.0,99.0,110.7079,363.0158,111.7721,39.016,40.6971,139.0,139.0,0.0,139.0,0.1619,0.4074,0.0288,3,4
2745.0,83.0,359.0,259.0,259.0,199.0,249.6808,137.5009,332.9399,83.4416,52.0601,379.0,379.0,0.0,379.0,1.3035,0.9525,0.0379,10,1
10663.0,328.0,119.0,99.0,99.0,99.0,226.3454,110.911,178.2274,56.8001,48.0677,99.0,99.0,0.0,0.0,0.1097,0.1377,0.0098,4,6
4304.0,135.0,179.0,179.0,179.0,219.0,118.6054,103.5978,44.1022,72.0069,82.2192,179.0,179.0,0.0,0.0,0.208,0.231,0.0111,10,3
4894.0,149.0,119.0,99.0,99.0,219.0,129.1172,62.1168,181.7471,83.4641,68.6531,139.0,139.0,0.0,139.0,0.2891,0.2911,0.0158,7,1
9332.0,289.0,80.0,179.0,179.0,99.0,203.1711,389.1484,288.5013,78.3661,58.3545,219.0,219.0,695.0,1474.0,0.2587,0.3212,0.0106,2,5
5793.0,171.0,99.0,139.0,278.0,179.0,242.8482,206.8139,135.724,103.9423,57.5087,278.0,139.0,0.0,0.0,0.132,0.1165,0.028,7,5
6304.0,185.0,139.0,139.0,139.0,119.0,577.1449,88.7426,655.5151,76.6551,78.578,80.0,80.0,219.0,0.0,0.1625,0.1335,0.0118,3,1
4869.0,149.0,239.0,139.0,139.0,119.0,113.5011,226.9736,52.6308,72.6722,71.3863,239.0,239.0,795.0,1690.0,-0.0854,0.1916,0.0271,2,3
9486.0,293.0,139.0,99.0,99.0,80.0,143.3954,494.3099,112.1116,35.3553,36.6674,99.0,99.0,9816.0,297.0,0.0646,0.1446,0.0069,7,6
6984.0,212.0,80.0,119.0,119.0,80.0,121.6553,121.0372,60.8769,71.5891,93.8416,358.0,179.0,0.0,358.0,0.4368,0.4718,0.0519,1,6
9742.0,300.0,179.0,139.0,139.0,99.0,118.5169,148.5673,55.0,66.1532,66.3363,139.0,139.0,99.0,0.0,0.0885,0.351,0.0434,4,2
7453.0,227.0,99.0,199.0,199.0,99.0,100.5547,142.5219,86.8159,15.8114,17.0294,199.0,199.0,0.0,0.0,0.0867,0.1602,0.019,3,3
6462.0,191.0,80.0,179.0,179.0,239.0,192.2531,613.2889,134.3726,59.7537,42.3615,179.0,179.0,0.0,0.0,0.1479,0.0939,0.0383,3,5
4133.0,133.0,0.0,179.0,179.0,338.0,0.0,753.9504,0.0,53.0377,36.0139,179.0,179.0,0.0,0.0,0.017,0.131,0.0128,5,6
666.0,21.0,99.0,159.0,159.0,100.0,259.525,131.5485,411.7596,153.1837,156.5288,159.0,159.0,0.0,159.0,0.1706,0.4941,0.0147,8,1
5394.0,163.0,0.0,139.0,139.0,219.0,0.0,394.3796,0.0,26.4008,47.7205,139.0,139.0,0.0,0.0,0.0087,0.1392,0.0151,5,3
7608.0,234.0,99.0,139.0,139.0,139.0,50.5693,88.319,118.9285,72.4655,85.6767,139.0,139.0,0.0,0.0,0.2011,0.1871,0.04,6,1
6077.0,179.0,99.0,159.0,159.0,139.0,255.5905,315.6759,289.4564,42.4264,38.2753,159.0,159.0,0.0,0.0,0.3271,0.2081,0.017,10,1
5585.0,166.0,179.0,80.0,80.0,139.0,420.9825,394.5155,484.4337,72.8097,54.1503,80.0,80.0,0.0,0.0,0.269,0.162,0.006,9,5
3361.0,102.0,99.0,99.0,99.0,99.0,134.0121,199.6509,105.0428,49.7695,37.9012,99.0,99.0,0.0,0.0,-0.0665,0.237,0.0177,9,3
2124.0,67.0,179.0,160.0,160.0,179.0,217.3045,209.457,191.6377,38.0296,39.1216,160.0,160.0,0.0,0.0,1.6574,2.9684,0.0632,1,5
3424.0,104.0,278.0,179.0,398.0,238.0,731.5234,0.0,704.1733,59.5021,49.2443,100.0,100.0,0.0,796.0,0.4803,0.4803,0.0221,2,2
9668.0,298.0,80.0,179.0,179.0,100.0,327.5462,648.0031,195.4329,133.3389,126.5158,179.0,179.0,0.0,0.0,0.1061,0.2531,0.0265,1,6
2923.0,89.0,179.0,239.0,239.0,259.0,283.1855,210.9431,351.6888,84.6301,131.7014,239.0,239.0,0.0,0.0,0.1892,0.7562,0.0363,5,1
5563.0,166.0,199.0,179.0,338.0,238.0,119.4508,273.6585,110.0,30.4015,64.5,338.0,169.0,0.0,0.0,0.052,0.069,0.0253,4,4
7291.0,224.0,139.0,179.0,179.0,139.0,264.4844,158.749,181.6645,98.2064,107.2031,179.0,179.0,0.0,0.0,0.1753,0.1138,0.0266,1,3
7590.0,233.0,139.0,179.0,179.0,139.0,180.1402,322.0749,315.4838,124.5883,109.9318,179.0,179.0,0.0,0.0,0.3232,0.6557,0.0682,7,1
5922.0,176.0,199.0,199.0,199.0,139.0,330.9082,625.0588,254.0079,80.1655,77.5016,199.0,199.0,0.0,0.0,0.0591,0.0751,0.0259,3,8
1478.0,44.0,139.0,139.0,139.0,139.0,132.1855,103.4517,61.2944,73.1095,71.5,139.0,139.0,0.0,556.0,0.1681,0.2366,0.0093,4,2
8922.0,281.0,179.0,99.0,99.0,99.0,667.9558,212.0312,806.9919,136.5586,124.3262,99.0,99.0,0.0,0.0,-0.0003,0.1837,0.0118,6,1
10497.0,321.0,0.0,99.0,99.0,258.0,197.6392,321.753,125.6742,71.332,75.8502,80.0,80.0,80.0,179.0,0.1837,0.3082,0.008,4,4
7733.0,239.0,139.0,159.0,159.0,219.0,64.0956,166.5608,100.4639,48.5026,65.2553,159.0,159.0,0.0,399.0,0.2201,0.2556,0.0227,2,3
9806.0,302.0,139.0,159.0,258.0,179.0,160.1811,317.0319,271.448,120.1041,67.9724,258.0,129.0,0.0,0.0,0.122,0.258,0.0521,5,1
10316.0,315.0,99.0,219.0,219.0,119.0,136.5586,83.9598,51.3517,83.0015,80.9475,219.0,219.0,0.0,0.0,0.2533,0.2023,0.0292,2,3
9253.0,289.0,99.0,80.0,80.0,99.0,152.2662,303.4555,145.0414,20.3593,8.2462,80.0,80.0,2265.0,1352.0,0.0847,0.2227,0.0039,1,4
4099.0,132.0,119.0,179.0,179.0,179.0,158.9166,196.5204,77.4661,87.5,89.1137,179.0,179.0,0.0,0.0,0.131,0.1665,0.0212,2,2
5174.0,157.0,258.0,199.0,199.0,179.0,155.7899,130.5613,84.22,90.5994,91.5874,199.0,199.0,1411.0,0.0,0.1553,0.1903,0.0205,2,2
2843.0,86.0,339.0,159.0,159.0,179.0,71.2969,534.6833,98.2344,58.5,68.1652,159.0,159.0,0.0,0.0,-0.0278,1.1002,0.0181,8,1
1667.0,52.0,119.0,139.0,139.0,219.0,22.9401,224.1082,74.027,61.5833,73.5136,139.0,139.0,0.0,139.0,0.1171,0.1371,0.0122,3,2
1914.0,60.0,80.0,99.0,99.0,99.0,106.4918,154.7942,133.0038,39.3859,44.4072,99.0,99.0,0.0,0.0,0.2034,0.2724,0.0479,7,3
7447.0,227.0,159.0,159.0,159.0,159.0,111.2845,105.5462,151.4893,143.2655,141.5495,159.0,159.0,0.0,0.0,0.0162,0.1602,0.0152,6,2
6967.0,211.0,119.0,80.0,80.0,139.0,101.5012,168.5067,115.8318,41.839,40.9664,80.0,80.0,0.0,0.0,0.0823,0.0823,0.0411,6,1
2276.0,73.0,120.0,299.0,299.0,359.0,55.3828,103.0594,114.2322,69.3109,90.7979,299.0,299.0,0.0,299.0,1.3597,2.1322,0.0185,2,3
183.0,5.0,99.0,259.0,259.0,258.0,423.5024,382.5735,410.5423,7.1589,13.4629,298.0,298.0,0.0,715.0,0.0265,0.149,0.0266,2,2
8673.0,275.0,80.0,100.0,100.0,139.0,192.8581,329.0547,184.5644,2.5495,5.0,100.0,100.0,0.0,0.0,0.1568,0.0748,0.0135,8,4
949.0,29.0,80.0,80.0,80.0,179.0,143.0638,99.363,125.3555,24.6221,12.0416,80.0,80.0,0.0,0.0,0.1764,0.2059,0.0274,9,2
8050.0,250.0,139.0,99.0,99.0,358.0,332.0636,527.2732,257.3286,79.6634,68.1487,99.0,99.0,0.0,0.0,0.0068,0.3408,0.0174,5,5
7131.0,217.0,99.0,139.0,139.0,179.0,101.6366,106.0189,60.8769,61.9536,65.0173,139.0,139.0,0.0,0.0,0.1456,0.2196,0.0362,7,4
10855.0,334.0,298.0,219.0,219.0,179.0,1236.1789,174.8156,13.6015,70.6417,76.6322,219.0,219.0,0.0,0.0,0.278,0.6975,0.0362,9,2
6848.0,206.0,0.0,80.0,80.0,80.0,0.0,359.4165,0.0,143.0044,138.1892,80.0,80.0,179.0,0.0,-0.0706,0.1279,0.0347,4,4
1320.0,42.0,239.0,139.0,139.0,179.0,162.4815,198.1338,173.6663,98.9255,100.4801,139.0,139.0,1034.0,478.0,0.0657,0.1102,0.0148,1,1
4389.0,136.0,159.0,159.0,159.0,199.0,89.5237,120.7653,111.3059,27.2259,37.1012,338.0,338.0,1491.0,676.0,0.4627,0.3742,0.0126,7,1
1053.0,31.0,278.0,298.0,298.0,179.0,166.2897,95.9231,183.4394,84.4808,60.7988,477.0,477.0,3619.0,477.0,0.1099,0.4949,0.0409,4,1
