,scaled_input_f5,scaled_input_f6,scaled_input_f7,scaled_input_f8,scaled_input_f9,scaled_input_f13,scaled_input_f14,scaled_input_f15,scaled_input_f16,scaled_input_f17,scaled_input_f18,scaled_input_f19,scaled_input_f20,scaled_input_f21,scaled_input_f22,scaled_input_f23,scaled_input_f24,scaled_input_f25,scaled_input_f26,scaled_input_f27,scaled_input_f28,scaled_input_f29,scaled_input_f30,scaled_input_f31,scaled_input_f32,scaled_input_f33,scaled_input_target,origin_input_f5,origin_input_f6,origin_input_f7,origin_input_f8,origin_input_f9,origin_input_f13,origin_input_f14,origin_input_f15,origin_input_f16,origin_input_f17,origin_input_f18,origin_input_f19,origin_input_f20,origin_input_f21,origin_input_f22,origin_input_f23,origin_input_f24,origin_input_f25,origin_input_f26,origin_input_f27,origin_input_f28,origin_input_f29,origin_input_f30,origin_input_f31,origin_input_f32,origin_input_f33,origin_input_target,scaled_cf_f5,scaled_cf_f6,scaled_cf_f7,scaled_cf_f8,scaled_cf_f9,scaled_cf_f13,scaled_cf_f14,scaled_cf_f15,scaled_cf_f16,scaled_cf_f17,scaled_cf_f18,scaled_cf_f19,scaled_cf_f20,scaled_cf_f21,scaled_cf_f22,scaled_cf_f23,scaled_cf_f24,scaled_cf_f25,scaled_cf_f26,scaled_cf_f27,scaled_cf_f28,scaled_cf_f29,scaled_cf_f30,scaled_cf_f31,scaled_cf_f32,scaled_cf_f33,scaled_cf_target,origin_cf_f5,origin_cf_f6,origin_cf_f7,origin_cf_f8,origin_cf_f9,origin_cf_f13,origin_cf_f14,origin_cf_f15,origin_cf_f16,origin_cf_f17,origin_cf_f18,origin_cf_f19,origin_cf_f20,origin_cf_f21,origin_cf_f22,origin_cf_f23,origin_cf_f24,origin_cf_f25,origin_cf_f26,origin_cf_f27,origin_cf_f28,origin_cf_f29,origin_cf_f30,origin_cf_f31,origin_cf_f32,origin_cf_f33,origin_cf_target,running_time,Found,ground_truth,prediction
0,0.28342246,0.520325203,0,0.093023256,0.833333333,0,0,0,0,0,0.224,0.423423423,0.505494505,0,0,0,0,0,0,0,0,0,0,0,0.820512821,0.230769231,0,66,141,76,83,159,0,0,0,0,0,28,47,46,0,0,0,0,0,0,0,0,0,0,0,32,9,0,0.28342246,0.520325203,0,0.093023256,0.833333333,0,0,0.2,0,0,0.224,0.423423423,0.505494505,0,0,0,0,0,0,0,0,0,0,0,0.820512821,0.230769231,Y,66,141,76,83,159,0,0,30,0,0,28,47,46,0,0,0,0,0,0,0,0,0,0,0,32,9,Y,0.019239902,Y,0,N
0,0.28342246,0.520325203,0,0.093023256,0.833333333,0,0,0,0,0,0.224,0.423423423,0.505494505,0,0,0,0,0,0,0,0,0,0,0,0.820512821,0.230769231,0,66,141,76,83,159,0,0,0,0,0,28,47,46,0,0,0,0,0,0,0,0,0,0,0,32,9,0,0.28342246,0.520325203,0,0.093023256,0.833333333,0,0,0.1,0,0,0.224,0.9,0.505494505,0,0,0,0,0,0,0,0,0,0.2,0,0.820512821,0.230769231,Y,66,141,76,83,159,0,0,15,0,0,28,99.9,46,0,0,0,0,0,0,0,0,0,8.6,0,32,9,Y,0.018490076,Y,0,N
0,0.28342246,0.520325203,0,0.093023256,0.833333333,0,0,0,0,0,0.224,0.423423423,0.505494505,0,0,0,0,0,0,0,0,0,0,0,0.820512821,0.230769231,0,66,141,76,83,159,0,0,0,0,0,28,47,46,0,0,0,0,0,0,0,0,0,0,0,32,9,0,0.28342246,0.520325203,0,0.093023256,0.833333333,0,0,0.1,0,0,0.224,0.423423423,0.505494505,0,0,0,0,0,0,0,0,0,0.7,0.2,0.820512821,0.230769231,Y,66,141,76,83,159,0,0,15,0,0,28,47,46,0,0,0,0,0,0,0,0,0,30.1,8.4,32,9,Y,0.018455744,Y,0,N
0,0.28342246,0.520325203,0,0.093023256,0.833333333,0,0,0,0,0,0.224,0.423423423,0.505494505,0,0,0,0,0,0,0,0,0,0,0,0.820512821,0.230769231,0,66,141,76,83,159,0,0,0,0,0,28,47,46,0,0,0,0,0,0,0,0,0,0,0,32,9,0,0.4609496,0.520325203,0,0.093023256,0.833333333,0.7,0,0,0,0,0.224,0.423423423,0.505494505,0,0,0,0,0.1,0,0,0,0.5,0,0,0.820512821,0.230769231,Y,99.1975752,141,76,83,159,79.1,0,0,0,0,28,47,46,0,0,0,0,7.2,0,0,0,33.5,0,0,32,9,Y,0.019350052,Y,0,N
0,0.28342246,0.520325203,0,0.093023256,0.833333333,0,0,0,0,0,0.224,0.423423423,0.505494505,0,0,0,0,0,0,0,0,0,0,0,0.820512821,0.230769231,0,66,141,76,83,159,0,0,0,0,0,28,47,46,0,0,0,0,0,0,0,0,0,0,0,32,9,0,0.28342246,0.520325203,0,0.093023256,0.833333333,0,0,0.2,0,0,0.224,0.423423423,0.505494505,0,0,0,0,0,0,0,0,0,0,0,0.820512821,0.230769231,Y,66,141,76,83,159,0,0,30,0,0,28,47,46,0,0,0,0,0,0,0,0,0,0,0,32,9,Y,0.018857002,Y,0,N
0,0.486631016,0.43902439,0,0,0,0.407079646,0,0,0,0.086614173,0.4,0,0.076923077,0.327433628,0,0,0,0,0,0,0,0,0,0,0,0,0,104,131,76,71,94,46,0,0,0,11,50,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4592677,0.2,0.8,0,0,0.407079646,0,0.1,1.1,0.086614173,0.4,0,0.076923077,0.327433628,0.6,0,0,0,0,0,0,0.8,0,0.8,0,0,Y,98.8830599,101.6,175.2,71,94,46,0,15,139.7,11,50,0,7,37,78.6,0,0,0,0,0,0,53.6,0,33.6,0,0,Y,0.022225857,Y,0,N
0,0.486631016,0.43902439,0,0,0,0.407079646,0,0,0,0.086614173,0.4,0,0.076923077,0.327433628,0,0,0,0,0,0,0,0,0,0,0,0,0,104,131,76,71,94,46,0,0,0,11,50,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1755707,0.1,0,0,0.6,0.2,1,0,0,0.6,1,0,0.076923077,0.7,0,0,0,0.9,0.8,0.1,0,0,0.2,0.2,0,0,Y,45.8317209,89.3,76,71,140.8,22.6,128,0,0,76.2,125,0,7,79.1,0,0,0,64.8,86.4,6.6,0,0,8.6,8.4,0,0,Y,0.031111956,Y,0,N
0,0.486631016,0.43902439,0,0,0,0.407079646,0,0,0,0.086614173,0.4,0,0.076923077,0.327433628,0,0,0,0,0,0,0,0,0,0,0,0,0,104,131,76,71,94,46,0,0,0,11,50,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2531256,0.43902439,0,0,0,0.407079646,0,0.5,0,0.086614173,0.4,0,0.076923077,0.327433628,0,0,0,0,0,0,0,0,0,0,0,0,Y,60.3344872,131,76,71,94,46,0,75,0,11,50,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,Y,0.017889977,Y,0,N
0,0.486631016,0.43902439,0,0,0,0.407079646,0,0,0,0.086614173,0.4,0,0.076923077,0.327433628,0,0,0,0,0,0,0,0,0,0,0,0,0,104,131,76,71,94,46,0,0,0,11,50,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1555848,0.2,0,0,0,0.407079646,0,0,0,0.086614173,0.4,0,0.076923077,0.327433628,0,0,0,0,0,0,0,0,0,0,0,0,Y,42.0943576,101.6,76,71,94,46,0,0,0,11,50,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,Y,0.01700592,Y,0,N
0,0.486631016,0.43902439,0,0,0,0.407079646,0,0,0,0.086614173,0.4,0,0.076923077,0.327433628,0,0,0,0,0,0,0,0,0,0,0,0,0,104,131,76,71,94,46,0,0,0,11,50,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1555848,0.2,0,0,0,0.407079646,0,0,0,0.086614173,0.4,0,0.076923077,0.327433628,0,0,0,0,0,0,0,0,0,0,0,0,Y,42.0943576,101.6,76,71,94,46,0,0,0,11,50,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,Y,0.01700592,Y,0,N
0,0.026737968,0.268292683,0.306451613,0,0,0,0.0234375,0,0,0,0,0.018018018,0.076923077,0,0,0.519230769,0.071428571,0,0,0,0,0,0,0,0,0,0,18,110,114,71,94,0,3,0,0,0,0,2,7,0,0,54,4,0,0,0,0,0,0,0,0,0,0,0.026737968,0.268292683,0.306451613,0,0,0,0.0234375,0,0.9,0,0,0.018018018,0.076923077,0,1.1,0.519230769,0.071428571,0,0,0,0,0,0,0,0,0,Y,18,110,114,71,94,0,3,0,114.3,0,0,2,7,0,144.1,54,4,0,0,0,0,0,0,0,0,0,Y,0.017725945,Y,0,N
0,0.026737968,0.268292683,0.306451613,0,0,0,0.0234375,0,0,0,0,0.018018018,0.076923077,0,0,0.519230769,0.071428571,0,0,0,0,0,0,0,0,0,0,18,110,114,71,94,0,3,0,0,0,0,2,7,0,0,54,4,0,0,0,0,0,0,0,0,0,0,0.026737968,0.268292683,0.306451613,0,0,0,0.0234375,0,0.5,0,0,0.018018018,0.076923077,0,0,0.519230769,0.071428571,0,0,0,0,0,0,0,0,0,Y,18,110,114,71,94,0,3,0,63.5,0,0,2,7,0,0,54,4,0,0,0,0,0,0,0,0,0,Y,0.018049002,Y,0,N
0,0.026737968,0.268292683,0.306451613,0,0,0,0.0234375,0,0,0,0,0.018018018,0.076923077,0,0,0.519230769,0.071428571,0,0,0,0,0,0,0,0,0,0,18,110,114,71,94,0,3,0,0,0,0,2,7,0,0,54,4,0,0,0,0,0,0,0,0,0,0,0.026737968,0.268292683,0.306451613,0,0,0,0.0234375,0,1,0,0,0.018018018,0.076923077,0,0,0.519230769,0.071428571,0,0,0,0,0,0,0,0,0.6,Y,18,110,114,71,94,0,3,0,127,0,0,2,7,0,0,54,4,0,0,0,0,0,0,0,0,23.4,Y,0.018131971,Y,0,N
0,0.026737968,0.268292683,0.306451613,0,0,0,0.0234375,0,0,0,0,0.018018018,0.076923077,0,0,0.519230769,0.071428571,0,0,0,0,0,0,0,0,0,0,18,110,114,71,94,0,3,0,0,0,0,2,7,0,0,54,4,0,0,0,0,0,0,0,0,0,0,0.026737968,0.268292683,0.306451613,0,0,0,0.0234375,0,0.6,0,0,0.018018018,0.076923077,0,0,0.519230769,0.071428571,0,0,0,0,0,0,0.1,0,0,Y,18,110,114,71,94,0,3,0,76.2,0,0,2,7,0,0,54,4,0,0,0,0,0,0,4.2,0,0,Y,0.017895937,Y,0,N
0,0.026737968,0.268292683,0.306451613,0,0,0,0.0234375,0,0,0,0,0.018018018,0.076923077,0,0,0.519230769,0.071428571,0,0,0,0,0,0,0,0,0,0,18,110,114,71,94,0,3,0,0,0,0,2,7,0,0,54,4,0,0,0,0,0,0,0,0,0,0,0.026737968,0.268292683,0.306451613,0,0,0,0.0234375,0,1,0,0,0.018018018,0.076923077,0,0,0.519230769,0.071428571,0,0,0,1,0,0,0,0,0,Y,18,110,114,71,94,0,3,0,127,0,0,2,7,0,0,54,4,0,0,0,74,0,0,0,0,0,Y,0.018164158,Y,0,N
0,0.374331551,0,0,0,0,0,0.046875,0.38,0.086614173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,77,76,71,94,0,6,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.374331551,0.8,1,0,0,0,0.046875,0.38,0.086614173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,83,175.4,200,71,94,0,6,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0.018513918,Y,1,Y
0,0.374331551,0,0,0,0,0,0.046875,0.38,0.086614173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,77,76,71,94,0,6,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.374331551,0,0,0,0,0,0.046875,0.38,0.086614173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,N,83,77,76,71,94,0,6,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,N,0.01857686,Y,1,Y
0,0.374331551,0,0,0,0,0,0.046875,0.38,0.086614173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,77,76,71,94,0,6,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.374331551,0,0,0,0,0,0.046875,0.38,0.086614173,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1,0,0,N,83,77,76,71,94,0,6,57,11,0,0,0,0,0,0,0,0,0,0,0,22.2,0,0,42,0,0,N,0.018589973,Y,1,Y
0,0.374331551,0,0,0,0,0,0.046875,0.38,0.086614173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,77,76,71,94,0,6,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.374331551,0,0,0,0,0,0.7,0.38,0.086614173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,N,83,77,76,71,94,0,89.6,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,0,N,0.018503904,Y,1,Y
0,0.374331551,0,0,0,0,0,0.046875,0.38,0.086614173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,77,76,71,94,0,6,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.374331551,0,0,0,0,0,0.046875,0.38,0.086614173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,N,83,77,76,71,94,0,6,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,0,0,N,0.019042015,Y,1,Y
0,0.235294118,0,0,0.007751938,0.025641026,0,0.21875,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.025641026,0,1,57,77,76,72,96,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.4576971,0,0,0.007751938,0.025641026,0,0.21875,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.023809524,0.025641026,0,N,98.5893577,77,76,72,96,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6,0,1,1,0,N,0.018437862,Y,1,Y
0,0.235294118,0,0,0.007751938,0.025641026,0,0.21875,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.025641026,0,1,57,77,76,72,96,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.235294118,0,0,0.7,0.025641026,0,0.21875,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0.023809524,0.025641026,0,N,57,77,76,161.3,96,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,73.7,0,1,1,0,N,0.018576145,Y,1,Y
0,0.235294118,0,0,0.007751938,0.025641026,0,0.21875,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.025641026,0,1,57,77,76,72,96,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.235294118,0,0.1,0.007751938,0.5,0,0.21875,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.025641026,0,N,57,77,88.4,72,133,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,N,0.018495083,Y,1,Y
0,0.235294118,0,0,0.007751938,0.025641026,0,0.21875,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.025641026,0,1,57,77,76,72,96,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.235294118,0,0,0.007751938,0.025641026,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025641026,0,N,57,77,76,72,96,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,1,0,N,0.018617868,Y,1,Y
0,0.235294118,0,0,0.007751938,0.025641026,0,0.21875,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.025641026,0,1,57,77,76,72,96,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.235294118,0,0,0.007751938,0.025641026,0,0.21875,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.025641026,0,N,57,77,76,72,96,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,1,0,N,0.018137932,Y,1,Y
0,0.229946524,0,0,0.062015504,0.256410256,0,0,0,0.141732283,0.220472441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.256410256,0,0,56,77,76,79,114,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0.229946524,0,0,0.062015504,0.256410256,0,1,0,0.141732283,0.220472441,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.142857143,0.256410256,0,Y,56,77,76,79,114,0,128,0,18,28,0,0,0,0,0,0,0,0,0,6.6,0,0,0,6,10,0,Y,0.017920017,Y,0,N
0,0.229946524,0,0,0.062015504,0.256410256,0,0,0,0.141732283,0.220472441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.256410256,0,0,56,77,76,79,114,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0.229946524,0,0,0.062015504,0.256410256,0,0,0,0.141732283,0.220472441,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0.3,0.256410256,0,Y,56,77,76,79,114,0,0,0,18,28,0,0,0,0,0,0,0,0,0,72.6,0,0,0,12.6,10,0,Y,0.017759085,Y,0,N
0,0.229946524,0,0,0.062015504,0.256410256,0,0,0,0.141732283,0.220472441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.256410256,0,0,56,77,76,79,114,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0.229946524,0,0,0.062015504,0.256410256,0,0,0,0.141732283,0.220472441,0,0,0,1,0,0,0,0,0,0.2,0,0,0,0.142857143,0.256410256,0,Y,56,77,76,79,114,0,0,0,18,28,0,0,0,113,0,0,0,0,0,13.2,0,0,0,6,10,0,Y,0.017887115,Y,0,N
0,0.229946524,0,0,0.062015504,0.256410256,0,0,0,0.141732283,0.220472441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.256410256,0,0,56,77,76,79,114,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0.229946524,0,0,0.062015504,0.256410256,0,0,0,0.141732283,0.220472441,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.142857143,0.256410256,0,Y,56,77,76,79,114,0,0,0,18,28,0,0,0,0,0,0,0,0,0,6.6,0,0,0,6,10,0,Y,0.018553019,Y,0,N
0,0.229946524,0,0,0.062015504,0.256410256,0,0,0,0.141732283,0.220472441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.256410256,0,0,56,77,76,79,114,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0.229946524,0,0,0.062015504,0,0,0,0,0.141732283,0.220472441,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0.142857143,0.256410256,0,Y,56,77,76,79,94,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,81.4,0,0,6,10,0,Y,0.01910615,Y,0,N
0,0.406417112,0,0,0.19379845,0,0,0,0.02,0.062992126,0.559055118,0,0,0,0,0,0,0,0,0,0,0,0.253731343,0.023255814,0,0,0,1,89,77,76,96,94,0,0,3,8,71,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1,0.406417112,0,0,0.19379845,0,0,1,0.02,0.062992126,0.559055118,0,0,0,0,0,0.3,0,0,0,0,0,0.253731343,0.023255814,0,0,0,N,89,77,76,96,94,0,128,3,8,71,0,0,0,0,0,31.2,0,0,0,0,0,17,1,0,0,0,N,0.018843889,Y,1,Y
