,scaled_input_age,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_native-country,origin_input_class,scaled_cf_age,scaled_cf_workclass,scaled_cf_education,scaled_cf_marital-status,scaled_cf_occupation,scaled_cf_relationship,scaled_cf_race,scaled_cf_sex,scaled_cf_capital-gain,scaled_cf_capital-loss,scaled_cf_hours-per-week,scaled_cf_native-country,scaled_cf_class,origin_cf_age,origin_cf_workclass,origin_cf_education,origin_cf_marital-status,origin_cf_occupation,origin_cf_relationship,origin_cf_race,origin_cf_sex,origin_cf_capital-gain,origin_cf_capital-loss,origin_cf_hours-per-week,origin_cf_native-country,origin_cf_class,running_time,Found,ground_truth,prediction
0,0.1643835616438356,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.39795918367346933,Guatemala,0.0,29.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Guatemala,0.0,0.1643835616438356,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.2,0.0,0.39795918367346933,Guatemala,>50K,29.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,19999.800000000003,0.0,40.0,Guatemala,>50K,0.09095406532287598,Y,0,<=50K
0,0.1643835616438356,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.39795918367346933,Guatemala,0.0,29.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Guatemala,0.0,0.1643835616438356,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.6,0.39795918367346933,Guatemala,>50K,29.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,2613.6,40.0,Guatemala,>50K,0.09013009071350098,Y,0,<=50K
0,0.1643835616438356,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.39795918367346933,Guatemala,0.0,29.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Guatemala,0.0,0.1643835616438356,Federal-gov,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.6,0.39795918367346933,Guatemala,>50K,29.0,Federal-gov,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,2613.6,40.0,Guatemala,>50K,0.09067106246948242,Y,0,<=50K
0,0.1643835616438356,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.39795918367346933,Guatemala,0.0,29.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Guatemala,0.0,0.1643835616438356,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.2,0.0,0.39795918367346933,Guatemala,>50K,29.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,19999.800000000003,0.0,40.0,Guatemala,>50K,0.09140801429748535,Y,0,<=50K
0,0.1643835616438356,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.39795918367346933,Guatemala,0.0,29.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Guatemala,0.0,0.1643835616438356,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.1,0.0,0.39795918367346933,El-Salvador,>50K,29.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,9999.900000000001,0.0,40.0,El-Salvador,>50K,0.0909268856048584,Y,0,<=50K
0,0.4931506849315069,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.39795918367346933,United-States,1.0,53.00000000000001,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0,0.4931506849315069,State-gov,9th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.39795918367346933,United-States,<=50K,53.00000000000001,State-gov,9th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.09093594551086426,Y,1,>50K
0,0.4931506849315069,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.39795918367346933,United-States,1.0,53.00000000000001,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0,0.4931506849315069,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.7,0.39795918367346933,United-States,<=50K,53.00000000000001,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,3049.2,40.0,United-States,<=50K,0.09172725677490234,Y,1,>50K
0,0.4931506849315069,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.39795918367346933,United-States,1.0,53.00000000000001,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0,0.4931506849315069,State-gov,Doctorate,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,0.39795918367346933,Canada,<=50K,53.00000000000001,State-gov,Doctorate,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Canada,<=50K,0.09072995185852051,Y,1,>50K
0,0.4931506849315069,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.39795918367346933,United-States,1.0,53.00000000000001,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0,0.4931506849315069,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.7,0.39795918367346933,United-States,<=50K,53.00000000000001,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,3049.2,40.0,United-States,<=50K,0.09101319313049316,Y,1,>50K
0,0.4931506849315069,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.39795918367346933,United-States,1.0,53.00000000000001,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0,0.4931506849315069,State-gov,Doctorate,Never-married,Prof-specialty,Husband,Black,Male,0.0,0.0,0.39795918367346933,United-States,<=50K,53.00000000000001,State-gov,Doctorate,Never-married,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.09079980850219727,Y,1,>50K
0,0.2054794520547945,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.39795918367346933,United-States,0.0,32.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0.0,0.2054794520547945,Local-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.7,0.39795918367346933,United-States,>50K,32.0,Local-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,3049.2,40.0,United-States,>50K,0.09070205688476562,Y,0,<=50K
0,0.2054794520547945,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.39795918367346933,United-States,0.0,32.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0.0,0.2054794520547945,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,1.0,0.0,0.39795918367346933,United-States,>50K,32.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,99999.0,0.0,40.0,United-States,>50K,0.09299206733703613,Y,0,<=50K
0,0.2054794520547945,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.39795918367346933,United-States,0.0,32.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0.0,0.2054794520547945,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.1,0.0,0.56750492,United-States,>50K,32.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,9999.900000000001,0.0,56.61548216,United-States,>50K,0.09121990203857422,Y,0,<=50K
0,0.2054794520547945,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.39795918367346933,United-States,0.0,32.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0.0,0.2054794520547945,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.9,0.0,0.39795918367346933,Cuba,>50K,32.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,89999.1,0.0,40.0,Cuba,>50K,0.0930020809173584,Y,0,<=50K
0,0.2054794520547945,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.39795918367346933,United-States,0.0,32.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0.0,0.2054794520547945,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.9,0.0,0.37287408,United-States,>50K,32.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,89999.1,0.0,37.54165984,United-States,>50K,0.09096002578735352,Y,0,<=50K
0,0.2876712328767123,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.47959183673469385,United-States,0.0,38.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.0,United-States,0.0,0.2876712328767123,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.9723269,United-States,>50K,38.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,96.28803620000001,United-States,>50K,0.09005284309387207,Y,0,<=50K
0,0.2876712328767123,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.47959183673469385,United-States,0.0,38.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.0,United-States,0.0,0.2876712328767123,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.7,0.47959183673469385,United-States,>50K,38.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,3049.2,48.0,United-States,>50K,0.09052801132202148,Y,0,<=50K
0,0.2876712328767123,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.47959183673469385,United-States,0.0,38.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.0,United-States,0.0,0.2876712328767123,Private,HS-grad,Married-AF-spouse,Other-service,Unmarried,White,Female,0.3,0.0,0.47959183673469385,United-States,>50K,38.0,Private,HS-grad,Married-AF-spouse,Other-service,Unmarried,White,Female,29999.7,0.0,48.0,United-States,>50K,0.0915060043334961,Y,0,<=50K
0,0.2876712328767123,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.47959183673469385,United-States,0.0,38.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.0,United-States,0.0,0.2876712328767123,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.2,0.0,0.47959183673469385,United-States,>50K,38.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,19999.800000000003,0.0,48.0,United-States,>50K,0.09108400344848633,Y,0,<=50K
0,0.2876712328767123,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.47959183673469385,United-States,0.0,38.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.0,United-States,0.0,0.2876712328767123,Private,9th,Divorced,Other-service,Unmarried,White,Female,0.7,0.0,0.47959183673469385,United-States,>50K,38.0,Private,9th,Divorced,Other-service,Unmarried,White,Female,69999.3,0.0,48.0,United-States,>50K,0.09097599983215332,Y,0,<=50K
0,0.2054794520547945,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.42857142857142855,United-States,1.0,32.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,United-States,1.0,0.2054794520547945,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.6,0.42857142857142855,United-States,<=50K,32.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2613.6,43.0,United-States,<=50K,0.09090471267700195,Y,1,>50K
0,0.2054794520547945,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.42857142857142855,United-States,1.0,32.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,United-States,1.0,0.2054794520547945,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,0.42857142857142855,China,<=50K,32.0,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,43.0,China,<=50K,0.09142398834228516,Y,1,>50K
0,0.2054794520547945,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.42857142857142855,United-States,1.0,32.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,United-States,1.0,0.2054794520547945,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,0.42857142857142855,United-States,<=50K,32.0,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,43.0,United-States,<=50K,0.09090113639831543,Y,1,>50K
0,0.2054794520547945,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.42857142857142855,United-States,1.0,32.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,United-States,1.0,0.2054794520547945,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,0.42857142857142855,El-Salvador,<=50K,32.0,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,El-Salvador,<=50K,0.09038209915161133,Y,1,>50K
0,0.2054794520547945,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.42857142857142855,United-States,1.0,32.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,United-States,1.0,0.2054794520547945,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,0.24825514,United-States,<=50K,32.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,25.329003720000003,United-States,<=50K,0.09040522575378418,Y,1,>50K
0,0.2465753424657534,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.39795918367346933,United-States,0.0,35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,0.0,0.4927561,Private,Some-college,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.39795918367346933,United-States,>50K,52.9711953,Private,Some-college,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,>50K,0.09005403518676758,Y,0,<=50K
0,0.2465753424657534,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.39795918367346933,United-States,0.0,35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,0.0,0.2465753424657534,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.72548376,Japan,>50K,35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,72.09740848000001,Japan,>50K,0.08988523483276367,Y,0,<=50K
0,0.2465753424657534,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.39795918367346933,United-States,0.0,35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,0.0,0.2465753424657534,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.4,0.0,0.39795918367346933,United-States,>50K,35.0,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,39999.600000000006,0.0,40.0,United-States,>50K,0.08993411064147949,Y,0,<=50K
0,0.2465753424657534,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.39795918367346933,United-States,0.0,35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,0.0,0.2465753424657534,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.8,0.0,0.39795918367346933,United-States,>50K,35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,79999.20000000001,0.0,40.0,United-States,>50K,0.09145283699035645,Y,0,<=50K
0,0.2465753424657534,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.39795918367346933,United-States,0.0,35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,0.0,0.2465753424657534,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.1,0.0,0.39795918367346933,Canada,>50K,35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,9999.900000000001,0.0,40.0,Canada,>50K,0.09058380126953125,Y,0,<=50K
0,0.4794520547945205,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,0.5,United-States,0.0,52.0,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.00000000000001,United-States,0.0,0.4794520547945205,State-gov,5th-6th,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,0.5,United-States,>50K,52.0,State-gov,5th-6th,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.00000000000001,United-States,>50K,0.09050893783569336,Y,0,<=50K
0,0.4794520547945205,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,0.5,United-States,0.0,52.0,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.00000000000001,United-States,0.0,0.4794520547945205,Private,5th-6th,Widowed,Handlers-cleaners,Not-in-family,White,Male,0.0,0.7,0.5,United-States,>50K,52.0,Private,5th-6th,Widowed,Handlers-cleaners,Not-in-family,White,Male,0.0,3049.2,50.00000000000001,United-States,>50K,0.09056830406188965,Y,0,<=50K
0,0.4794520547945205,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,0.5,United-States,0.0,52.0,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.00000000000001,United-States,0.0,0.88068946,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.2,0.0,0.5,United-States,>50K,81.29033058,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,19999.800000000003,0.0,50.00000000000001,United-States,>50K,0.09015297889709473,Y,0,<=50K
0,0.4794520547945205,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,0.5,United-States,0.0,52.0,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.00000000000001,United-States,0.0,0.4794520547945205,Private,5th-6th,Never-married,Handlers-cleaners,Wife,White,Male,0.9,0.0,0.5,United-States,>50K,52.0,Private,5th-6th,Never-married,Handlers-cleaners,Wife,White,Male,89999.1,0.0,50.00000000000001,United-States,>50K,0.09011292457580566,Y,0,<=50K
