,scaled_input_X1,scaled_input_X2,scaled_input_X3,scaled_input_X4,scaled_input_X5,scaled_input_X6,scaled_input_X7,scaled_input_X8,scaled_input_X9,scaled_input_X10,scaled_input_target,origin_input_X1,origin_input_X2,origin_input_X3,origin_input_X4,origin_input_X5,origin_input_X6,origin_input_X7,origin_input_X8,origin_input_X9,origin_input_X10,origin_input_target,running_time,Found,ground_truth,prediction,scaled_cf_X1,scaled_cf_X2,scaled_cf_X3,scaled_cf_X4,scaled_cf_X5,scaled_cf_X6,scaled_cf_X7,scaled_cf_X8,scaled_cf_X9,scaled_cf_X10,scaled_cf_target,origin_cf_X1,origin_cf_X2,origin_cf_X3,origin_cf_X4,origin_cf_X5,origin_cf_X6,origin_cf_X7,origin_cf_X8,origin_cf_X9,origin_cf_X10,origin_cf_target
0,0.8524260071995035,0.1888888604771716,0.30303032106399963,0.6721545893046884,0.58268736107506,0.3285091333123767,0.9291338226536371,0.7755903144825689,0.33070864302968805,0.20189620006361794,N,12.725689888000488,0.6076108813285828,2.670854091644287,4.417797088623047,4.768828868865966,1.4994339942932127,8.815875053405762,9.965250015258787,2.1946709156036377,1.0934940576553345,N,26.158851146697998,N,N,N,,,,,,,,,,,,,,,,,,,,,,
0,0.8524260071995035,0.1888888604771716,0.30303032106399963,0.6721545893046884,0.58268736107506,0.3285091333123767,0.9291338226536371,0.7755903144825689,0.33070864302968805,0.20189620006361794,N,12.725689888000488,0.6076108813285828,2.670854091644287,4.417797088623047,4.768828868865966,1.4994339942932127,8.815875053405762,9.965250015258787,2.1946709156036377,1.0934940576553345,N,26.19039487838745,N,N,N,,,,,,,,,,,,,,,,,,,,,,
0,0.8524260071995035,0.1888888604771716,0.30303032106399963,0.6721545893046884,0.58268736107506,0.3285091333123767,0.9291338226536371,0.7755903144825689,0.33070864302968805,0.20189620006361794,N,12.725689888000488,0.6076108813285828,2.670854091644287,4.417797088623047,4.768828868865966,1.4994339942932127,8.815875053405762,9.965250015258787,2.1946709156036377,1.0934940576553345,N,26.163024187088013,N,N,N,,,,,,,,,,,,,,,,,,,,,,
0,0.8524260071995035,0.1888888604771716,0.30303032106399963,0.6721545893046884,0.58268736107506,0.3285091333123767,0.9291338226536371,0.7755903144825689,0.33070864302968805,0.20189620006361794,N,12.725689888000488,0.6076108813285828,2.670854091644287,4.417797088623047,4.768828868865966,1.4994339942932127,8.815875053405762,9.965250015258787,2.1946709156036377,1.0934940576553345,N,26.233026027679443,N,N,N,,,,,,,,,,,,,,,,,,,,,,
0,0.8524260071995035,0.1888888604771716,0.30303032106399963,0.6721545893046884,0.58268736107506,0.3285091333123767,0.9291338226536371,0.7755903144825689,0.33070864302968805,0.20189620006361794,N,12.725689888000488,0.6076108813285828,2.670854091644287,4.417797088623047,4.768828868865966,1.4994339942932127,8.815875053405762,9.965250015258787,2.1946709156036377,1.0934940576553345,N,26.228193998336792,N,N,N,,,,,,,,,,,,,,,,,,,,,,
0,0.0725362765200267,0.016666666203432132,0.3333332882490918,0.04795991423796852,0.2596899542358566,0.05479837250893397,0.7322834305356977,0.7480311716983353,0.5354330855762495,0.0730618938256151,N,7.157533168792725,0.053612731397151905,2.937938928604126,0.3152208924293518,0.4803136885166168,0.2501195073127746,6.9481048583984375,9.611153602600098,3.553277015686035,0.3957119882106781,N,21.818307638168335,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,6.639648,0.0,0.0,0.0,-2.967653,0.0,0.0,0.0,0.0,0.0,Y
0,0.0725362765200267,0.016666666203432132,0.3333332882490918,0.04795991423796852,0.2596899542358566,0.05479837250893397,0.7322834305356977,0.7480311716983353,0.5354330855762495,0.0730618938256151,N,7.157533168792725,0.053612731397151905,2.937938928604126,0.3152208924293518,0.4803136885166168,0.2501195073127746,6.9481048583984375,9.611153602600098,3.553277015686035,0.3957119882106781,N,21.797098875045776,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,6.639648,0.0,0.0,0.0,-2.967653,0.0,0.0,0.0,0.0,0.0,Y
0,0.0725362765200267,0.016666666203432132,0.3333332882490918,0.04795991423796852,0.2596899542358566,0.05479837250893397,0.7322834305356977,0.7480311716983353,0.5354330855762495,0.0730618938256151,N,7.157533168792725,0.053612731397151905,2.937938928604126,0.3152208924293518,0.4803136885166168,0.2501195073127746,6.9481048583984375,9.611153602600098,3.553277015686035,0.3957119882106781,N,21.714725971221924,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,6.639648,0.0,0.0,0.0,-2.967653,0.0,0.0,0.0,0.0,0.0,Y
0,0.0725362765200267,0.016666666203432132,0.3333332882490918,0.04795991423796852,0.2596899542358566,0.05479837250893397,0.7322834305356977,0.7480311716983353,0.5354330855762495,0.0730618938256151,N,7.157533168792725,0.053612731397151905,2.937938928604126,0.3152208924293518,0.4803136885166168,0.2501195073127746,6.9481048583984375,9.611153602600098,3.553277015686035,0.3957119882106781,N,21.663362979888916,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,6.639648,0.0,0.0,0.0,-2.967653,0.0,0.0,0.0,0.0,0.0,Y
0,0.0725362765200267,0.016666666203432132,0.3333332882490918,0.04795991423796852,0.2596899542358566,0.05479837250893397,0.7322834305356977,0.7480311716983353,0.5354330855762495,0.0730618938256151,N,7.157533168792725,0.053612731397151905,2.937938928604126,0.3152208924293518,0.4803136885166168,0.2501195073127746,6.9481048583984375,9.611153602600098,3.553277015686035,0.3957119882106781,N,21.78023910522461,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,6.639648,0.0,0.0,0.0,-2.967653,0.0,0.0,0.0,0.0,0.0,Y
0,0.40870449477081283,0.8138887493008865,0.06060606286027268,0.236936238992632,0.24031011198033644,0.22270612569350878,0.8228346068895159,0.9409445031721104,0.6614172860593761,0.846068033892369,Y,9.557663917541504,2.6180880069732666,0.5341708064079285,1.557284951210022,0.22300280630588523,1.0165109634399414,7.807279109954834,12.08981990814209,4.389341831207275,4.582406044006348,Y,17.60062313079834,Y,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409445,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,0.0,12.08982,0.0,0.0,N
0,0.40870449477081283,0.8138887493008865,0.06060606286027268,0.236936238992632,0.24031011198033644,0.22270612569350878,0.8228346068895159,0.9409445031721104,0.6614172860593761,0.846068033892369,Y,9.557663917541504,2.6180880069732666,0.5341708064079285,1.557284951210022,0.22300280630588523,1.0165109634399414,7.807279109954834,12.08981990814209,4.389341831207275,4.582406044006348,Y,17.551621913909912,Y,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409445,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,0.0,12.08982,0.0,0.0,N
0,0.40870449477081283,0.8138887493008865,0.06060606286027268,0.236936238992632,0.24031011198033644,0.22270612569350878,0.8228346068895159,0.9409445031721104,0.6614172860593761,0.846068033892369,Y,9.557663917541504,2.6180880069732666,0.5341708064079285,1.557284951210022,0.22300280630588523,1.0165109634399414,7.807279109954834,12.08981990814209,4.389341831207275,4.582406044006348,Y,17.566016912460327,Y,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409445,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,0.0,12.08982,0.0,0.0,N
0,0.40870449477081283,0.8138887493008865,0.06060606286027268,0.236936238992632,0.24031011198033644,0.22270612569350878,0.8228346068895159,0.9409445031721104,0.6614172860593761,0.846068033892369,Y,9.557663917541504,2.6180880069732666,0.5341708064079285,1.557284951210022,0.22300280630588523,1.0165109634399414,7.807279109954834,12.08981990814209,4.389341831207275,4.582406044006348,Y,17.62471294403076,Y,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409445,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,0.0,12.08982,0.0,0.0,N
0,0.40870449477081283,0.8138887493008865,0.06060606286027268,0.236936238992632,0.24031011198033644,0.22270612569350878,0.8228346068895159,0.9409445031721104,0.6614172860593761,0.846068033892369,Y,9.557663917541504,2.6180880069732666,0.5341708064079285,1.557284951210022,0.22300280630588523,1.0165109634399414,7.807279109954834,12.08981990814209,4.389341831207275,4.582406044006348,Y,17.549751043319702,Y,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409445,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,0.0,12.08982,0.0,0.0,N
0,0.6078041127025043,0.4222221456341147,0.28787876984509125,0.3192555319963649,0.42248069831642077,0.17282561025691492,0.9448818620639399,0.9291339085296275,0.4606298969315873,0.44046292677674465,Y,10.979169845581056,1.3581889867782593,2.53731107711792,2.0983359813690186,2.641726016998291,0.7888383269309998,8.965296745300293,11.938070297241213,3.0568630695343018,2.3856000900268555,Y,17.582590103149414,Y,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.94488186,0.9291339,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,8.965297,11.93807,0.0,0.0,N
0,0.6078041127025043,0.4222221456341147,0.28787876984509125,0.3192555319963649,0.42248069831642077,0.17282561025691492,0.9448818620639399,0.9291339085296275,0.4606298969315873,0.44046292677674465,Y,10.979169845581056,1.3581889867782593,2.53731107711792,2.0983359813690186,2.641726016998291,0.7888383269309998,8.965296745300293,11.938070297241213,3.0568630695343018,2.3856000900268555,Y,17.528724908828735,Y,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.94488186,0.9291339,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,8.965297,11.93807,0.0,0.0,N
0,0.6078041127025043,0.4222221456341147,0.28787876984509125,0.3192555319963649,0.42248069831642077,0.17282561025691492,0.9448818620639399,0.9291339085296275,0.4606298969315873,0.44046292677674465,Y,10.979169845581056,1.3581889867782593,2.53731107711792,2.0983359813690186,2.641726016998291,0.7888383269309998,8.965296745300293,11.938070297241213,3.0568630695343018,2.3856000900268555,Y,17.477082014083862,Y,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.94488186,0.9291339,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,8.965297,11.93807,0.0,0.0,N
0,0.6078041127025043,0.4222221456341147,0.28787876984509125,0.3192555319963649,0.42248069831642077,0.17282561025691492,0.9448818620639399,0.9291339085296275,0.4606298969315873,0.44046292677674465,Y,10.979169845581056,1.3581889867782593,2.53731107711792,2.0983359813690186,2.641726016998291,0.7888383269309998,8.965296745300293,11.938070297241213,3.0568630695343018,2.3856000900268555,Y,17.541203022003174,Y,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.94488186,0.9291339,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,8.965297,11.93807,0.0,0.0,N
0,0.6078041127025043,0.4222221456341147,0.28787876984509125,0.3192555319963649,0.42248069831642077,0.17282561025691492,0.9448818620639399,0.9291339085296275,0.4606298969315873,0.44046292677674465,Y,10.979169845581056,1.3581889867782593,2.53731107711792,2.0983359813690186,2.641726016998291,0.7888383269309998,8.965296745300293,11.938070297241213,3.0568630695343018,2.3856000900268555,Y,17.579931020736694,Y,N,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.94488186,0.9291339,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,8.965297,11.93807,0.0,0.0,N
0,0.6028010996076468,0.32499989252959105,0.030303031430136337,0.0,0.22351424554975557,0.2149781914358488,0.8779526945701528,0.9330705259971733,0.5905511149068771,0.26129388338719783,N,10.94344997406006,1.0454479455947876,0.2670854032039642,0.0,0.0,0.9812378883361816,8.330254554748535,11.98865032196045,3.9190549850463863,1.415199041366577,N,26.0089910030365,N,Y,N,,,,,,,,,,,,,,,,,,,,,,
0,0.6028010996076468,0.32499989252959105,0.030303031430136337,0.0,0.22351424554975557,0.2149781914358488,0.8779526945701528,0.9330705259971733,0.5905511149068771,0.26129388338719783,N,10.94344997406006,1.0454479455947876,0.2670854032039642,0.0,0.0,0.9812378883361816,8.330254554748535,11.98865032196045,3.9190549850463863,1.415199041366577,N,26.107980012893677,N,Y,N,,,,,,,,,,,,,,,,,,,,,,
0,0.6028010996076468,0.32499989252959105,0.030303031430136337,0.0,0.22351424554975557,0.2149781914358488,0.8779526945701528,0.9330705259971733,0.5905511149068771,0.26129388338719783,N,10.94344997406006,1.0454479455947876,0.2670854032039642,0.0,0.0,0.9812378883361816,8.330254554748535,11.98865032196045,3.9190549850463863,1.415199041366577,N,26.0949490070343,N,Y,N,,,,,,,,,,,,,,,,,,,,,,
0,0.6028010996076468,0.32499989252959105,0.030303031430136337,0.0,0.22351424554975557,0.2149781914358488,0.8779526945701528,0.9330705259971733,0.5905511149068771,0.26129388338719783,N,10.94344997406006,1.0454479455947876,0.2670854032039642,0.0,0.0,0.9812378883361816,8.330254554748535,11.98865032196045,3.9190549850463863,1.415199041366577,N,26.1631281375885,N,Y,N,,,,,,,,,,,,,,,,,,,,,,
0,0.6028010996076468,0.32499989252959105,0.030303031430136337,0.0,0.22351424554975557,0.2149781914358488,0.8779526945701528,0.9330705259971733,0.5905511149068771,0.26129388338719783,N,10.94344997406006,1.0454479455947876,0.2670854032039642,0.0,0.0,0.9812378883361816,8.330254554748535,11.98865032196045,3.9190549850463863,1.415199041366577,N,26.20024824142456,N,Y,N,,,,,,,,,,,,,,,,,,,,,,
0,0.5842918879792572,0.1888888604771716,0.19696969246127283,0.13600572653743304,0.23514215584122444,0.5773499118328294,0.9173227930959099,0.83858235455402,0.42913386477411025,0.5131064363049566,Y,10.81130027770996,0.6076108813285828,1.7360550165176392,0.8939099907875061,0.15438659489154816,2.635232925415039,8.703808784484863,10.774609565734863,2.847846984863281,2.7790460586547847,Y,17.555548906326294,Y,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.9173228,0.0,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,8.703809,0.0,0.0,0.0,N
0,0.5842918879792572,0.1888888604771716,0.19696969246127283,0.13600572653743304,0.23514215584122444,0.5773499118328294,0.9173227930959099,0.83858235455402,0.42913386477411025,0.5131064363049566,Y,10.81130027770996,0.6076108813285828,1.7360550165176392,0.8939099907875061,0.15438659489154816,2.635232925415039,8.703808784484863,10.774609565734863,2.847846984863281,2.7790460586547847,Y,17.535468101501465,Y,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.9173228,0.0,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,8.703809,0.0,0.0,0.0,N
0,0.5842918879792572,0.1888888604771716,0.19696969246127283,0.13600572653743304,0.23514215584122444,0.5773499118328294,0.9173227930959099,0.83858235455402,0.42913386477411025,0.5131064363049566,Y,10.81130027770996,0.6076108813285828,1.7360550165176392,0.8939099907875061,0.15438659489154816,2.635232925415039,8.703808784484863,10.774609565734863,2.847846984863281,2.7790460586547847,Y,17.561408042907715,Y,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.9173228,0.0,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,8.703809,0.0,0.0,0.0,N
0,0.5842918879792572,0.1888888604771716,0.19696969246127283,0.13600572653743304,0.23514215584122444,0.5773499118328294,0.9173227930959099,0.83858235455402,0.42913386477411025,0.5131064363049566,Y,10.81130027770996,0.6076108813285828,1.7360550165176392,0.8939099907875061,0.15438659489154816,2.635232925415039,8.703808784484863,10.774609565734863,2.847846984863281,2.7790460586547847,Y,17.492845058441162,Y,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.9173228,0.0,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,8.703809,0.0,0.0,0.0,N
0,0.5842918879792572,0.1888888604771716,0.19696969246127283,0.13600572653743304,0.23514215584122444,0.5773499118328294,0.9173227930959099,0.83858235455402,0.42913386477411025,0.5131064363049566,Y,10.81130027770996,0.6076108813285828,1.7360550165176392,0.8939099907875061,0.15438659489154816,2.635232925415039,8.703808784484863,10.774609565734863,2.847846984863281,2.7790460586547847,Y,17.522957801818848,Y,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.9173228,0.0,0.0,0.0,N,6.639648,0.0,0.0,0.0,-2.967653,0.0,8.703809,0.0,0.0,0.0,N
0,0.29564788618856486,0.4222221456341147,0.19696969246127283,0.25769503694285184,0.2777778141904489,0.04636785692608259,0.9251968128010614,0.9448819371034862,0.5236220690263694,0.14974902554728747,N,8.750476837158203,1.3581889867782593,1.7360550165176392,1.693724036216736,0.7204706072807309,0.2116395980119705,8.778519630432129,12.140410423278809,3.47489595413208,0.8110587000846863,N,26.12228798866272,N,N,N,,,,,,,,,,,,,,,,,,,,,,
0,0.29564788618856486,0.4222221456341147,0.19696969246127283,0.25769503694285184,0.2777778141904489,0.04636785692608259,0.9251968128010614,0.9448819371034862,0.5236220690263694,0.14974902554728747,N,8.750476837158203,1.3581889867782593,1.7360550165176392,1.693724036216736,0.7204706072807309,0.2116395980119705,8.778519630432129,12.140410423278809,3.47489595413208,0.8110587000846863,N,26.078181982040405,N,N,N,,,,,,,,,,,,,,,,,,,,,,
0,0.29564788618856486,0.4222221456341147,0.19696969246127283,0.25769503694285184,0.2777778141904489,0.04636785692608259,0.9251968128010614,0.9448819371034862,0.5236220690263694,0.14974902554728747,N,8.750476837158203,1.3581889867782593,1.7360550165176392,1.693724036216736,0.7204706072807309,0.2116395980119705,8.778519630432129,12.140410423278809,3.47489595413208,0.8110587000846863,N,26.04100775718689,N,N,N,,,,,,,,,,,,,,,,,,,,,,
0,0.29564788618856486,0.4222221456341147,0.19696969246127283,0.25769503694285184,0.2777778141904489,0.04636785692608259,0.9251968128010614,0.9448819371034862,0.5236220690263694,0.14974902554728747,N,8.750476837158203,1.3581889867782593,1.7360550165176392,1.693724036216736,0.7204706072807309,0.2116395980119705,8.778519630432129,12.140410423278809,3.47489595413208,0.8110587000846863,N,26.126471042633057,N,N,N,,,,,,,,,,,,,,,,,,,,,,
0,0.29564788618856486,0.4222221456341147,0.19696969246127283,0.25769503694285184,0.2777778141904489,0.04636785692608259,0.9251968128010614,0.9448819371034862,0.5236220690263694,0.14974902554728747,N,8.750476837158203,1.3581889867782593,1.7360550165176392,1.693724036216736,0.7204706072807309,0.2116395980119705,8.778519630432129,12.140410423278809,3.47489595413208,0.8110587000846863,N,26.08162212371826,N,N,N,,,,,,,,,,,,,,,,,,,,,,
0,0.32666349517534143,0.9472220974577246,0.5454545454545455,0.0644237728387151,0.2984496477253638,0.14135168280252822,0.48818897044227283,0.6377950459053078,0.6377953248128349,0.2264360857361675,Y,8.971918106079102,3.046989917755127,4.807537078857422,0.4234310984611511,0.9949355721473695,0.6451799869537354,4.632070064544678,8.19477367401123,4.232580184936523,1.2264050245285034,Y,21.835297107696533,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,0.32666349517534143,0.9472220974577246,0.5454545454545455,0.0644237728387151,0.2984496477253638,0.14135168280252822,0.48818897044227283,0.6377950459053078,0.6377953248128349,0.2264360857361675,Y,8.971918106079102,3.046989917755127,4.807537078857422,0.4234310984611511,0.9949355721473695,0.6451799869537354,4.632070064544678,8.19477367401123,4.232580184936523,1.2264050245285034,Y,21.890466928482056,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,0.32666349517534143,0.9472220974577246,0.5454545454545455,0.0644237728387151,0.2984496477253638,0.14135168280252822,0.48818897044227283,0.6377950459053078,0.6377953248128349,0.2264360857361675,Y,8.971918106079102,3.046989917755127,4.807537078857422,0.4234310984611511,0.9949355721473695,0.6451799869537354,4.632070064544678,8.19477367401123,4.232580184936523,1.2264050245285034,Y,21.929917097091675,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,0.32666349517534143,0.9472220974577246,0.5454545454545455,0.0644237728387151,0.2984496477253638,0.14135168280252822,0.48818897044227283,0.6377950459053078,0.6377953248128349,0.2264360857361675,Y,8.971918106079102,3.046989917755127,4.807537078857422,0.4234310984611511,0.9949355721473695,0.6451799869537354,4.632070064544678,8.19477367401123,4.232580184936523,1.2264050245285034,Y,21.87112593650818,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,0.32666349517534143,0.9472220974577246,0.5454545454545455,0.0644237728387151,0.2984496477253638,0.14135168280252822,0.48818897044227283,0.6377950459053078,0.6377953248128349,0.2264360857361675,Y,8.971918106079102,3.046989917755127,4.807537078857422,0.4234310984611511,0.9949355721473695,0.6451799869537354,4.632070064544678,8.19477367401123,4.232580184936523,1.2264050245285034,Y,21.93623113632202,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,0.45022529587803406,0.047222210486947684,0.3787878337036373,0.088761629478598,0.2829457703295609,0.44485030907871653,0.7480315202014237,0.7007871602007433,0.4527558978738704,0.2367539757045584,Y,9.854108810424805,0.1519027054309845,3.338567018508911,0.5833938717842102,0.7890868186950682,2.030457019805908,7.097527027130127,9.004134178161621,3.0046091079711914,1.2822879552841189,Y,21.83577013015747,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
0,0.45022529587803406,0.047222210486947684,0.3787878337036373,0.088761629478598,0.2829457703295609,0.44485030907871653,0.7480315202014237,0.7007871602007433,0.4527558978738704,0.2367539757045584,Y,9.854108810424805,0.1519027054309845,3.338567018508911,0.5833938717842102,0.7890868186950682,2.030457019805908,7.097527027130127,9.004134178161621,3.0046091079711914,1.2822879552841189,Y,21.98622226715088,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,
