,scaled_input_P1,scaled_input_P5p1,scaled_input_P6p2,scaled_input_P11p4,scaled_input_P14p9,scaled_input_P15p1,scaled_input_P15p3,scaled_input_P16p2,scaled_input_P18p2,scaled_input_P27p4,scaled_input_H2p2,scaled_input_H8p2,scaled_input_H10p1,scaled_input_H13p1,scaled_input_H18pA,scaled_input_H40p4,scaled_input_target,origin_input_P1,origin_input_P5p1,origin_input_P6p2,origin_input_P11p4,origin_input_P14p9,origin_input_P15p1,origin_input_P15p3,origin_input_P16p2,origin_input_P18p2,origin_input_P27p4,origin_input_H2p2,origin_input_H8p2,origin_input_H10p1,origin_input_H13p1,origin_input_H18pA,origin_input_H40p4,origin_input_target,scaled_cf_P1,scaled_cf_P5p1,scaled_cf_P6p2,scaled_cf_P11p4,scaled_cf_P14p9,scaled_cf_P15p1,scaled_cf_P15p3,scaled_cf_P16p2,scaled_cf_P18p2,scaled_cf_P27p4,scaled_cf_H2p2,scaled_cf_H8p2,scaled_cf_H10p1,scaled_cf_H13p1,scaled_cf_H18pA,scaled_cf_H40p4,scaled_cf_target,origin_cf_P1,origin_cf_P5p1,origin_cf_P6p2,origin_cf_P11p4,origin_cf_P14p9,origin_cf_P15p1,origin_cf_P15p3,origin_cf_P16p2,origin_cf_P18p2,origin_cf_P27p4,origin_cf_H2p2,origin_cf_H8p2,origin_cf_H10p1,origin_cf_H13p1,origin_cf_H18pA,origin_cf_H40p4,origin_cf_target,running_time,Found,ground_truth,prediction
0,6.145391775553904e-05,0.35680056180238334,0.370044,0.23347163270916133,0.310781116461239,0.8497098454669822,0.0,0.5726171212380473,0.0,0.01376629562197998,0.1277343867984956,0.360215,0.9999999999999999,0.325472,0.150943,1.0,N,454.0,0.449339,0.370044,0.200441,0.156,0.8678410000000001,0.0,0.682796,0.0,0.005376,0.12264199999999999,0.360215,1.0,0.325472,0.150943,1.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.961078882217407,N,N,N
0,6.145391775553904e-05,0.35680056180238334,0.370044,0.23347163270916133,0.310781116461239,0.8497098454669822,0.0,0.5726171212380473,0.0,0.01376629562197998,0.1277343867984956,0.360215,0.9999999999999999,0.325472,0.150943,1.0,N,454.0,0.449339,0.370044,0.200441,0.156,0.8678410000000001,0.0,0.682796,0.0,0.005376,0.12264199999999999,0.360215,1.0,0.325472,0.150943,1.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.06795310974121,N,N,N
0,6.145391775553904e-05,0.35680056180238334,0.370044,0.23347163270916133,0.310781116461239,0.8497098454669822,0.0,0.5726171212380473,0.0,0.01376629562197998,0.1277343867984956,0.360215,0.9999999999999999,0.325472,0.150943,1.0,N,454.0,0.449339,0.370044,0.200441,0.156,0.8678410000000001,0.0,0.682796,0.0,0.005376,0.12264199999999999,0.360215,1.0,0.325472,0.150943,1.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.97895097732544,N,N,N
0,6.145391775553904e-05,0.35680056180238334,0.370044,0.23347163270916133,0.310781116461239,0.8497098454669822,0.0,0.5726171212380473,0.0,0.01376629562197998,0.1277343867984956,0.360215,0.9999999999999999,0.325472,0.150943,1.0,N,454.0,0.449339,0.370044,0.200441,0.156,0.8678410000000001,0.0,0.682796,0.0,0.005376,0.12264199999999999,0.360215,1.0,0.325472,0.150943,1.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.91999316215515,N,N,N
0,6.145391775553904e-05,0.35680056180238334,0.370044,0.23347163270916133,0.310781116461239,0.8497098454669822,0.0,0.5726171212380473,0.0,0.01376629562197998,0.1277343867984956,0.360215,0.9999999999999999,0.325472,0.150943,1.0,N,454.0,0.449339,0.370044,0.200441,0.156,0.8678410000000001,0.0,0.682796,0.0,0.005376,0.12264199999999999,0.360215,1.0,0.325472,0.150943,1.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.933283805847168,N,N,N
0,0.0008681390114932483,0.4469230274686418,0.015406,0.09540210873545761,0.15975344698094074,0.8891590351608387,0.0,0.6936220781163054,0.046098046098046096,0.10442513680512343,0.030474944617047847,0.015071,0.9493028794784613,0.350258,0.061466,0.4,Y,6361.0,0.504009,0.015406,0.081905,0.08019,0.902531,0.0,0.772606,0.003546,0.04078,0.02926,0.015071,0.949468,0.350258,0.061466,0.4,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94930285,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.94946796,0.0,0.0,0.0,N,22.817709922790527,Y,Y,Y
0,0.0008681390114932483,0.4469230274686418,0.015406,0.09540210873545761,0.15975344698094074,0.8891590351608387,0.0,0.6936220781163054,0.046098046098046096,0.10442513680512343,0.030474944617047847,0.015071,0.9493028794784613,0.350258,0.061466,0.4,Y,6361.0,0.504009,0.015406,0.081905,0.08019,0.902531,0.0,0.772606,0.003546,0.04078,0.02926,0.015071,0.949468,0.350258,0.061466,0.4,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94930285,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.94946796,0.0,0.0,0.0,N,22.76295804977417,Y,Y,Y
0,0.0008681390114932483,0.4469230274686418,0.015406,0.09540210873545761,0.15975344698094074,0.8891590351608387,0.0,0.6936220781163054,0.046098046098046096,0.10442513680512343,0.030474944617047847,0.015071,0.9493028794784613,0.350258,0.061466,0.4,Y,6361.0,0.504009,0.015406,0.081905,0.08019,0.902531,0.0,0.772606,0.003546,0.04078,0.02926,0.015071,0.949468,0.350258,0.061466,0.4,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94930285,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.94946796,0.0,0.0,0.0,N,22.840463161468506,Y,Y,Y
0,0.0008681390114932483,0.4469230274686418,0.015406,0.09540210873545761,0.15975344698094074,0.8891590351608387,0.0,0.6936220781163054,0.046098046098046096,0.10442513680512343,0.030474944617047847,0.015071,0.9493028794784613,0.350258,0.061466,0.4,Y,6361.0,0.504009,0.015406,0.081905,0.08019,0.902531,0.0,0.772606,0.003546,0.04078,0.02926,0.015071,0.949468,0.350258,0.061466,0.4,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94930285,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.94946796,0.0,0.0,0.0,N,22.827837228775024,Y,Y,Y
0,0.0008681390114932483,0.4469230274686418,0.015406,0.09540210873545761,0.15975344698094074,0.8891590351608387,0.0,0.6936220781163054,0.046098046098046096,0.10442513680512343,0.030474944617047847,0.015071,0.9493028794784613,0.350258,0.061466,0.4,Y,6361.0,0.504009,0.015406,0.081905,0.08019,0.902531,0.0,0.772606,0.003546,0.04078,0.02926,0.015071,0.949468,0.350258,0.061466,0.4,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94930285,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.94946796,0.0,0.0,0.0,N,22.838390111923218,Y,Y,Y
0,0.00029538849801162434,0.43384892329452257,0.01246,0.13814057615162767,0.16419203882373334,0.8478141464407598,0.026560543520904742,0.6748387566171428,0.08344708344708344,0.13148656019297394,0.048443288586060465,0.006419,0.9896964413093444,0.21787,0.044843,0.5,Y,2167.0,0.49607799999999996,0.01246,0.118597,0.082418,0.8661740000000001,0.022612,0.7586649999999999,0.006419,0.05134799999999999,0.046512,0.006419,0.98973,0.21787,0.044843,0.5,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98969644,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.98973,0.0,0.0,0.0,N,22.877048015594482,Y,Y,Y
0,0.00029538849801162434,0.43384892329452257,0.01246,0.13814057615162767,0.16419203882373334,0.8478141464407598,0.026560543520904742,0.6748387566171428,0.08344708344708344,0.13148656019297394,0.048443288586060465,0.006419,0.9896964413093444,0.21787,0.044843,0.5,Y,2167.0,0.49607799999999996,0.01246,0.118597,0.082418,0.8661740000000001,0.022612,0.7586649999999999,0.006419,0.05134799999999999,0.046512,0.006419,0.98973,0.21787,0.044843,0.5,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98969644,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.98973,0.0,0.0,0.0,N,22.748255968093872,Y,Y,Y
0,0.00029538849801162434,0.43384892329452257,0.01246,0.13814057615162767,0.16419203882373334,0.8478141464407598,0.026560543520904742,0.6748387566171428,0.08344708344708344,0.13148656019297394,0.048443288586060465,0.006419,0.9896964413093444,0.21787,0.044843,0.5,Y,2167.0,0.49607799999999996,0.01246,0.118597,0.082418,0.8661740000000001,0.022612,0.7586649999999999,0.006419,0.05134799999999999,0.046512,0.006419,0.98973,0.21787,0.044843,0.5,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98969644,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.98973,0.0,0.0,0.0,N,22.833599090576172,Y,Y,Y
0,0.00029538849801162434,0.43384892329452257,0.01246,0.13814057615162767,0.16419203882373334,0.8478141464407598,0.026560543520904742,0.6748387566171428,0.08344708344708344,0.13148656019297394,0.048443288586060465,0.006419,0.9896964413093444,0.21787,0.044843,0.5,Y,2167.0,0.49607799999999996,0.01246,0.118597,0.082418,0.8661740000000001,0.022612,0.7586649999999999,0.006419,0.05134799999999999,0.046512,0.006419,0.98973,0.21787,0.044843,0.5,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98969644,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.98973,0.0,0.0,0.0,N,22.814650058746338,Y,Y,Y
0,0.00029538849801162434,0.43384892329452257,0.01246,0.13814057615162767,0.16419203882373334,0.8478141464407598,0.026560543520904742,0.6748387566171428,0.08344708344708344,0.13148656019297394,0.048443288586060465,0.006419,0.9896964413093444,0.21787,0.044843,0.5,Y,2167.0,0.49607799999999996,0.01246,0.118597,0.082418,0.8661740000000001,0.022612,0.7586649999999999,0.006419,0.05134799999999999,0.046512,0.006419,0.98973,0.21787,0.044843,0.5,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98969644,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.98973,0.0,0.0,0.0,N,22.736589908599854,Y,Y,Y
0,0.0005246798933706244,0.4291705337287491,0.091524,0.059057172542642956,0.09914913708435516,0.9027211866825722,0.0,0.7203439499542577,0.038545038545038546,0.07402968869632463,0.14831591039991335,0.075612,0.9873568211665393,0.323586,0.108247,0.190476,Y,3845.9999999999995,0.49324000000000007,0.091524,0.050702,0.049769,0.914457,0.0,0.792439,0.002965,0.02891,0.142403,0.075612,0.987398,0.323586,0.108247,0.190476,Y,0.0,0.0,0.0,0.0,0.0,0.90272117,0.0,0.0,0.0,0.0,0.0,0.0,0.98735684,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.914457,0.0,0.257799,0.0,0.0,0.0,0.0,0.987398,0.0,0.0,0.0,N,22.723669052124023,Y,N,Y
0,0.0005246798933706244,0.4291705337287491,0.091524,0.059057172542642956,0.09914913708435516,0.9027211866825722,0.0,0.7203439499542577,0.038545038545038546,0.07402968869632463,0.14831591039991335,0.075612,0.9873568211665393,0.323586,0.108247,0.190476,Y,3845.9999999999995,0.49324000000000007,0.091524,0.050702,0.049769,0.914457,0.0,0.792439,0.002965,0.02891,0.142403,0.075612,0.987398,0.323586,0.108247,0.190476,Y,0.0,0.0,0.0,0.0,0.0,0.90272117,0.0,0.0,0.0,0.0,0.0,0.0,0.98735684,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.914457,0.0,0.257799,0.0,0.0,0.0,0.0,0.987398,0.0,0.0,0.0,N,22.710767030715942,Y,N,Y
0,0.0005246798933706244,0.4291705337287491,0.091524,0.059057172542642956,0.09914913708435516,0.9027211866825722,0.0,0.7203439499542577,0.038545038545038546,0.07402968869632463,0.14831591039991335,0.075612,0.9873568211665393,0.323586,0.108247,0.190476,Y,3845.9999999999995,0.49324000000000007,0.091524,0.050702,0.049769,0.914457,0.0,0.792439,0.002965,0.02891,0.142403,0.075612,0.987398,0.323586,0.108247,0.190476,Y,0.0,0.0,0.0,0.0,0.0,0.90272117,0.0,0.0,0.0,0.0,0.0,0.0,0.98735684,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.914457,0.0,0.257799,0.0,0.0,0.0,0.0,0.987398,0.0,0.0,0.0,N,22.778598070144653,Y,N,Y
0,0.0005246798933706244,0.4291705337287491,0.091524,0.059057172542642956,0.09914913708435516,0.9027211866825722,0.0,0.7203439499542577,0.038545038545038546,0.07402968869632463,0.14831591039991335,0.075612,0.9873568211665393,0.323586,0.108247,0.190476,Y,3845.9999999999995,0.49324000000000007,0.091524,0.050702,0.049769,0.914457,0.0,0.792439,0.002965,0.02891,0.142403,0.075612,0.987398,0.323586,0.108247,0.190476,Y,0.0,0.0,0.0,0.0,0.0,0.90272117,0.0,0.0,0.0,0.0,0.0,0.0,0.98735684,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.914457,0.0,0.257799,0.0,0.0,0.0,0.0,0.987398,0.0,0.0,0.0,N,22.839614152908325,Y,N,Y
0,0.0005246798933706244,0.4291705337287491,0.091524,0.059057172542642956,0.09914913708435516,0.9027211866825722,0.0,0.7203439499542577,0.038545038545038546,0.07402968869632463,0.14831591039991335,0.075612,0.9873568211665393,0.323586,0.108247,0.190476,Y,3845.9999999999995,0.49324000000000007,0.091524,0.050702,0.049769,0.914457,0.0,0.792439,0.002965,0.02891,0.142403,0.075612,0.987398,0.323586,0.108247,0.190476,Y,0.0,0.0,0.0,0.0,0.0,0.90272117,0.0,0.0,0.0,0.0,0.0,0.0,0.98735684,0.0,0.0,0.0,N,4.0,0.23289701,0.0,0.0,0.0,0.914457,0.0,0.257799,0.0,0.0,0.0,0.0,0.987398,0.0,0.0,0.0,N,22.878666877746582,Y,N,Y
0,5.0255648297863044e-05,0.4004325614594993,0.0,0.15029515773583502,0.17367883162237704,0.8777211582527726,0.0,0.6702308404327131,0.1818181818181818,0.05372081768108594,0.048604724553785776,0.0,0.9999999999999999,0.22,0.086957,0.5,N,372.0,0.475807,0.0,0.129032,0.08718,0.8924729999999998,0.0,0.755245,0.013986,0.020979,0.046667,0.0,1.0,0.22,0.086957,0.5,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.87277913093567,N,N,N
0,5.0255648297863044e-05,0.4004325614594993,0.0,0.15029515773583502,0.17367883162237704,0.8777211582527726,0.0,0.6702308404327131,0.1818181818181818,0.05372081768108594,0.048604724553785776,0.0,0.9999999999999999,0.22,0.086957,0.5,N,372.0,0.475807,0.0,0.129032,0.08718,0.8924729999999998,0.0,0.755245,0.013986,0.020979,0.046667,0.0,1.0,0.22,0.086957,0.5,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.971385955810547,N,N,N
0,5.0255648297863044e-05,0.4004325614594993,0.0,0.15029515773583502,0.17367883162237704,0.8777211582527726,0.0,0.6702308404327131,0.1818181818181818,0.05372081768108594,0.048604724553785776,0.0,0.9999999999999999,0.22,0.086957,0.5,N,372.0,0.475807,0.0,0.129032,0.08718,0.8924729999999998,0.0,0.755245,0.013986,0.020979,0.046667,0.0,1.0,0.22,0.086957,0.5,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.88678812980652,N,N,N
0,5.0255648297863044e-05,0.4004325614594993,0.0,0.15029515773583502,0.17367883162237704,0.8777211582527726,0.0,0.6702308404327131,0.1818181818181818,0.05372081768108594,0.048604724553785776,0.0,0.9999999999999999,0.22,0.086957,0.5,N,372.0,0.475807,0.0,0.129032,0.08718,0.8924729999999998,0.0,0.755245,0.013986,0.020979,0.046667,0.0,1.0,0.22,0.086957,0.5,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.056243181228638,N,N,N
0,5.0255648297863044e-05,0.4004325614594993,0.0,0.15029515773583502,0.17367883162237704,0.8777211582527726,0.0,0.6702308404327131,0.1818181818181818,0.05372081768108594,0.048604724553785776,0.0,0.9999999999999999,0.22,0.086957,0.5,N,372.0,0.475807,0.0,0.129032,0.08718,0.8924729999999998,0.0,0.755245,0.013986,0.020979,0.046667,0.0,1.0,0.22,0.086957,0.5,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.090842723846436,N,N,N
0,0.00012140562863260935,0.34893730661255246,0.99888,0.14608793697089426,0.20082635901992385,0.8879365537852004,0.0,0.6150449810765546,0.0,0.08441842778456363,0.10620820240529176,0.996337,0.9963250306247448,0.335526,0.333333,0.0,N,893.0,0.44456899999999994,0.99888,0.12542,0.100807,0.901456,0.0,0.7142859999999999,0.0,0.032967,0.101974,0.996337,0.996337,0.335526,0.333333,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.896908044815063,N,N,N
0,0.00012140562863260935,0.34893730661255246,0.99888,0.14608793697089426,0.20082635901992385,0.8879365537852004,0.0,0.6150449810765546,0.0,0.08441842778456363,0.10620820240529176,0.996337,0.9963250306247448,0.335526,0.333333,0.0,N,893.0,0.44456899999999994,0.99888,0.12542,0.100807,0.901456,0.0,0.7142859999999999,0.0,0.032967,0.101974,0.996337,0.996337,0.335526,0.333333,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.88024115562439,N,N,N
